lei;ementa;ano;inteiro_teor
"9.952, de 28.12.99
Publicada no DOU de 29.12.99.";Abre ao Orçamento Fiscal da União, em favor do Senado Federal e da Presidência da República, crédito especial no valor global de R$ 2.363.536,00, para os fins que especifica. Mensagem de Veto;1999;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI No 9.952, DE 28 DE DEZEMBRO DE
1999.


Mensagem
    de Veto

Abre ao Orçamento Fiscal da
    União, em favor do Senado Federal e da Presidência da República, crédito especial no
    valor global de R$ 2.363.536,00, para os fins que especifica.


       
  O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu
  sanciono a seguinte Lei: 
       
  Art. 1o Fica aberto ao Orçamento Fiscal da União (Lei
  no 9.789, de 23 de fevereiro de 1999), em favor do Senado Federal e
  da Presidência da República, crédito especial no valor global de R$ 2.363.536,00 (dois
  milhões, trezentos e sessenta e três mil, quinhentos e trinta e seis reais), para
  atender às programações constantes do Anexo I desta Lei.
       
  Art. 2o Os recursos necessários à execução do disposto no artigo
  anterior decorrerão do cancelamento de dotações no valor global de R$ 2.363.536,00
  (dois milhões, trezentos e sessenta e três mil, quinhentos e trinta e seis reais),
  conforme indicado no Anexo II desta Lei.
       
  Art. 3o Esta Lei entra em vigor na data de sua publicação.
        Brasília, 28 de dezembro de 1999; 178o
  da Independência e 111o da República.
FERNANDO HENRIQUE CARDOSO
Martus Tavares
Este texto não substitui o
  publicado no D.O.U. de 29.12.1999

Download para anexo
 
"
"9.951, de 23.12.99
Publicada no DOU de 24.12.99.";Abre ao Orçamento Fiscal da União, em favor do Ministério da Cultura, crédito especial no valor global de R$ 620.000,00 para os fins que especifica.;1999;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI No 9.951, DE 23 DE DEZEMBRO DE
1999.



Abre ao
    Orçamento Fiscal da União, em favor do Ministério da Cultura, crédito especial no
    valor global de R$ 620.000,00 para os fins que especifica.


O PRESIDENTE DA REPÚBLICA Faço
  saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei: 
Art. 1o Fica aberto ao
  Orçamento Fiscal da União (Lei no 9.789, de 23 de
  fevereiro de 1999), em favor do Ministério da Cultura, crédito especial no valor
  global de R$ 620.000,00 (seiscentos e vinte mil reais), para atender às programações
  constantes do Anexo I desta Lei. 
Art. 2o Os recursos
  necessários à execução do disposto no artigo anterior decorrerão:
I  do cancelamento de dotações
  orçamentárias no valor de R$ 530.000,00 (quinhentos e trinta mil reais), conforme
  indicado no Anexo II desta Lei;
II  da incorporação do excesso de
  arrecadação de receitas não-financeiras diretamente arrecadadas, no montante de R$
  90.000,00 (noventa mil reais), conforme indicado no Anexo III desta Lei.
Art. 3o Em decorrência do
  disposto nos arts. 1o e 2o, ficam alteradas as
  receitas do Instituto do Patrimônio Histórico e Artístico Nacional, na forma do Anexo
  III desta Lei
Art. 4o Esta Lei entra em
  vigor na data de sua publicação.
Brasília, 23 de dezembro de 1999; 178o
  da Independência e 111o da República.
