lei;ementa;ano;inteiro_teor
"5.775, de 27.12.71
Publicada no DOU de 28.12.71";Estima a Receita e Fixa a Despesa do Distrito Federal para o Exercício Financeiro de 1972.;71;"
"
"5.774, de 23.12.71
Publicada no DOU de 23.12.71";Dispõe sôbre o Estatutos dos Militares e dá outras providências.;71;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 5.774, DE 
23 DE DEZEMBRO DE 1971



Revogado pela Lei nº 6.880, de 1980
Texto para 
	impressão


Dispõe 
	sôbre o Estatutos dos Militares e dá outras providências.




O PRESIDENTE DA REPÚBLICA 
Faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:



ESTATUTOS DOS MILITARES



TÍTULO I



Generalidades



Art. 1º O presente Estatuto regula a situação, 
obrigações, deveres, direitos e prerrogativas dos militares.



Art. 2º As Fôrças Armadas, constituídas pela 
Marinha, pelo Exército e pela Aeronáutica, destinam-se a defender a Pátria e a 
garantir os podêres constituídos, a lei e a ordem. São instituições nacionais, 
permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob 
a autoridade suprema do Presidente da República e dentro dos limites da lei.



Art. 3º Os membros das Fôrças Armadas, em razão 
de sua destinação constitucional, formam uma categoria especial de servidores da 
Pátria e são denominados militares. 

§ 1º Os 
militares encontram-se em uma das seguintes situações: 

a) na ativa:


I - os 
militares de carreira; 

II - os 
incorporados às Fôrças Armadas para prestação do serviço militar inicial, 
durante os prazos e previstos na Lei do Serviço Militar ou durante as 
prorrogações daqueles prazos; 

III - os 
componentes da reserva das Fôrças Armadas quando convocados ou mobilizados;


IV - os alunos 
de órgão de formação de militares da ativa e da reserva; e 

V - em tempo 
de guerra, todo cidadão brasileiro mobilizado para o serviço ativo nas Fôrças 
Armadas. 

b) na 
inatividade: 

I - na reserva 
remunerada, quando pertencem à reserva das Fôrças Armadas e percebem remuneração 
da União, porém sujeitos, ainda, à prestação de serviço na ativa, mediante 
convocação ou mobilização; e 

II - 
reformados, quando, tendo passado por uma das situações anteriores, estão 
dispensados, definitivamente, da prestação de serviço na ativa, mas continuam a 
perceber remuneração da União. 

§ 2º Os 
militares de carreira são os que, no desempenho voluntário e permanente do 
serviço militar, têm vitaliciedade assegurada ou presumida. 



Art. 4º O serviço militar consiste no exercício de 
atividades específicas nas Fôrças Armadas e compreenderá, na mobilização, todos 
os encargos relacionados com a defesa nacional. 



Art. 5º Consideram-se reserva das Fôrças Armadas:


I - 
Individualmente: 

a) os 
militares mencionados no item I, letra b do parágrafo 1º do artigo 3º; e 


b) os demais 
cidadãos em condições de convocação ou de mobilização para a ativa; 

II - no seu 
conjunto: 

a) as polícias 
militares; e 

b) os corpos 
de bombeiros miIitares. 

§ 1º A marinha 
mercante, a aviação civil e as emprêsas declaradas diretamente relacionadas com 
a Segurança Nacional são, também, consideradas, para efeitos de mobilização e de 
emprêgo, reserva das Fôrças Armadas. 

§ 2º O pessoal 
componente da marinha mercante, da aviação civil e das emprêsas declaradas 
diretamente relacionadas com a Segurança Nacional, bem como os demais cidadãos 
em condições de convocação ou mobiIização para a ativa, só serão considerados 
militares quando convocados ou mobilizados para o serviço nas Fôrças Armadas.


§ 3º O pessoal 
do Magistério Militar terá sua situação definida nos têrmos da legislação 
específica de cada Fôrça Armada. 



Art. 6º A carreira militar é caracterizada por 
atividade continuada e inteiramente devotada às finalidades precípuas das Fôrças 
Armadas, denominada atividade militar. 

§ 1º A 
carreira militar é privativa do pessoal da ativa. Inicia-se com o ingresso nas 
Fôrças Armadas e obedece às diversas sequências de graus hierárquicos. 


§ 2º São 
privativas de brasileiro nato as carreiras de Oficial da Marinha, do Exército e 
da Aeronáutica. 



Art. 7º São equivalentes as expressões ""na ativa"" 
""da ativa"", ""em serviço ativo"", ""em serviço na ativa"", ""em serviço"", ""em 
atividade"" ou ""em atividade militar"" conferidas aos militares no desempenho de 
cargo, comissão, encargo, incumbência ou missão, serviço ou atividade militar ou 
considerada de natureza militar, nas Organizações Militares das Fôrças Armadas, 
bem como na Presidência da República, na Vice-Presidência da República e nos 
demais órgãos quando previsto em lei ou regulamento, ou quando incorporados às 
Fôrças Armadas. 



Art. 8º A condição jurídica dos militares é definida 
pelos dispositivos da Constituição que lhes forem aplicáveis, por êste Estatuto 
e pela legislação, que lhes outorgam direitos e prerrogativas e lhes impõem 
deveres e obrigações. 



Art. 9º O disposto neste Estatuto aplica-se no que 
couber: 

I - Aos 
militares reformados e da reserva remunerada; 

II - Aos 
alunos de órgão de formação da reserva; 

III - Aos 
membros do Magistério Militar; e 

IV - Aos 
Capelães Militares. 



Art. 10. Os oficiais-generais nomeados Ministros do 
Superior Tribunal Militar são regidos por legislação específica. 



CAPÍTULO I 

Do Ingresso nas Fôrças Armadas




Art. 11. O ingresso nas Fôrças Armadas é facultado a 
todos os brasileiros, sem distinção de raça ou de crença religiosa, mediante 
incorporação, matrícula ou nomeação e observadas as condições prescritas em lei 
e nos regulamentos da Marinha, do Exército e da Aeronáutica. 

§ 1º Quando 
houver conveniência para o serviço de qualquer das Fôrças Armadas, o brasileiro 
possuidor de reconhecida competência técnico-profissional ou de notória cultura 
científica poderá, mediante sua aquiescência e proposta do Ministro da Fôrça 
interessada, ser incluído nos Quadros ou Corpos da Reserva e convocado para o 
serviço na ativa em caráter transitório. 

§ 2º A 
inclusão nos têrmos do parágrafo 1º será feita em grau hierárquico compatível 
com a sua idade, atividades civis e responsabilidades que lhe serão atribuídas, 
nas condições reguladas pelo Ministério interessado. 



Art. 12. Para a matrícula nos estabelecimentos de 
ensino militar destinados à formação de oficiais, da ativa e da reserva, e de 
graduados, além das condições relativas à nacionalidade, idade, aptidão 
intelectual, capacidade física e idoneidade moral, é necessário que o candidato 
não exerça ou não tenha exercido atividades prejudiciais ou perigosas à 
Segurança Nacional. 

Parágrafo 
único. O disposto neste artigo e no anterior aplica-se, também, aos candidatos 
ao ingresso nos Quadros ou Corpos de Oficiais em que é exigido o diploma de 
estabelecimento de ensino superior reconhecido pelo Govêrno Federal. 



Art. 13. A convocação em tempo de paz é regulada 
pela Lei do Serviço Militar. 


Parágrafo 
único. Em tempo de paz e independentemente de convocação, os integrantes da 
reserva poderão ser designados para o serviço ativo, em caráter transitório e 
mediante aceitação voluntária. 



Art. 14. A mobilização é regulada em legislação 
específica. 


Parágrafo único. A incorporação às Fôrças Armadas 
de deputados federais e senadores, embora integrantes da reserva e ainda que em 
tempo de guerra, dependerá de licença da Câmara respectiva.



CAPÍTULO II 

Da Hierarquia Militar e da 
Disciplina 



Art. 15. A hierarquia e a disciplina são a base 
institucional das Fôrças Armadas. A autoridade e a responsabilidade crescem com 
o grau hierárquico. 

§ 1º A 
hierarquia militar é a ordenação da autoridade, em níveis diferentes, dentro da 
estrutura das Fôrças Armadas. A ordenação se faz por postos ou graduações; 
dentro de um mesmo pôsto ou graduação se faz pela antiguidade no pôsto ou na 
graduação. O respeito à hierarquia é consubstanciado no espírito de acatamento à 
sequência de autoridade. 

§ 2º 
Disciplina é a rigorosa observância e o acatamento integral das leis, 
regulamentos, normas e disposições que fundamentam o organismo militar e 
coordenam seu funcionamento regular e harmônico, traduzindo-se pelo perfeito 
cumprimento do dever por parte de todos e de cada um dos componentes dêsse 
organismo. 

§ 3º A 
disciplina e o respeito a hierarquia devem ser mantidos em tôdas as 
