lei;ementa;ano;inteiro_teor
"1.787, de 30.12.52
Publicada no DOU de 31.12.1952";Amplia o programa de Primeira Urgência, constante dos arts. 21 e 22 da Lei nº 302, de 13 de julho de 1948.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 1.787, DE 
30 DE DEZEMBRO DE
1952.






Amplia o 
	programa de Primeira Urgência, constante dos arts. 21 e 22 da Lei nº 302, de 
	13 de julho de 1948.





O PRESIDENTE DA REPÚBLICA, faço saber que o CONGRESSO 
NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º São 
incluídos no programa de primeira urgência de que tratam os
Artigos 21 e
22 da Lei número 302, de 13 de julho de 
1948, os trechos Rio-Belo Horizonte e Barra Mansa-Três Rios BR-4, das 
rodovias BR-3 e BR-7, e o trecho Campina Grande-João Pessoa, da rodovia BR-23 e 
conclusão da BR-5 - trechos nos Estados do Rio de Janeiro, Espírito Santo e 
Bahia, bem como a conclusão da estrada tronco São Luís-Teresina, constante do 
Plano Rodoviário Nacional.

Art. 2º Esta Lei 
entrará em vigor na data de sua publicação, revogadas as disposições em 
contrário.

Rio de Janeiro, em 30 de dezembro de 1952; 131º da Independência e 64º da 
República.
Getúlio Vargas
Álvaro de Souza Lima


Este texto não substitui o
publicado no DOU de 31.12.1952


*


 
 
 
 
 
 
 

"
"1.786, de 30.12.52
Publicada no DOU de 30.12.1952";Inclui o Instituto Eletrotécnico de Itajubá dentre os estabelecimentos subvencionados pelo Govêrno Federal.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 1.786, DE 
30 DE DEZEMBRO DE
1952.






	Inclui o Instituto Eletrotécnico de Itajubá dentre os estabelecimentos 
	subvencionados pelo Govêrno Federal.




O PRESIDENTE 
DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º É 
incluído, nos têrmos do art. 17 da Lei nº 1.254, de 4 de dezembro de 1950, entre 
os estabelecimentos de ensino subvencionados pelo Govêrno Federal, o Instituto 
Eletrotécnico de Itajubá, Estado de Minas Gerais, sendo ao mesmo concedida, 
acôrdo com o disposto no art. 16 da referida Lei, a subvenção anual 
Cr$2.500.000,00 (dois milhões e quinhentos mil cruzeiros).

Art. 2º É o 
Poder Executivo autorizado a abrir, pelo Ministério da Educação e Saúde, o 
crédito especial de Cr$2.500.000,00 (dois milhões e quinhentos mil cruzeiros) 
destinados ao pagamento da subvenção no exercício de 1952.

Art. 3º Esta 
Lei entrará em vigor na data de sua publicação, revogadas as disposições em 
contrário.

Rio de 
Janeiro, em 30 de dezembro de 1952; 131º da Independência e 64º da República.


GETúLIO VARGAS


E. Simões Filho


Horácio Lafer
Este texto não substitui o
publicado no D.O.U. de 30.12.1952

*
 
 
 
 
 
"
"1.785-G, de 29.12.52
Publicada no DOU de 5.1.1953";Denomina “Francisco de Assis” o aeroporto de Juiz de Fora.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 1.785-G, DE 
29 DE DEZEMBRO DE
1952.





Denomina Francisco de Assis o aeroporto de Juiz de Fora.




O 
Congresso Nacional decreta e eu promulgo, nos têrmos do art. 70, 
§ 4º, da Constituição Federal, a seguinte Lei:

Art. 1º É dado o nome de Francisco de 
Assis ao aeroporto de Juiz de Fora, Estado de Minas Gerais.
Art. 
2º Esta Lei entrará em vigor na data de sua publicação, revogadas as disposições 
em contrário.
Senado Federal, em 29 de 
dezembro de 1952.

JOÃO CAFÉ FILHO
Este texto não substitui o
publicado no D.O.U. de 5.1.1953

*
 
 
 
 
 
"
"1.785-F, de 29.12.52
Publicada no DOU de 5.1.1953";Autoriza o Poder Executivo a mandar proceder, no Ceará, aos estudos, projeto e construção de barragens submersas nos rios Salgado e Jaguaribe, e dá outras providências.;1952;"
"
"1.785-E, de 29.12.52
Publicada no DOU de 5.1.1953";Modifica dispositivos do Decreto-lei nº 4.014, de 13 de janeiro de 1942, alterado pelo Decreto-lei nº 5.989, de 11 de novembro de 1943.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 1.785-E, DE 
29 DE DEZEMBRO DE
1952.






Modifica 
	dispositivos do Decreto-lei nº 4.014, de 13 de janeiro de 1942, alterado 
	pelo Decreto-lei nº 5.989, de 11 de novembro de 1943.




O 
CONGRESSO NACIONAL decreta e eu promulgo, nos têrmos do art. 70, § 4º, da 
Constituição Federal, a seguinte Lei:

Art. 1º Os arts. 12 e 25 do
Decreto-lei nº 4.014, de 13 de 
janeiro de 1942, êste último modificado pelo Decreto-lei nº 5.989, de 11 de 
novembro de 1943 passam a ter a seguinte redação:



Art. 12. Os 
		despachantes aduaneiros sòmente poderão ser transferidos de uma para 
		outra repartição aduaneira, a seu pedido e mediante permuta.

Art. 25. O 
		preenchimento de vaga de despachante aduaneiro, que ocorrer em 
		Alfândega, ou Mesa de Rendas, será feito mediante a nomeação do ajudante 
		habilitado em concurso, mais antigo no serviço do despachante que a 
		houver deixado, desde que conte mais de 2 (dois) anos de serviço junto 
		ao mesmo despachante e mais de 5 (cinco) anos na profissão.
