lei;ementa;ano;inteiro_teor
"1.037, de 31.12.49
Publicada no DOU de 19.1.1950";Dispõe sôbre a promoção de Subtenentes.;1949;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 1.037, DE 
31 DE DEZEMBRO DE
1949.


 

Dispõe sôbre a promoção de 
	Subtenentes.



O PRESIDENTE DA REPÚBLICA, faço saber que o 
CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º Os Subtenentes do 
Exército, remanescentes da 1ª turma de 1933, que ainda permaneçam no serviço 
ativo, contem mais de quinze (15) anos de efetivo serviço na mesma graduação, 
sejam portadores de meduta civil e militar, quando transferidos à Pátria, ou a 
ela tenham direito, e possuam excepcional conduto civil e militar, quando 
transferidos para a Reserva Remunerada, após vinte e cinco (25) anos de efetivo 
serviço, serão prèviamente promovidos a 1º Tenente, com direito aos vencimentos 
integrais dêste pôsto.        (Vide Lei nº 3.289, de 
1957)

Art. 2º Os Subtenentes do Exército, remanescentes da 
1ª turma de 1933, que tenham permanecido no serviço ativo mais de quinze (15) 
anos de efetivo serviço na mesma graduação, sejam portadores de medalha militar, 
conferida por serviços prestados à Pátria, ou a ela tenham direito, e possuam 
excepcional conduta civil e militar, e que na data da publicação desta Lei já 
tenham sido transferidos para a Reserva Remunerada, no pôsto de 2º Tenente, 
serão também promovidos a 1º Tenente, com direito aos vencimentos integrais 
dêste pôsto.        (Vide Lei nº 3.289, de 1957)

Art. 3º A presente Lei entrará em vigor na data da 
sua publicação, revogadas as disposições em contrário.

Rio de Janeiro, 31 de dezembro de 1949; 128º da 
Independência e 61º da República.

EURICO G. DUTRA

Canrobert P. da Costa
Este texto não substitui o publicado no
DOU de 19.1.1950
"
"1.024-A, de 29.12.49
Publicada no DOU de 3.1.1950";Autoriza o Poder Executivo a ceder à Prefeitura de Salvador, Estado da Bahia, uma área de terreno para fim de utilidade pública.;1949;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 1.024-A, DE 29 DE DEZEMBRO DE
1949.




Autoriza o Poder Executivo a 
	ceder à Prefeitura de Salvador, Estado da Bahia, uma área de terreno para 
	fim de utilidade pública.



O PRESIDENTE DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º É o Poder Executivo 
autorizado a ceder à Prefeitura de Salvador, Estado da Bahia, o domínio útil de 
uma parte do terreno, que são dependências da Escola de Aprendizes-Marinheiros, 
para o alargamento da praça situada em frente à Igreja N. S. da Conceição da 
Práia.

Parágrafo único. A delimitação da área, de que trata 
êste artigo, será feita por entendimento entre o representante do Ministério da 
Marinha e o Prefeito de Salvador.

Art. 
2º Quando se fizer a mudança da Escola de Aprendizes-Marinheiros, a cessão de 
que cuida o artigo 1º se estenderá a tôda a área até o mar, em frente à Igreja 
N. S. da Conceição da Práia, e compreenderá todo o terreno atualmente ocupado 
pela mesma Escola e suas dependências. 
        
(Revogado pela Lei nº 4.708, de 1965)

Art. 3º O terreno de que 
