lei;ementa;ano;inteiro_teor
"8.616, de 30.12.92
Publicada no DOU de 31.12.92";Altera o art. 55 da Lei nº 8.447, de 21 de julho de 1992.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI Nº 8.616, DE 30 DE DEZEMBRO DE 1992



Altera
    o art. 55 da Lei nº 8.447, de 21 de julho de 1992.


        O
PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte
Lei:
        Art. 1º O art. 55 da Lei nº. 8.447, de
21 de julho de 1992, passa a vigorar acrescido do seguinte § 6º:


""Art. 55.
    ..............................................................................................................
................................................................................................................................
 § 6º Para os efeitos do disposto neste
    artigo, e na ausência, no projeto de lei orçamentária para 1993, de programação para
    qualquer órgão ou unidade orçamentária, considerar-se-á como tal a programação
    daquele órgão ou unidade orçamentária constante da Lei nº 8.409, de 28 de fevereiro
    de 1992, com os valores deflacionados para preços de abril de 1992 pelo quociente apurado
    entre o fator correspondente à variação do Índice Geral de Preços - Disponibilidade
    Interna, da Fundação Getúlio Vargas, entre abril de 1991 e abril de 1992, e o fator
    9,224 (nove inteiros e duzentos e vinte e quatro milésimos).""


    
    Art. 2º Esta lei entra em vigor na data de sua publicação.
    
    Brasília, 30 de dezembro de 1992; 171º da Independência e 104º da
República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U. de 31.12.1992
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.615, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da Educação, crédito suplementar no valor de Cr$ 1.861.069.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.615, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da 
Educação, crédito suplementar no valor de Cr$ 1.861.069.000,00, para os fins que 
especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir aos Orçamentos da União (Lei nº 8.409, de 28 de 
fevereiro de 1992), em favor do extinto Ministério da Educação, crédito 
suplementar no valor de Cr$ 1.861.069.000,00 (um bilhão, oitocentos e sessenta e 
um milhões e sessenta e nove mil cruzeiros), para atender à programação de 
despesas do Ministério da Educação e do Desporto, constante do Anexo I desta 
Lei.
    Parágrafo único. O disposto 
no art. 26 da Lei nº 8.490, de 19 de novembro de 1992, aplica-se ao crédito de 
que trata este artigo.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão da anulação 
parcial das dotações indicadas no Anexo II desta Lei, nos montantes 
especificados.
    Art. 3º. Esta Lei 
entra em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.614, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir aos Orçamentos da União, em favor do Ministério da Saúde, da Presidência da República - extinta Secretaria da Ciência e Tecnologia e do extinto Ministério da Educação, crédito suplementar no valor de Cr$ 909.357.357.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.614, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir aos Orçamentos da União, em favor do Ministério da Saúde, da 
Presidência da República - extinta Secretaria da Ciência e Tecnologia e do 
extinto Ministério da Educação, crédito suplementar no valor de Cr$ 
909.357.357.000,00, para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir aos Orçamentos da União (Lei nº 8.409, de 28 de 
fevereiro de 1992), em favor do Ministério da Saúde, da Presidência da República 
- extinta Secretaria da Ciência e Tecnologia e do extinto Ministério da 
Educação, crédito suplementar no valor de Cr$ 909.357.357.000,00 (novecentos e 
nove bilhões, trezentos e cinqüenta e sete milhões, trezentos e cinqüenta e sete 
mil cruzeiros), para atender à programação dos Ministérios da Saúde, da Ciência 
e Tecnologia e da Educação e do Desporto, indicada no Anexo I desta Lei.
    Parágrafo único. O disposto 
no art. 26 da Lei nº 8.490, de 19 de novembro de 1992, aplica-se ao crédito de 
que trata este artigo.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de anulação 
parcial de dotações e de excesso de arrecadação de receitas do Tesouro Nacional, 
na forma do Anexo II desta Lei, nos montantes especificados.
    Art. 3º É alterada a 
receita das entidades integrantes deste crédito, conforme indicado no Anexo III, 
nos montantes especificados.
    Art. 4º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 5º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.613, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde - Fundo Nacional de Saúde e do extinto Ministério do Trabalho e da Administração, créditos suplementares no valor de Cr$ 295.650.000.000,00, para reforço de dotações consignadas no vigente orçamento.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.613, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do 
Ministério da Saúde - Fundo Nacional de Saúde e do extinto Ministério do 
Trabalho e da Administração, créditos suplementares no valor de Cr$ 
295.650.000.000,00, para reforço de dotações consignadas no vigente orçamento.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir ao Orçamento da Seguridade Social da União (Lei nº 
8.409, de 28 de fevereiro de 1992), em favor do Ministério da Saúde - Fundo 
Nacional de Saúde e do extinto Ministério do Trabalho e da Administração, 
créditos suplementares no valor de Cr$ 295.650.000.000,00 (duzentos e noventa e 
cinco bilhões seiscentos e cinqüenta milhões de cruzeiros), para atender à 
programação de despesa do Ministério do Trabalho constante do Anexo I desta Lei.
    Parágrafo único. A este 
crédito suplementar aplica-se o disposto no art. 26 da Lei nº 8.490, de 19 de 
novembro de 1992.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior são provenientes de 
remanejamento de recursos orçamentários conforme Anexo II desta Lei.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
"
"8.612, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da Educação, crédito especial até o limite de Cr$ 6.325.562.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.612, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da 
Educação, crédito especial até o limite de Cr$ 6.325.562.000,00, para os fins 
que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir aos Orçamentos da União (Lei nº 8.409, de 28 de 
fevereiro de 1992), em favor do extinto Ministério da Educação, crédito especial 
até o limite de Cr$ 6.325.562.000,00 (seis bilhões, trezentos e vinte e cinco 
milhões, quinhentos e sessenta e dois mil cruzeiros), para atender à programação 
de despesas do Ministério da Educação e do Desporto, constante do Anexo I desta 
Lei.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de incorporação 
de recursos provenientes de convênios e do excesso de arrecadação de receitas 
diretamente arrecadadas na forma do Anexo II desta Lei, nos montantes 
especificados.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.611, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do extinto Ministério da Economia, Fazenda e Planejamento, crédito suplementar no valor de Cr$ 997.623.946.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.611, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir ao Orçamento Fiscal da União, em favor do extinto Ministério 
da Economia, Fazenda e Planejamento, crédito suplementar no valor de Cr$ 
997.623.946.000,00, para os fins que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir ao Orçamento Fiscal da União, em favor do extinto 
Ministério da Economia, Fazenda e Planejamento, crédito suplementar no valor de 
Cr$ 997.623.946.000,00 (novecentos e noventa e sete bilhões, seiscentos e vinte 
e três milhões, novecentos e quarenta e seis mil cruzeiros), na forma do Anexo I 
desta Lei, para atender à programação de despesas do Ministério da Fazenda.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de:
    I - incorporação do excesso 
de arrecadação de receitas do Tesouro Nacional, no valor de Cr$ 
937.254.464.000,00 (novecentos e trinta e sete bilhões, duzentos e cinqüenta e 
quatro milhões, quatrocentos e sessenta e quatro mil cruzeiros), na forma do 
Anexo II desta Lei.
    II - incorporação do excesso 
de arrecadação dos recursos diretamente arrecadados - outras fontes, no valor de 
Cr$ 60.369.482.000,00 (sessenta bilhões, trezentos e sessenta e nove milhões, 
quatrocentos e oitenta e dois mil cruzeiros), na forma do Anexo III desta Lei.
    Art. 3º A este crédito 
suplementar aplica-se o disposto no art. 26 da Lei nº 8.490, de 19 de novembro 
de 1992.
    Art. 4º Revogam-se as 
disposições em contrário.
    Art. 5º Esta Lei entra 
em vigor na data de sua publicação.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 e 
retificado no DOU de 13.1.1993

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.610, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União crédito suplementar no valor de Cr$ 5.112.765.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.610, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir ao Orçamento Fiscal da União crédito suplementar no valor de 
Cr$ 5.112.765.000,00, para os fins que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir ao Orçamento Fiscal da União (Lei nº 8.409, de 28 
de fevereiro de 1992), em favor da Presidência da República - extinta Secretaria 
do Desenvolvimento Regional, crédito suplementar no valor de Cr$ 
5.112.765.000,00 (cinco bilhões, cento e doze milhões, setecentos e sessenta e 
cinco mil cruzeiros), para atender à programação de despesas do Ministério da 
Integração Regional, constante do Anexo I desta Lei.
    Parágrafo único. A este 
crédito suplementar aplica-se o disposto no art. 26 da Lei nº 8.490, de 19 de 
novembro de 1992.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de incorporação 
de excesso de arrecadação de recursos de outras fontes indicadas no Anexo II 
desta Lei.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.609, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do extinto Ministério da Agricultura e Reforma Agrária, crédito suplementar no valor de Cr$ 3.228.400.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.609, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir ao Orçamento Fiscal da União, em favor do extinto Ministério 
da Agricultura e Reforma Agrária, crédito suplementar no valor de Cr$ 
3.228.400.000,00, para os fins que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir ao Orçamento Fiscal da União (Lei nº 8.409, de 28 
de fevereiro de 1992), em favor do extinto Ministério da Agricultura e Reforma 
Agrária, crédito suplementar no valor de Cr$ 3.228.400.000,00 (três bilhões, 
duzentos e vinte e oito milhões e quatrocentos mil cruzeiros), na forma do Anexo 
I desta Lei, para atender à programação de despesa do Ministério da Agricultura, 
do Abastecimento e da Reforma Agrária.
    § 1º Os recursos decorrentes 
deste crédito suplementar, obedecida a programação constante do Anexo I desta 
Lei, serão aplicados exclusivamente em infra-estrutura social, a saber: escolas, 
postos de saúde, centros comunitários, armazéns comunitários e sistema de 
abastecimento de água.
    § 2º A este crédito 
suplementar aplica-se o disposto no art. 26 da Lei nº 8.490, de 19 de novembro 
de 1992.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de anulação 
parcial de dotações indicadas no Anexo II desta Lei.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.608, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da Educação, crédito suplementar no valor de Cr$ 129.266.086.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.608, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir aos Orçamentos da União, em favor do extinto Ministério da 
Educação, crédito suplementar no valor de Cr$ 129.266.086.000,00, para os fins 
que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir aos Orçamentos da União (Lei nº 8.409, de 28 de 
fevereiro de 1992), em favor do extinto Ministério da Educação, crédito 
suplementar no valor de Cr$ 129.266.086.000,00 (cento e vinte e nove bilhões, 
duzentos e sessenta e seis milhões, oitenta e seis mil cruzeiros), para atender 
à programação de despesas do Ministério da Educação e do Desporto, constante do 
Anexo I desta Lei.
    Parágrafo único. O disposto 
no art. 26 da Lei nº 8.490, de 19 de novembro de 1992, aplica-se ao crédito de 
que trata este artigo.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão de incorporação 
de recursos provenientes de convênios e do excesso de arrecadação de receitas 
diretamente arrecadadas na forma do Anexo II desta Lei, nos montantes 
especificados.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º da República
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.607, de 30.12.92
Publicada no DOU de 31.12.92";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União crédito suplementar no valor de Cr$ 50.000.000.000,00, para os fins que especifica.;1992;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 8.607, DE 
30 DE DEZEMBRO DE
1992.


  

Autoriza o Poder 
Executivo a abrir ao Orçamento Fiscal da União crédito suplementar no valor de 
Cr$ 50.000.000.000,00, para os fins que especifica.


    O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei:
    Art. 1º É o Poder 
Executivo autorizado a abrir ao Orçamento Fiscal da União (Lei nº 8.409, de 28 
de fevereiro de 1992), em favor do Superior Tribunal de Justiça, crédito 
suplementar no valor de Cr$ 50.000.000.000,00 (cinqüenta bilhões de cruzeiros), 
para atender à programação constante do Anexo I desta Lei.
    Art. 2º Os recursos 
necessários à execução do disposto no artigo anterior decorrerão do cancelamento 
da dotação indicada no Anexo II desta Lei, no montante especificado.
    Art. 3º Esta Lei entra 
em vigor na data de sua publicação.
    Art. 4º Revogam-se as 
disposições em contrário.
    Brasília, 30 de dezembro de 
1992; 171º da Independência e 104º. da República.
ITAMAR FRANCO
Paulo Roberto Haddad
Este texto não substitui o
publicado no D.O.U de 31.12.1992 

Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
