lei;ementa;ano;inteiro_teor
"7.454 de 30.12.85
Publicada no DOU de 31.12.85";Altera dispositivo da Lei nº 4.737, de 15 de julho de 1965, e dá outras providências.;85;"
"
"7.453, de 27.12.85
Publicada no DOU de 30.12.85";"Modifica o artigo 27 e seus parágrafos da Lei nº 2.004, de 3 de outubro de 1953, alterada pela Lei nº 3.257, de 2 de setembro de 1957, que ""dispõe sobre a Política Nacional do Petróleo e define as atribuições do Conselho Nacional do Petróleo, institui a Sociedade por Ações Petróleo Brasileiro Sociedade Anônima e dá outras providências"" . Mensagem de veto";85;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos.




LEI Nº 7.453, DE 
27 DE DEZEMBRO DE 1985.



Mensagem de 
	veto


Modifica 
	o artigo 27 e seus parágrafos da Lei nº 2.004, de 3 de outubro de 1953, 
	alterada pela Lei nº 3.257, de 2 de setembro de 1957, que ""dispõe sobre a 
	Política Nacional do Petróleo e define as atribuições do Conselho Nacional 
	do Petróleo, institui a Sociedade por Ações Petróleo Brasileiro Sociedade 
	Anônima e dá outras providências""





O PRESIDENTE DA REPÚBLICA 
Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei:


Art. 1º - O artigo 
27 e seus parágrafos da Lei nº 2.004, de 3 de outubro de 1953, alterada pela 
Lei nº 3.257, de 2 de setembro de 1957, passam a vigorar com a seguinte redação: 



 ""Art. 27 - A Sociedade e suas subsidiárias ficam 
		obrigadas a pagar indenização correspondente a 4% (quatro por cento) aos 
		Estados ou Territórios e 1% (um por cento) aos Municípios, sobre o valor 
		do óleo, do xisto betuminoso e do gás extraídos de suas respectivas 
		áreas, onde se fizer a lavra do petróleo. 

§ 1º - Os valores de que trata este artigo serão 
		fixados pelo Conselho Nacional do Petróleo. 

§ 2º - O pagamento da indenização devida será 
		efetuado trimestralmente. 

§ 3º - Os Estados, Territórios e Municípios 
		deverão aplicar os recursos previstos neste artigo, preferentemente, em 
		energia, pavimentação de rodovias, abastecimento e tratamento de água, 
		irrigação, proteção ao meio-ambiente e saneamento básico.


§ 4º - É também devida a indenização aos Estados, 
		Territórios e Municípios confrontantes, quando o óleo, o xisto 
		betuminoso e o gás forem extraídos da plataforma continental, nos mesmos 
		5% (cinco por cento) fixados no caput deste artigo, sendo 1,5% 
		(um e meio por cento) aos Estados e Territórios; 1,5% (um e meio por 
		cento) aos Municípios e suas respectivas áreas geo-econômicas, 1% (um 
		por cento) ao Ministério da Marinha, para atender aos encargos de 
		fiscalização e proteção das atividades econômicas das referidas áreas, e 
		1% (um por cento) para constituir um Fundo Especial a ser distribuído 
		entre todos os Estados, Territórios e Municípios.


§ 5º - 
(VETADO). 

§ 6º - Os Estados, Territórios e Municípios 
		centrais, em cujos lagos, rios, ilhas fluviais e lacustres se fizer a 
		exploração de petróleo, xisto betuminoso ou gás, farão jus à indenização 
		prevista no caput deste artigo"". 



Art. 2º - Os valores do óleo e do gás extraídos 
da Plataforma Continental Brasileira serão, para os efeitos desta Lei, fixados 
pelo Conselho Nacional do Petróleo, o qual determinará, também, parcela 
específica na estrutura de preços dos derivados de petróleo, a fim de assegurar 
à Petróleo Brasileiro S.A. - PETROBRÁS os recursos necessários ao pagamento dos 
encargos previstos na presente Lei. 

Art. 3º - Esta Lei entra em vigor a 1º de janeiro 
de 1986.


Art. 4º - Revogam-se as disposições em contrário.


Brasília, em 27 de dezembro de 1985; 164º da 
Independência e 97º da República. 

JOSÉ SARNEY
Aureliano 
Chaves
 
Este texto não substitui o
Publicado no D.O.U  de 30.12.1985

*
 
 
 
 
 
 
 
 
 
"
"7.452, de 27.12.85
Publicada no DOU de 30.12.85";Declara de utilidade pública O Instituto Internacional de Cultura.;85;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 7.452, DE 
27 DE DEZEMBRO DE 1985.


 


Declara de 
utilidade pública O Instituto Internacional de Cultura.



O PRESIDENTE DA 
REPÚBLICA 
Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei:


Art. 
1º - Fica declarado de utilidade pública o Instituto Internacional de Cultura, 
com sede em Campos, Estado do Rio de Janeiro.


Art. 
2º - Esta Lei entra em vigor na data de sua publicação.


Art. 
3º - Revogam-se as disposições em contrário.

Brasília, em 27 
de dezembro de 1985; 164º da Independência e 97º da República.

JOSÉ SARNEY

Fernando Lyra
Este texto não 
substitui o publicado no DOU de 30.12.1985
    *
"
"7.451, de 26.12.85
Publicada no DOU de 27.12.85";Prorroga o prazo de isenção do Imposto Único sobre Lubrificantes e Combustíveis Líquidos e Gasosos, incidente nos álcoois etílico, para fins carburantes, e dá outras providências. Mensagem de veto;85;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 7.451, DE 
26 DE DEZEMBRO DE 1985.



	Mensagem de veto


Prorroga o prazo de isenção do Imposto Único sobre 
	Lubrificantes e Combustíveis Líquidos e Gasosos, incidente nos álcoois 
	etílico, para fins carburantes, e dá outras providências. 



O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu 
sanciono a seguinte Lei: 

Art. 1º - Fica prorrogado por 5 (cinco) anos, a contar de 1º de janeiro de 
1986, o prazo de isenção do lmposto Único sobre Lubrificantes e Combustíveis 
Líquidos e Gasosos, incidente nos álcoois etílico e metílico, para fins 
carburantes, previsto no art. 3º do Decreto-lei nº 1.631, de 2 de agosto de 
1978, alterado pelo art. 2º do Decreto-lei nº 1.690, de 1º de agasto de 1979.



Art. 2º - As alíquotas do Imposto Único sobre Lubrificantes e Combustíveis 
Líquidos e Gasosos, qualquer que seja a procedência do petróleo bruto e de 
derivados, serão ad valorem, calculado o imposto sobre o preço de venda 
(VETADO), nas percentagens seguintes, conforme o produto:

(Regulamento)





Gasolina automotiva



10% (dez por cento)





Óleo Diesel



5% (cinco por 
			cento) 




Gases liqüefeitos 
			de petróleo 


2,1% (dois vírgula 
			um por cento) 



 

 




Gasolina de aviação



zero 



 

 




Querosene de 
			aviação 


zero 



 

 




Querosene e signal 
			oil 


2,8% (dois vírgula 
			oito por cento) 



 

 




Óleo combustível



zero 



 

 




Aquarrás mineral e 
			sucedâneos 


0,4% (zero vírgula 
			quatro por cento 



 

 




Nafta para 
			recondicionamento de petróleo 


zero 



 

 




Nafta para 
			indústria petroquímica 


zero 



 

 




Nafta para geração 
			de gás 


2,9% (dois vírgula 
			nove por certo) 



 

 




Nafta para outros 
			fins 


7,3% (sete vírgula 
			três por cento) 



 

 




Gasóleos para 
			indústria petroquímica e para fabricação de vaselinas 


zero 



 

 




Nafta para 
			fertilizantes 


zero 



 

 




Óleos lubrificantes 
			simples, compostos ou emulsivos, a granel ou embalados no País



18% (dezoito por 
			cento) 



 

 




Óleos lubrificantes 
			simples, composto emulsivos, embalados importados 


18% (dezoito por 
			cento) 



 

 




Diluentes 
			petroquímicos derivados de petróleo não incorporáveis ao produto 
			final 


0,3% (zero vírgula 
			três por cento) 



 

 




Solvente para 
			borracha e sucedâneos 


0,3% (zero vírgula 
			três por certo) 



 

 




Hexanos ...



0,3% (zero vírgula) 
			três por cento) 




Parágrafo único - A alíquota ad valorem incidente 
sobre o preço de venda (VETADO) do óleo diesel será aumentada para 7,5% (sete e 
meio por cento) em 1987, e para 10% (dez por cento), a partir de 1988.


Art. 3º - Fica instituída a vinculação da parcela atribuída à União, 
proveniente da arrecadação do Imposto Único sobre Lubrificantes e Combustíveis 
Líquidos e Gasosos incidente sobre a gasolina automotiva, o óleo diesel e o 
álcool para fins carburantes, à conta (VETADO) do Fundo Rodoviário Nacional, 
(VETADO). 
(Vide Decreto nº 
94.399, de 1987)

Art. 4º - O Poder Executivo regulamentará esta Lei no prazo de 30 (trinta) 
dias, contados da data de sua publicação. 

Art. 5º - Esta Lei entra em vigor na data de sua publicacão. 

Art. 6º - Revogam-se as disposições em contrário, especialmente os
arts. 1º e 

2º do Decreto-lei nº 1.785, de 11 
de maio de 1980. 

Brasília, em 26 de dezembro de 1985; 164º da Independência e 
97º da República. 

JOSÉ SARNEY 
Aureliano Chaves 

Este texto não substitui o
Publicado no D.O.U  de 27.12.1985

*
 
 
 
 
 
 
 
 
 
 
 
"
