lei;ementa;ano;inteiro_teor
"8.841, de 27.12.93
Publicada no DOU de 28.12.93";Autoriza o Poder Executivo a abrir aos orçamentos da União, em favor do Ministério da Agricultura, do Abastecimento e da Reforma Agrária, créditos adicionais até o limite de CR$4.073.052.263,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.841, DE 27 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir aos orçamentos da União, em favor do Ministério da Agricultura, do 
    Abastecimento e da Reforma Agrária, créditos adicionais até o limite de 
    CR$ 4.073.052.263,00, para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA, Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União 
(Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério da Agricultura, do 
Abastecimento e da Reforma Agrária, crédito suplementar no valor de 
CR$ 3.377.871.544,00 (três bilhões, trezentos e setenta e sete milhões, 
oitocentos e setenta e um mil e quinhentos e quarenta e quatro cruzeiros reais), 
para atender à programação constante do Anexo I desta Lei.
    Art. 
2º Fica o Poder Executivo autorizado a abrir ao Orçamento da Seguridade Social 
da União (Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério da 
Agricultura, do Abastecimento e da Reforma Agrária, crédito suplementar no valor 
de CR$ 258.534.597,00 (duzentos e cinqüenta e oito milhões, quinhentos e trinta e 
quatro mil e quinhentos e noventa e sete cruzeiros reais), para atender à 
programação constante do Anexo II desta Lei.
    Art. 
3º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União, em 
favor do Ministério da Agricultura, do Abastecimento e da Reforma Agrária, 
crédito especial até o limite de CR$ 436.646.122,00 (quatrocentos e trinta e seis 
milhões, seiscentos e quarenta e seis mil e cento e vinte e dois cruzeiros 
reais), para atender à programação constante do Anexo III desta Lei.
    Art. 
4º Os recursos necessários à execução do disposto nos artigos anteriores são 
decorrentes das seguintes fontes:
    I - 
Recursos Diretamente Arrecadados - Tesouro, no valor de CR$ 75.490.249,00 
(setenta e cinco milhões, quatrocentos e noventa mil e duzentos e quarenta e 
nove cruzeiros reais);
    II - 
Recursos Diretamente Arrecadados - Outras fontes, no valor de 
CR$ 3.997.231.005,00 (três bilhões, novecentos e noventa e sete milhões, duzentos 
e trinta e um mil e cinco cruzeiros reais);
    III - 
Recursos de outras fontes - Recursos diversos, no valor de CR$ 331.009,00 
(trezentos e trinta e um mil e nove cruzeiros reais).
    Art. 
5º Ficam alteradas as receitas das entidades beneficiárias deste crédito, 
conforme Anexos IV, V, VI e VII desta Lei.
    Art. 
6º Esta Lei entra em vigor na data de sua publicação.
    Art. 
7º Revogam-se as disposições em contrário.
    Brasília, 27 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 28.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.840, de 27.12.93
Publicada no DOU de 28.12.93";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Agricultura, do Abastecimento e da Reforma Agrária, créditos adicionais até o limite de CR$3.829.717.756,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.840, DE 27 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento Fiscal da União, em favor do Ministério da Agricultura, 
    do Abastecimento e da Reforma Agrária, créditos adicionais até o limite de 
    CR$ 3.829.717.756,00, para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA, Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União 
(Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério da Agricultura, do 
Abastecimento e da Reforma Agrária, crédito suplementar no valor de 
CR$ 3.781.673.878,00 (três bilhões, setecentos e oitenta e um milhões, seiscentos 
e setenta e três mil, oitocentos e setenta e oito cruzeiros reais), para atender 
à programação constante do Anexo I desta Lei.
    Art. 
2º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União, em 
favor do Ministério da Agricultura, do Abastecimento e da Reforma Agrária, 
crédito especial até o limite de CR$ 48.043.878,00 (quarenta e oito milhões, 
quarenta e três mil, oitocentos e setenta e oito cruzeiros reais), para atender 
à programação constante do Anexo II desta Lei.
    Art. 
3º Os recursos necessários à execução do disposto nos artigos anteriores 
decorrerão de anulação parcial de dotações orçamentárias indicadas no Anexo III 
desta Lei, nos montantes especificados.
    Art. 
4º Esta Lei entra em vigor na data de sua publicação.
    Art. 
5º Revogam-se as disposições em contrário.
        
Brasília, 27 de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 28.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.839, de 27.12.93
Publicada no DOU de 28.12.93";Autoriza o Poder Executivo a abrir aos orçamentos da União, em favor da Justiça Federal, da Justiça Militar, da Justiça Eleitoral e da Justiça do Trabalho, créditos adicionais até o limite de CR$2.064.198.142,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.839, DE 27 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir aos orçamentos da União, em favor da Justiça Federal, da Justiça 
    Militar, da Justiça Eleitoral e da Justiça do Trabalho, créditos adicionais 
    até o limite de CR$ 2.064.198.142,00, para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA, Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir aos orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor da Justiça Federal, da Justiça Militar, 
da Justiça Eleitoral e da Justiça do Trabalho, crédito suplementar no valor de 
CR$ 2.058.773.142,00 (dois bilhões, cinqüenta e oito milhões, setecentos e 
setenta e três mil, cento e quarenta e dois cruzeiros reais), para atender à 
programação constante do Anexo I desta Lei.
    Parágrafo 
único. Os recursos necessários à execução do disposto neste artigo decorrerão do 
cancelamento parcial das dotações indicadas no Anexo II desta Lei, nos montantes 
especificados.
    Art. 
2º Fica o Poder Executivo autorizado a abrir aos orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor da Justiça Militar e da Justiça 
Eleitoral, crédito especial até o limite de CR$ 5.425.000,00 (cinco milhões, 
quatrocentos e vinte e cinco mil cruzeiros reais), para atender à programação 
constante do Anexo III desta Lei.
    Parágrafo 
único. Os recursos necessários à execução do disposto neste artigo decorrerão do 
cancelamento parcial das dotações indicadas no Anexo IV desta Lei, nos montantes 
especificados.
    Art. 
3º Esta Lei entra em vigor na data de sua publicação.
    Art. 
4º Revogam-se as disposições em contrário.
    Brasília, 27 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 28.12.1993 
*
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Download para anexo
"
"8.838, de 27.12.93
Publicada no DOU de 28.12.93";Autoriza o Poder Executivo a abrir, em favor do Ministério da Indústria, do Comércio e do Turismo, crédito suplementar no valor de CR$295.465.682,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.838, DE 27 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir, em favor do Ministério da Indústria, do Comércio e do Turismo, 
    crédito suplementar no valor de CR$295.465.682,00, para os fins que 
    especifica.


    O 
PRESIDENTE DA REPÚBLICA, Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir, em favor do Ministério da 
Indústria, do Comércio e do Turismo, crédito suplementar no valor de 
CR$291.463.898,00 (duzentos e noventa e um milhões, quatrocentos e sessenta e 
três mil, oitocentos e noventa e oito cruzeiros reais), para atender à 
programação indicada do Anexo I desta Lei.
    Art. 
2º Fica o Poder Executivo autorizado a abrir, em favor do Ministério da 
Indústria, do Comércio e do Turismo, crédito suplementar no valor de 
CR$4.001.784,00 (quatro milhões, um mil e setecentos e oitenta e quatro 
cruzeiros reais), para atender à programação indicada no Anexo II desta Lei.
    Art. 
3º Os recursos necessários à execução do disposto nos artigos anteriores 
decorrerão da incorporação de saldos de exercícios anteriores de fundo e de 
entidades da Administração Pública Federal indireta, na forma do Anexo III desta 
Lei.
    Art. 
4º Esta Lei entra em vigor na data de sua publicação.
    Art. 
5º Revogam-se as disposições em contrário.
    Brasília, 27 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 28.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.837, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir aos orçamentos da União, em favor do Ministério da Integração Regional, crédito suplementar no valor de CR$6.689.938.335,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.837, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir aos orçamentos da União, em favor do Ministério da Integração 
    Regional, crédito suplementar no valor de CR$ 6.689.938.335,00, para os fins 
    que especifica.


    O 
PRESIDENTE DA REPÚBLICA, Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1° Fica o Poder Executivo autorizado a abrir aos orçamentos da União 
(Lei n° 
8.652, de 29 de abril de 1993), em favor do Ministério da Integração Regional - 
Diversas Unidades Orçamentárias, crédito suplementar no valor de 
CR$ 6.689.938.335,00 (seis bilhões, seiscentos e oitenta e nove milhões, 
novecentos e trinta e oito mil, trezentos e trinta e cinco cruzeiros reais), 
para atender à programação constante do Anexo I desta Lei.
    Art. 
2° Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da:
    I - 
anulação parcial das dotações no valor de CR$ 5.052.262.085,00 (cinco bilhões, 
cinqüenta e dois milhões, duzentos e sessenta e dois mil e oitenta e cinco 
cruzeiros reais), conforme indicado no Anexo II desta Lei, no montante 
especificado;
    II - 
incorporação de excesso de arrecadação de recursos diretamente arrecadados de 
outras fontes no valor de CR$ 1.617.676.250,00 (um bilhão, seiscentos e dezessete 
milhões, seiscentos e setenta e seis mil, duzentos e cinqüenta cruzeiros reais), 
conforme indicado nos Anexos III a VI desta Lei, no montante especificado; e
    III - 
incorporação de recursos provenientes de operação de crédito externo no valor de 
CR$ 20.000.000,00 (vinte milhões de cruzeiros reais), conforme indicado no Anexo 
VII desta Lei, no montante especificado.
    Art. 
3° Em decorrência da abertura do presente crédito fica alterada a receita da 
Superintendência do Desenvolvimento do Nordeste, conforme o Anexo VIII desta 
Lei.
    Art. 
4° Esta Lei entra em vigor na data de sua publicação.
    Art. 
5° Revogam-se as disposições em contrário.
    Brasília, 
23 de dezembro de 1993; 172° da Independência e 105° da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.836, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do Desporto, crédito adicional até o limite de CR$11.210.319,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.836, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do 
    Desporto, crédito adicional até o limite de CR$ 11.210.319,00, para os fins 
    que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir aos orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor do Ministério da Educação e do 
Desporto, crédito suplementar no valor de CR$ 805.863,00 (oitocentos e cinco mil, 
oitocentos e sessenta e três cruzeiros reais), para atender à programação 
constante do Anexo I desta Lei.
    Art. 
2º Fica o Poder Executivo autorizado a abrir aos orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor do Ministério da Educação e do 
Desporto, crédito especial até o limite de CR$ 10.404.456,00 (dez milhões, 
quatrocentos e quatro mil e quatrocentos e cinqüenta e seis cruzeiros reais), 
para atender à programação constante do Anexo II desta Lei.
    Art. 
3º Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da anulação parcial de dotações, na forma do Anexo III desta Lei, nos montantes 
especificados.
    Art. 
4º Esta Lei entra em vigor na data de sua publicação.
    Brasília, 23 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.835, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do Desporto, crédito suplementar no valor de CR$16.086.887.174,00 para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.835, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do 
    Desporto, crédito suplementar no valor de CR$ 16.086.887.174,00 para os fins 
    que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União 
(Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério da Educação e do 
Desporto, crédito suplementar no valor de CR$ 16.086.887.174,00 (dezesseis 
bilhões, oitenta e seis milhões, oitocentos e oitenta e sete mil e cento e 
setenta e quatro cruzeiros reais), para atender à programação constante do Anexo 
I desta Lei.
    Art. 
2º Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da anulação parcial de dotações, na forma do Anexo II desta Lei, nos montantes 
especificados.
    Art. 
3º Ficam alteradas as receitas das entidades integrantes deste crédito, conforme 
indicado nos Anexos III e IV, nos montantes especificados.
    Art. 
4º Esta Lei entra em vigor na data de sua publicação.
    Brasília, 23 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.834, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do Desporto, crédito adicional até o limite de CR$84.092.394.231,00 para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.834, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do 
    Desporto, crédito adicional até o limite de CR$ 84.092.394.231,00 para os 
    fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir aos Orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor do Ministério da Educação e do 
Desporto, crédito suplementar no valor de CR$ 82.632.518.493,00 (oitenta e dois 
bilhões, seiscentos e trinta e dois milhões, quinhentos e dezoito mil e 
quatrocentos e noventa e três cruzeiros reais), para atender à programação 
constante do Anexo I desta Lei.
    Art. 
2º Fica o Poder Executivo autorizado a abrir aos Orçamentos da União 
(Lei nº 
8.652, de 29 de abril de 1993), em favor do Ministério da Educação e do 
Desporto, crédito especial até o limite de CR$ 1.459.875.738,00 (um bilhão, 
quatrocentos e cinqüenta e nove milhões, oitocentos e setenta e cinco mil e 
setecentos e trinta e oito cruzeiros reais), para atender à programação 
constante do Anexo II desta Lei.
    Art. 
3º Os recursos necessários à execução do disposto nos artigos anteriores 
decorrerão da incorporação do excesso de arrecadação de outras fontes e de 
transferências na forma do Anexo III desta Lei, nos montantes especificados.
    Art. 
4º Esta Lei entra em vigor na data de sua publicação.
    Brasília, 23 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.833, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do Ministério da Previdência Social, crédito suplementar no valor de CR$115.190.597.716,00, para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.833, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento da Seguridade Social da União, em favor do Ministério da 
    Previdência Social, crédito suplementar no valor de CR$ 115.190.597.716,00, 
    para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir ao Orçamento da Seguridade Social 
da União (Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério da 
Previdência Social, crédito suplementar no valor de CR$ 115.190.597.716,00 (cento 
e quinze bilhões, cento e noventa milhões, quinhentos e noventa e sete mil e 
setecentos e dezesseis cruzeiros reais), para atender à programação constante do 
Anexo I desta Lei.
    Art. 
2º Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da anulação parcial das dotações indicadas no Anexo II desta Lei.
    Art. 
3º Esta Lei entra em vigor na data de sua publicação.
    Brasília, 23 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"8.832, de 23.12.93
Publicada no DOU de 24.12.93";Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito suplementar no valor de CR$2.227.500,00 e crédito especial até o limite de CR$461.691.450,00 para os fins que especifica.;1993;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 8.832, DE 23 DE DEZEMBRO DE 1993.




Autoriza o Poder Executivo a 
    abrir ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, 
    crédito suplementar no valor de CR$2.227.500,00 e crédito especial até o 
    limite de CR$ 461.691.450,00 para os fins que especifica.


    O 
PRESIDENTE DA REPÚBLICA Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:
    Art. 
1º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União 
(Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério dos Transportes, 
crédito suplementar no valor de CR$ 2.227.500,00 (dois milhões, duzentos e vinte 
e sete mil e quinhentos cruzeiros reais), para atender à programação constante 
do Anexo I desta Lei.
    Art. 
2º Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da anulação de dotação orçamentária indicada no Anexo II desta Lei, no montante 
especificado.
    Art. 
3º Fica o Poder Executivo autorizado a abrir ao Orçamento Fiscal da União 
(Lei nº 8.652, de 29 de abril de 1993), em favor do Ministério dos Transportes, 
crédito especial até o limite de CR$ 461.691.450,00 (quatrocentos e sessenta e um 
milhões, seiscentos e noventa e um mil, quatrocentos e cinqüenta cruzeiros 
reais), para atender à programação constante do Anexo III desta Lei.
    Art. 
4º Os recursos necessários à execução do disposto no artigo anterior decorrerão 
da anulação de dotações orçamentárias indicadas no Anexo IV desta Lei, nos 
montantes especificados.
    Art. 
5º Esta Lei entra em vigor na data de sua publicação.
    Art. 
6º Revogam-se as disposições em contrário.
    Brasília, 23 
de dezembro de 1993; 172º da Independência e 105º da República.
ITAMAR FRANCO
Fernando Henrique Cardoso
Alexis Stepanenko
Este texto não substitui o publicado no
D.O.U. de 24.12.1993 
Download para anexo
*
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
