lei;ementa;ano;inteiro_teor
"5.564, de 21.12.68
Publicada no DOU de 24.12.68";Provê sôbre o exercício da profissão de orientador educacional .;68;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 5.564, DE 
21 DE DEZEMBRO DE 1968.



Regulamento

Provê 
	sôbre o exercício da profissão de orientador educacional.




O PRESIDENTE DA REPÚBLICA, 
	faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:


Art. 1º A orientação educacional se destina a 
	assistir ao educando, individualmente ou em grupo, no âmbito das escolas e 
	sistemas escolares de nível médio e primário visando ao desenvolvimento 
	integral e harmonioso de sua personalidade, ordenando e integrando os 
	elementos que exercem influência em sua formação e preparando-o para o 
	exercício das opções básicas.


Art. 2º A orientação educacional será atribuição 
	exclusiva dos profissionais de que trata a presente Lei.


Art. 3º A formação de orientador educacional 
	obedecerá ao disposto nos arts. 62, 63 e 64 da 
	Lei nº 4.024, de 20 de dezembro de 1961 e aos outros diplomas legais 
	vigentes. 

Art. 4º Os diplomas de orientador educacional 
	serão registrados em órgão próprio do Ministério da Educação e Cultura.


Art. 5º Constituem atribuições do orientador 
	educacional além do aconselhamento dos alunos e outras que lhe são 
	peculiares, lecionar as disciplinas das áreas da orientação educacional. 

Art. 6º As disposições desta Lei serão 
	regulamentadas pelo Poder Executivo, inclusive para definição do código de 
	ética dos orientadores educacionais. 

Art. 7º Esta Lei entra em vigor na data de sua 
	publicação.


Art. 8º Revogam-se as disposições em contrário.


Brasília, 21 de dezembro de 1968; 147º da 
	Independência e 80º da República. 

A. COSTA E 
	SILVA


	Tarso Dutra 
Este texto não substitui o
  publicado no DOU de 24.12.1968
*
 
 
 
 
 
 
 
 

"
"5.563, de 13.12.68
Publicada no DOU de 20.12.68";Retifica sem ônus, a Lei nº 5.189, de 8 de dezembro de 1966, que estima o Receita e fixa a Despesa para o exercício de 1967.;68;"






Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI Nº 5.563, DE 
13 DE DEZEMBRO DE 1968.


 


Retifica sem ônus, a Lei nº 5.189, de 8 de dezembro de 
1966, que estima o Receita e fixa a Despesa para o exercício de 1967.


O PRESIDENTE DA REPÚBLICA, faço 
saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º Fica retificada sem ônus, a 
Lei nº 5.189, de 8 de dezembro de 1966, que estima a Receita e fixa a Despesa da 
União para o exercício de 1967, na forma abaixo:






4.05.00

- Ministério da 
		Agricultura



4.05.10

- Departamento de 
		Administração (Órgãos Dependentes)



Adendo A 
		- Subvenções Ordinárias



Santa Catarina



ONDE SE LÊ:



Associações Rurais 
		do Estado de Santa Catarina

500



LEIA-SE:



Federação de 
		Agricultura de Santa Catarina

500



4.06.00

- Ministério da 
		Educação e Cultura



4.06.05

- Conselho Nacional 
		do Serviço Social



Adendo B 
		- Subvenções Ordinárias



Ceará



Canindé



ONDE SE LÊ:



Associação 
		Hospitalar São Francisco de Canindé

5.000



LEIA-SE:



Sociedade Hospitalar 
		são Francisco de Canindé 

5.000



Amazonas



Carauari



ONDE SE LÊ:



Prelazia de Carauari

2.000



LEIA-SE:



Obras Educacionais 
		dos Padres do Espírito Santo, em Carauari

2.000



Manaus



ONDE SE LÊ:



Prelazia de São 
