lei;ementa;ano;inteiro_teor
"161, de 31.12.1935
Publicada no D.O.U. de 6.1.1936";Regula a expedição de cartas de provisionados e solicitadores, e o exercicio dessas profissões.;1935;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 
161, DE 31 DE DEZEMBRO DE
1935.


 

Regula a 
expedição de cartas de provisionados e solicitadores, e o exercicio dessas 
profissões.



O Presidente da 
Republica dos Estados Unidos do Brasil:

Faço saber que o 
Poder Legislativo decreta e eu sancciono a seguinte lei:


Art. 
1º As provisões ou cartas, de provisionados, ou solicitadores, inscriptos na 
Ordem dos Advogados antes da vigencia desta lei. poderão ser reformadas, até 
tres mezes depois de findo o prazo respectivo, por acto do Presidente da Côrte 
de Appellação do Estado, do Districto Federal, ou do Territorio do Acre, a 
requerimento dos titulares respectivos, que não hajam incorrido em prohibição, 
nem perdido algum dos requisitos exigidos. para a concessão inicial dos mesmos 
titulos, pelo art. 3º, lettras a, b, c e d.


Art. 
2º A concessão de novas provisões, ou cartas de provisionados e solicitadores, 
se fará, na vigencia desta lei; sómente para comarcas, termos ou districtos 
judiciarios, em que, par deficiencia do numero de advogados em exercicio, a 
Côrte de Appellação do Estado o admittir, depois de ouvido o Conselho da Ordem 
dos Advogados, no mesmo Estado.

§ 1º A Côrte de 
Appellação fixará o numero maximo de provisionados e solicitadores admittidos na 
mesma comarca.

§ 2º Será 
conclusivo o parecer do Conselho, quando favoravel á concessão de cartas, ou 
provisões.


Art. 
3º Para obter carta de solicitador, na vigencia desta lei, fará o requerente 
prova, perante o Presidente da Còrte de Appellação, dos requisitos seguintes:    

(Vide Decreto-lei nº 4.564, de 1942)

a) nacionalidade 
brasileira, de origem ou adquirida, tendo, neste ultimo caso, prestado serviço 
militar no Brasil;

b) alistamento 
como eleitor;

c) attestado de 
idoneidade moral firmado por tres advogados;

d) habilitação em 
exame, perante a commissão composta de juizes, membros do Ministerio Publico e 
advogados, e na fórma regulada pela Côrte de Appellação respectiva  sobre as 
seguintes materias: composição em idioma patrio (envolvendo demonstração de 
conhecimentos de geographia e historia, especialmente do Brasil); organização 
constitucional do Brasil; organização judiciaria federal e local; processo civil 
e criminal.

§ 1º Para obter 
carta de provisionado, o requerente fará, no exame de habilitação, prova de 
conhecimentos de Direito Civil, Direito Commercial e Direito Criminal, além das 
demais materias supra indicadas.

§ 2º Aos alumnos 
matriculados no 4º anno da Faculdade de Direito, mantida ou reconhecida pelo 
Governo Federal, será concedida carta de solicitador mediante simples 
requerimento ao Presidente da Côrte de Appellação, provado o requisito da lettra 
a, supra.

§ 3º Aos 
estrangeiros será concedida carta de solicitador, dispensado o requisito da 
lettra a, supra, sómente em casos de reciprocidade internacional admittidos em 
lei.

§ 4º As cartas de 
provisionados ou solicitadores vigorarão por quatro annos, podendo ser 
renovadas, excepto as de que trata o § 2º, independentemente de novas provas de 
habilitação, nos termos do art. 1º, principio.


Art. 
4º Revogam-se as disposições em contrario.

Rio de Janeiro, 
31 de dezembro de 1935, 114º da Independencia e 47º da Republica.

Getulio Vargas.

Vicente Ráo.
Este texto não substitui o
publicado no DOU de 6.1.1936 e republicado em 13.1.1936
 
 
 
 
 
 
"
"160, de 31.12.1935
Publicada no D.O.U. de 4.1.936";Altera a Carteira de Redescontos, estabelecida no Banco do Brasil.;1935;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 
160, DE 31 DE DEZEMBRO DE
1935.


 

Altera a 
Carteira de Redescontos, estabelecida no Banco do Brasil.



O Presidente da 
Republica dos Estados Unidos do Brasil:

Faço saber que o 
Poder Legislativo decreta e eu sanciono a seguinte lei:


Art. 
1º A Carteira de Redescontos, estabelecida, no Banco do Brasil, operará com o 
limite maximo de trezentos mil contos de réis (300.000:000$000), admittindo a 
redes conto titulos já autorizados em leis e decretos anteriores, nas condições 
e prazos nelles estabelecidos, e mais os a seguir discriminados, estes no prazo 
de 180 dias:

I  Letras de 
cambio ou notas promissorias, cujos aceitantes ou emittentes exerçam actividade 
agricola ou explorem industrias derivadas ou connexas, especialmente referentes 
ao algodão, desde que tenham co-responsabilidade de duas firmas idoneas, ou 
sendo de uma só firma, tenham garantia de recibos ou conhecimentos de depositos, 
""warrants"", ou conhecimento de mercadorias, e, tambem, as notas promissorias com 
garantia, de penhor, nas condições que o presidente do Banco do Brasil 
determinar;

II  
Conhecimentos de depositos e warrants, emittidos por empresas de armazens 
geraes; bilhetes á ordem, pagaveis em mercadorias, com responsabilidade de duas 
firmas idoneas, uma das quaes, obrigatoriamente, de agricultor.

§ 1º Só serão 
admittidos a redescontos os titulos:

