lei;ementa;ano;inteiro_teor
"12.779, de 28.12.2012
Publicada no DOU de 31.12.2012";Altera a Lei nº 12.300, de 28 de julho de 2010 .;2012;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   






       LEI Nº 12.779, DE 28 DE DEZEMBRO DE 2012.
      












          Produção de efeito
         






         Altera a Lei nº 12.300, de 28 de julho de 2010
         
          .
         









      A PRESIDENTA DA REPÚBLICA
     


     Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei:
    





     Art. 1º As Tabelas de Vencimentos Básicos dos Servidores ocupantes de cargo efetivo do Quadro de Pessoal do Senado Federal constantes do
     
      Anexo I da Lei nº 12.300, de 28 de julho de 2010,
     
     ficam reajustadas em 15,8% (quinze inteiros e oito décimos por cento).
    



     Parágrafo único. O reajuste a que se refere o
     
      caput
     
     será concedido em 3 (três) parcelas anuais, da seguinte forma:
    



     I - 5% (cinco por cento) a partir de 1º de janeiro de 2013;
    



     II - 5% (cinco por cento) a partir de 1º de janeiro de 2014, aplicados sobre as tabelas vigentes em 31 de dezembro de 2013; e
    



     III - 5% (cinco por cento) a partir de 1º de janeiro de 2015, aplicados sobre as tabelas vigentes em 31 de dezembro de 2014.
    



     Art. 2º Os recursos financeiros necessários ao custeio das alterações a que se refere esta Lei correrão por conta de dotações orçamentárias específicas, previstas em anexo próprio da lei orçamentária, para o Senado Federal.
    





     Art. 3º Esta Lei entra em vigor na data de sua publicação, com efeitos a partir de 1º de janeiro de 2013.
    





     Brasília, 28 de dezembro de 2012; 191º da Independência e 124º da República.
    



     DILMA ROUSSEFF
     


     Miriam Belchior
    



     Este texto não substitui o publicado no DOU de 31.12.2012
    



     *
    
































"
"12.778, de 28.12.2012
Publicada no DOU de 31.12.2012";"Dispõe sobre remuneração e reajuste de Planos de Cargos, Carreiras e Planos Especiais de Cargos do Poder Executivo federal; sobre as remunerações do Grupo Defesa Aérea e Controle de Tráfego Aéreo - Grupo DACTA, dos cargos da área de Ciência e Tecnologia, dos cargos de atividades técnicas da fiscalização federal agropecuária, da Carreira do Seguro Social, das Carreiras de Perito Médico Previdenciário e Supervisor Médico-Pericial, e dos empregados beneficiados pela Lei nº 8.878, de 11 de maio de 1994; e sobre a criação de cargos integrantes da Carreira do Magistério Superior, de que trata a Lei nº 7.596, de 10 de abril de 1987, e do Plano de Carreiras para a área de Ciência e Tecnologia, estruturado pela Lei nº 8.691, de 28 de julho de 1993; altera os valores dos soldos dos militares das Forças Armadas constantes da Lei nº 11.784, de 22 de setembro de 2008; altera as Leis nºs 11.907, de 2 de fevereiro de 2009, quanto às Carreiras de Especialista em Assistência Penitenciária, de Agente Penitenciário Federal e de Técnico de Apoio à Assistência Penitenciária do Quadro de Pessoal do Ministério da Justiça, 10.410, de 11 de janeiro de 2002, e 11.357, de 19 de outubro de 2006, para dispor sobre a remuneração da Carreira de Especialista em Meio Ambiente e do Plano Especial de Cargos do Ministério do Meio Ambiente e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA - PECMA, 11.355, de 19 de outubro de 2006, 10.971, de 25 de novembro de 2004, 10.483, de 3 de julho de 2002, 10.355, de 26 de dezembro de 2001, 11.233, de 22 de dezembro de 2005, 10.682, de 28 de maio de 2003, 11.344, de 8 de setembro de 2006, 11.095, de 13 de janeiro de 2005, 11.090, de 7 de janeiro de 2005, 11.356, de 19 de outubro de 2006, 10.480, de 2 de julho de 2002, 12.277, de 30 de junho de 2010, 11.784, de 22 de setembro de 2008, 12.702, de 7 de agosto de 2012, 10.551, de 13 de novembro de 2002, 10.484, de 3 de julho de 2002, 10.855, de 1º de abril de 2004, 9.657, de 3 de junho de 1998, 11.156, de 29 de julho de 2005, 12.094, de 19 de novembro de 2009, 11.319, de 6 de julho de 2006, 11.350, de 5 de outubro de 2006, 10.225, de 15 de maio de 2001, 11.776, de 17 de setembro de 2008, 11.890, de 24 de dezembro de 2008, 12.154, de 23 de dezembro de 2009, e 11.526, de 4 de outubro de 2007; revoga dispositivo da Lei nº 8.691, de 28 de julho de 1993; e dá outras providências .";2012;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   






       LEI Nº 12.778, DE 28 DE DEZEMBRO DE 2012.
      











