lei;ementa;ano;inteiro_teor
"9.253, de 28.12.95
Publicada no DOU de 29.12.95";Dispõe sobre a alienação de bens imóveis da União a Estados e Municípios.;1995;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI Nº 9.253, DE 28 DE DEZEMBRO DE 1995.


Revogada pela Lei nº 9.636, de 15.5.98
Texto para 
	impressão

Dispõe sobre a alienação de bens imóveis da União
    a Estados e Municípios.


O PRESIDENTE DA REPÚBLICA Faço  saber  que   o
     Congresso  Nacional decreta e eu sanciono  a  seguinte Lei:

Art. 1º É o Poder Executivo autorizado a
  proceder à alienação a Estados e Municípios, a título gratuito, dos bens imóveis da
  União de que trata esta Lei.
§ 1º Serão objeto de doação os bens
  imóveis que foram adquiridos de Estados e Municípios, a título gratuito, e cuja
  utilização esteja contrariando a finalidade de sua destinação original.
§ 2º Não se aplica o disposto no
  parágrafo anterior quando a utilização, embora com desvio, se preste ao Serviço
  Público.
§ 3º Serão, igualmente, objeto de doação
  os bens imóveis que foram adquiridos de Estados e Municípios, a título gratuito, e que
  se encontrem sem qualquer utilização.
§ 4º Não se aplica o disposto neste artigo
  aos imóveis que se encontram sob a jurisdição dos Ministérios Militares.

Art. 2º A alienação dependerá da
  iniciativa do ente donatário, da qual constará a descrição individuada do bem
  solicitado.

Art. 3º Caberá ao Poder Executivo realizar
  o levantamento, de acordo com a solicitação, a fim de verificar se o bem a ser alienado
  atende ao disposto no art. 1º.

Art. 4º Do ato de doação constarão todas
  as benfeitorias introduzidas no bem imóvel, independentemente de qualquer indenização.

Art. 5º Os bens imóveis a serem alienados
  serão previamente avaliados pelo Poder Executivo.

Art. 6º Esta Lei entra em vigor na data de
  sua publicação.

Art. 7º Revogam-se as disposições em
  contrário.
Brasília,  28 de dezembro de
  1995; 174º da Independência e 107º da República.
FERNANDO HENRIQUE CARDOSO
Pedro Pullen Parente
Este texto não substitui o
publicado no D.O.U de 29.12.1995
*
 
 
 
 
 
 
 
 
 
 
 
 
"
"9.252, de 28.12.95
