lei;ementa;ano;inteiro_teor
"3.725, de 28.12.59
Publicada no DOU de 30.12.1959";Altera o limite de idade para permanência de oficiais dos corpos de saúde e de intendência das Fôrças Armadas no serviço ativo.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.725, DE 
28 DE DEZEMBRO DE
1959.



Revogada pela Lei nº 5.058, de 1966
Texto para 
	impressão


Altera o 
	limite de idade para permanência de oficiais dos corpos de saúde e de 
	intendência das Fôrças Armadas no serviço ativo.




O Presidente da República:

Faço saber que o 
Congresso Nacional decreta e eu sanciono a seguinte Lei:



Art. 1º O limite 
de idade para permanência dos oficiais dos corpos de saúde  quadro de médicos, 
farmacêuticos, cirurgiões-dentistas e veterinários  e de intendentes das Fôrças 
Armadas no serviço ativo, previsto no art. 16 da Lei nº 2 370, de 9 de dezembro 
de 1954, será acrescido, a partir de 1 de janeiro de 1959, de 4 (quatro), 3 
(três), 2 (dois) e 1 (um) anos, respectivamente, para os postos de 
primeiro-tenente, capitão ou equivalente, major ou equivalente e tenente-coronel 
médico ou equivalente, quando se hajam inscrito nos cursos de formação de 
oficiais de saúde ou de intendência, ou em concursos, por fôrça de

regulamentos ou leis vigentes até a data desta lei, com idade superior a 32 
(trinta e dois) anos.



Art. 2º O limite 
de idade para permanência dos oficiais do Quadro de Músicos Fuzileiros Navais no 
serviço ativo será, a partir de
1º de 
janeiro de
1959: 
para capitão-tenente, 58 (cinqüenta e oito) anos; primeiro-tenente, 56 
(cinqüenta e seis) anos; e segundo-tenente, 54 (cinqüenta e quatro) anos.




Art. 3º Esta lei 
entrará em vigor na data de sua publicação, revogadas as disposições em 
contrário.


Rio de Janeiro, 
em 28 de dezembro de
1959; 
138º da Independência e 71º da República.

JUSCELINO 
KUBITSCHEK


Jorge do Paço Mattoso Maia


Henrique Lott


Francisco de Mello
Este texto não substitui o
publicado no DOU de 30.12.1959

*
 
 
 
 
 
 
"
"3.724, de 24.12.59
Publicada no DOU de 30.12.1959";Retifica, sem ônus, a Lei nº 3.327-A de 3 de dezembro de 1957, que estima a Receita e fixa a Despesa da União para o exercício financeiro de 1958.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.724, DE 
24 DE DEZEMBRO DE
1959.


 

Retifica, sem ônus, a Lei nº 3.327-A de 3 de dezembro de 1957, 
que estima a Receita e fixa a Despesa da União para o exercício financeiro de 
1958.



O PRESIDENTE DA REPÚBLICA, faço saber que o CONGRESSO 
NACIONAL decreta e eu sanciono a seguinte Lei:

Art. 1º São feitas, sem ônus, na 
Lei nº 3.327-A, de 3 
de dezembro de 1957, que estima a Receita e fixa a Despesa da União para o 
exercício financeiro de 1958, as seguintes retificações:

Anexo 4 - Poder Executivo.

Subanexo 4.14 - Ministério da Educação e Cultura.

Adendo D - Fundo Nacional de Ensino Médio.

ONDE SE LÊ:

18 - Piauí.

Ginásio e Artesanato Dom Expedito Lopes - Oeiras - 
Cr$ 250.000,00.

LEIA-SE:

18 - Piauí.

Escola Comercial Dom Expedito Lopes - Oeiras - Cr$ 250.000,00.

Art. 2º Esta lei entrará em vigor na data de sua 
publicação, revogadas as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

juscelino kubitschek

S. Paes de Almeida

Clovis Salgado
Este texto não substitui o
publicado no DOU de 30.12.1959

*
 
 
 
 
 
"
"3.723, de 24.12.59
Publicada no DOU de 29.12.1959";Retifica, sem ônus, a Lei nº 3.487, de 10 de dezembro de 1958, que estima a Receita e fixa a Despesa da União para o exercício financeiro de 1959.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.723, DE 
24 DE DEZEMBRO DE
1959.



 


	Retifica, sem ônus, a Lei nº 3.487, de 10 de dezembro de 1958, que estima a 
	Receita e fixa a Despesa da União para o exercício financeiro de 1959.




O PRESIDENTE DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte lei:


Art. 
1º São feitas, sem ônus, na Lei nº 3.487, de 10 de dezembro 
de 1958, que estima a Receita e fixa a Despesa para o exercício financeiro 
de 1959, as seguintes retificações:

Anexo 4 - Poder Executivo.

Subanexo 4.14 - Ministério da Educação e Cultura.

Adendo D - Fundo Nacional do Ensino Médio.

ONDE 
SE LÊ:

18 - Piauí

Escola Comercial Dom Expedito Lopes - Oeiras - Cr$ 
250.000,00.

Ginásio e Artesanato Dom Expedito Lopes - Oeiras - 
Cr$ 150.000,00


LEIA-SE:

18 - Piauí

Escola Comercial Dom Expedito Lopes - Oeiras - Cr$ 
400.000,00.


Art. 
2º Esta lei entrará em vigor na data de sua publicação, revogadas as disposições 
em contrário.

Rio de Janeiro, 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

juscelino kubitschek
Clóvis Salgado
S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.722, de 24.12.59
Publicada no DOU de 29.12.1959";Retifica, sem aumento de despesa, a Lei nº 3.487, de 10 de dezembro de 1958, que estima a Receita e fixa a Despesa da União para o exercício de 1959.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.722, DE 
24 DE DEZEMBRO DE
1959.



 


	Retifica, sem aumento de despesa, a Lei nº 3.487, de 10 de dezembro de 1958, 
	que estima a Receita e fixa a Despesa da União para o exercício de 1959.




O PRESIDENTE DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono, a seguinte lei:



Art. 1º Fica 
retificado, sem aumento de despesa, o Adendo A (Assistência a Menores), do anexo 
do Ministério da Justiça e Negócios Interiores constante da 
Lei nº 3.487, de 10 de dezembro de 1958, que estima a Receita e fixa a 
Despesa da União, para o exercício de 1959:


ONDE SE LÊ:

07 - Distrito Federal

Escola gratuita Santa Madalena Sofia, ao Alto da Boa 
Vista - Cr$ 100.000,00.


LEIA-SE:

07 - Distrito Federal

Escola Santa Madalena Sofia, do Alto da Boa Vista - 
Cr$ 100.000,00.



Art. 2º Esta 
lei entrará em vigor na data de sua publicação, revogadas as disposições em 
contrário.

Rio de Janeiro, 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

juscelino kubitschek
Armando Ribeiro 
Falcão
S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.721, de 24.12.59
Publicada no DOU de 29.12.1959";Altera disposições da Lei nº 3.487, de 10 de dezembro de 1958, que estima a Receita e fixa a Despesa da União para o exercício financeiro de 1959.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.721, DE 
24 DE DEZEMBRO DE
1959.



 


	Altera disposições da Lei nº 3.487, de 10 de dezembro de 1958, que estima a 
	Receita e fixa a Despesa da União para o exercício financeiro de 1959.




O PRESIDENTE DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte lei:


Art. 
1º Fica assim alterada a Lei nº 3.487, de 10 de dezembro de 
1958:

Ministério da Educação e Cultura

21 - Diretoria do Ensino Superior.

Despesas Ordinárias.

Verba 3.0.00 - Desenvolvimento Econômico e Social.

Consignação 3.1.00 - Serviços em Regime Especial de 
Financiamento

Subconsignação 3.1.17 - Acôrdos.

1) Acôrdos com os seguintes estabelecimentos de 
ensino superior para encargos de manutenção e execução de obras:

25 - São Paulo

ONDE 
SE LÊ:

37) Escola de Auxiliares de Enfermagem Santa Casa de 
Misericórdia de Marília - Cr$ 400.000,00.


LEIA-SE:

37) Escola de Auxiliares de Enfermagem Sagrado 
Coração de Jesus, da Santa Casa de Misericórdia de Marília - Cr$400.000,00


Art. 
2º Esta lei entrará em vigor na data de sua publicação, revogadas as disposições 
em contrário.

Rio de Janeiro, 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

juscelino kubItschek
Clóvis Salgado
S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.720, de 24.12.59
Publicada no DOU de 29.12.1959";Autoriza o Poder Executivo a abrir ao Poder Judiciário  Tribunal de Justiça do Distrito Federal  o crédito especial de Cr$ 359.881,40, para pagamento de diferença de vencimentos ao Desembargador Caio Valadares Filho.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.720, DE 
24 DE DEZEMBRO DE
1959.


 

Autoriza o Poder Executivo a abrir ao Poder Judiciário  
Tribunal de Justiça do Distrito Federal  o crédito especial de Cr$ 359.881,40, 
para pagamento de diferença de vencimentos ao Desembargador Caio Valadares 
Filho.



O Presidente da República

Faço saber que o Congresso Nacional decreta e eu sanciono a 
seguinte Lei:

Art. 1º É o Poder Executivo autorizado a abrir ao Poder 
Judiciário  Tribunal de Justiça do Distrito Federal  o crédito especial de 
Cr$ 359.881,40 (trezentos e cinqüenta e nove mil, oitocentos e oitenta e um 
cruzeiros e quarenta centavos), destinado ao pagamento de diferença de 
vencimentos devida ao Desembargador Caio Valadares Filho.

Art. 2º Esta lei entrará, em vigor na data de sua 
publicação, revogadas as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

JUSCELINO KUBITSCHEK.

Armando Ribeiro Falcão.

S. Paes de Almeida.
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.719, de 24.12.59
Publicada no DOU de 29.12.1959";Revigora o prazo de vigência de autorização de abertura de crédito em favor da Escola Superior de Química do Paraná.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.719, DE 
24 DE DEZEMBRO DE
1959.


 

Revigora o prazo de vigência de autorização de abertura de 
crédito em favor da Escola Superior de Química do Paraná.



O Presidente da República

Faço saber que o Congresso Nacional decreta e eu sanciono a 
seguinte Lei:

Art. 1º É revigorada pelo prazo de dois anos a 
autorização concedida pela Lei nº 2.824, de 16 de julho de 1956, para abertura 
de crédito especial em favor da Escola Superior de Química do Paraná, nos têrmos 
da Lei número 9.559, de 12 de agôsto de 1955.

Art. 2º Esta lei entrará, em vigor na data de sua 
publicação, revogadas as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

JUSCELINO KUBITSCHEK.

Clovis Salgado.

S. Paes de Almeida.
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.718, de 24.12.59
Publicada no DOU de 29.12.1959";Concede a pensão mensal vitalícia de Cr$ 3.000,00 ao Professor Constantino Ribeiro Lima.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.718, DE 
24 DE DEZEMBRO DE
1959.


 

Concede a pensão mensal vitalícia de Cr$ 3.000,00 ao Professor 
Constantino Ribeiro Lima.



O Presidente da República,

Faço saber que o Congresso Nacional decreta e eu sanciono a 
seguinte Lei:

Art. 1º E� concedida ao Professor Constantino Ribeiro 
Lima, a pensão mensal vitalícia de Cr$ 3.000,00 (três mil cruzeiros).

Parágrafo único. A despesa correrá à conta da dotação 
orçamentária do Ministério da Fazenda destinada aos pensionistas da União.

Art. 2º Esta lei entrará em vigor na data de sua 
publicação, revogadas as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

JUSCELINO KUBITSCHEK  

S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
"3.717, de 24.12.59
Publicada no DOU de 29.12.1959";Concede pensão vitalícia de Cr$ 2.500,00 mensais a Maria Amália Pernambuco Bastos, viúva de Manoel Ferreira dos Santos Bastos, ex-catedrático da Faculdade de Medicina e Cirurgia do Pará.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.717, DE 
24 DE DEZEMBRO DE
1959.


 

Concede pensão vitalícia de Cr$ 2.500,00 mensais a Maria 
Amália Pernambuco Bastos, viúva de Manoel Ferreira dos Santos Bastos, 
ex-catedrático da Faculdade de Medicina e Cirurgia do Pará.



O Presidente da República,

Faço saber que o Congresso Nacional decreta e eu sanciono a 
seguinte Lei:

Art. 1º É concedida a Maria Amália Pernambuco Bastos, 
viúva de Manoel Ferreira dos Santos Bastos, ex-catedrático da Faculdade de 
Medicina e Cirurgia do Pará, uma pensão vitalícia mensal de Cr$ 2.500,00 (dois 
mil e quinhentos cruzeiros).

Art. 2º A despesa correrá à conta da dotação 
orçamentária do Ministério da Fazenda destinada ao pagamento dos pensionistas da 
União.

Art. 3º Revogam-se as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

JUSCELINO KUBITSCHEK  

S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
 
"
"3.716, de 24.12.59
Publicada no DOU de 29.12.1959";Autoriza o Poder Executivo a abrir, pelo Ministério da Guerra o crédito especial de Cr$ 761.569,00, para atender às despesas decorrentes da execução da Lei nº 2.188, de 3 de março de 1954.;1959;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI No 3.716, DE 
24 DE DEZEMBRO DE
1959.


 

Autoriza o Poder Executivo a abrir, pelo Ministério da Guerra 
o crédito especial de Cr$ 761.569,00, para atender às despesas decorrentes da 
execução da Lei nº 2.188, de 3 de março de 1954.



O Presidente da República,

Faço saber que o Congresso Nacional decreta e eu sanciono a 
seguinte Lei:

Art. 1º É o Poder Executivo autorizado a abrir, pelo 
Ministério da Guerra, o crédito especial de Cr$ 767.569,00 (setecentos 
e sessenta e sete mil, quinhentos e sessenta e nove cruzeiros), para atender, a 
partir de 1 de abril de 1953, durante os exercícios de 1953 e 1954, às despesas 
decorrentes da execução da Lei nº 2.188, de 3 de março de 1954, que altera os 
valores dos símbolos referentes ao pagamento de vencimentos de cargos 
isolados e funções gratificadas do Poder Executivo da União e dos Territórios, e 
dá outras providências.

Art. 2º Esta lei entrará em vigor na data de sua 
publicação, revogadas as disposições em contrário.

Rio de Janeiro, em 24 de dezembro de 1959; 138º da 
Independência e 71º da República.

JUSCELINO KUBITSCHEK

Henrique Lott

S. Paes de Almeida
Este texto não substitui o
publicado no DOU de 29.12.1959

*
 
 
 
 
 
"
