lei;ementa;ano;inteiro_teor
"7.581, de 23.12.86
Publicada no DOU de 30.12.86";Altera o Plano Nacional de Viação, aprovado pela Lei nº 5.917, de 10 de setembro de 1973, modificando o traçado da BR-080.;86;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI Nº 7.581, DE 24 DE DEZEMBRO DE 1986.



Altera o Plano Nacional de Viação, aprovado pela Lei nº
    5.917, de 10 de setembro de 1973, modificando o traçado da BR-080. 



O PRESIDENTE DA REPÚBLICA 
, faço saber que o Congresso Nacional decreta e eu
sanciono a seguinte lei: 

Art 1º O Plano Nacional de Viação, aprovado pela Lei nº 5.917,
de 10 de setembro de 1973, na parte referente à Relação
Descritiva das Rodovias do Sistema Rodoviário Federal, passa a ter a seguinte
redação: 


 ""2.2.2 - Relação Descritiva das
    Rodovias do Sistema Rodoviário Federal: 
Rodovias Radiais 
.....................................
    ....................................................
BR-080 - Brasília-Uruaçu-São Miguel do
    Araguaia-Entroncamento c/BR-158."" 



Art
2º Esta lei entra em vigor na data de sua publicação. 

Art
3º Revogam-se as disposições em contrário. 
Brasília, 24 de dezembro de 1986; 165º da Independência e 98º da República. 
JOSÉ SARNEY 
José Reinaldo Carneiro Tavares 
Este texto não substitui o
publicado no D.O.U. de 30.12.1986
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"7.580, de 23.12.86
Publicada no DOU de 30.12.86";Dá nova redação no art. 110 da Lei nº 6.880, de 9 de dezembro de 1980, que dispõe sobre o Estatuto dos Militares.;86;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI No 7.580, DE 23 DE DEZEMBRO DE
1986.



Dá nova redação no art. 110
    da Lei nº 6.880, de 9 de dezembro de 1980, que dispõe sobre o Estatuto dos Militares. 



O PRESIDENTE DA REPÚBLICA , faço saber
que o Congresso Nacional decreta e eu sanciono a seguinte lei: 
Art 1º O caput do art. 110 da 
Lei nº 6.880, de 9 de dezembro de 1980, que
dispõe sobre o Estatuto dos Militares, passa a vigorar com a seguinte redação: 


 ""Art. 110. O militar da ativa ou da reserva remunerada, julgado incapaz
    definitivamente por um dos motivos constantes dos incisos I e II do art. 108, será
    reformado com a remuneração calculada com base no soldo correspondente ao grau
    hierárquico imediato ao que possuir ou que possuía na ativa, respectivamente"". 


Art 2º As disposições do art. 110 da Lei
nº 6.880, de 9 de dezembro de 1980, são extensivas aos militares que na vigência desta
lei já se encontrem na reserva remunerada e que tenham sido reformados com base nos
incisos I e II do art. 108. 
Art 3º O aumento da remuneração
decorrente da aplicação do artigo anterior será concedido a partir da vigência desta
lei, a requerimento do interessado. 
Art 4º O Poder Executivo regulamentará a
aplicação desta lei de conformidade com as peculiaridades de cada Força. 
Art 5º Esta lei entra em vigor na data de
sua publicação. 
Art 6º Revogam-se as disposições em
contrário. 
Brasília, 23 de dezembro de 1986; 165º da Independência e 98º da República. 

JOSÉ SARNEY
Paulo Campos Paiva

Este texto não substitui
o publicado no D.O.U. de 30.12.1986

*
 
 
 
 
 
 
 
 
 
"
"7.579, de 23.12.86
Publicada no DOU de 30.12.86";Autoriza o Poder Executivo a abrir à Justiça Federal de Primeira Instância o crédito especial de CZ$3.800.000,00 (três milhões e oitocentos mil cruzados), para o fim que especifica.;86;"
"
"7.578, de 19.12.86
Publicada no DOU de 23.12.86";Dispõe sobre a liquidação de débitos previdenciários de órgãos e entidades da Administração Pública Federal, estadual e municipal e suas respectivas fundações.;86;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos



LEI Nº 7.578, DE 23 DE DEZEMBRO DE 1986.




(Vide Decreto-lei nº 
	2.474, de 1988)

(Vide Mpv nº 12, de 1988)
(Vide Lei nº 7.681, de 1988)

Regulamento

Dispõe sobre a liquidação
    de débitos previdenciários de órgãos e entidades da Administração Pública Federal,
    estadual e municipal e suas respectivas fundações. 



O
PRESIDENTE DA REPÚBLICA , faço saber que o Congresso Nacional decreta e eu
sanciono a seguinte lei: 

Art 1º Os órgãos e as entidades da
Administração Pública federal, estadual e municipal e suas respectivas fundações
poderão liquidar seus débitos previdenciários vencidos prestando serviços, mediante
contrato ou convênio, firmados com a interveniência da entidade do Sistema Nacional de
Previdência e Assistência Social - SINPAS responsável por sua promoção. 

Parágrafo único. Somente poderão ser objeto
de aplicação do disposto nesta lei os débitos previdenciários vencidos até 30 de
setembro de 1986. 

Art
2º Os créditos dos órgãos e entidades de que trata o art. 1º desta lei deverão ser
representados por serviços complementares ao desenvolvimento de programas de quaisquer
das entidades que compõem o SINPAS. 

Art
3º A manutenção do respectivo acordo ficará na dependência da comprovação do
recolhimento regular das contribuições vincendas a partir da competência do mês em que
este for assinado. 

Art
4º O Poder Executivo regulamentará esta lei no prazo de 60 (sessenta) dias. 

Art
5º Esta lei entra em vigor na data de sua publicação. 

Art
6º Revogam-se as disposições em contrário. 

Brasília, 23 de dezembro de 1986; 165º da
Independência e 98º da República. 
JOSÉ SARNEY 
Raphael de Almeida Magalhães 
Este texto não substitui o
publicado no DOU de 30.12.1986 
*
 
 
 
 
 
 
 
 
 
 
"
"7.577, de 23.12.86
Publicada no DOU de 30.12.86";Dispõe sobre a liquidação de débitos previdenciários de entidades filantrópicas de fins não-lucrativos.;86;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




LEI
Nº 7.577, DE 23 DE DEZEMBRO DE 1986.




(Vide Decreto-lei nº 
	2.474, de 1988)

(Vide Mpv nº 12, de 1988)
(Vide Lei nº 7.681, de 1988)

Regulamento

	Vide Decreto nº 95.938, de 1988

Dispõe sobre a liquidação
    de débitos previdenciários de entidades filantrópicas de fins não-lucrativos. 



O
PRESIDENTE DA REPÚBLICA  , faço saber que o Congresso Nacional decreta e eu sanciono
a seguinte lei: 

Art 1º As entidades filantrópicas, de fins
não-lucrativos, poderão liquidar seus débitos previdenciários vencidos, prestando
serviços, mediante contrato ou convênio, firmados com a interveniência da entidade do
