lei;ementa;ano;inteiro_teor
"602, de 28.12.48
Publicada no DOU de 4.1.1949";Dispõe sôbre o julgamento da aptidão para o aficialato dos alunos do Curso Prévio e do 1º e 2º anos do Curso Superior da Escola Naval.;1948;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos





LEI No 602, DE 28 DE DEZEMBRO DE
1948.



Revogada pela Lei nº 6.212, de 1975
Texto para 
	impressão

Dispõe sôbre 
	o julgamento da aptidão para o aficialato dos alunos do Curso Prévio e do 1º 
	e 2º anos do Curso Superior da Escola Naval. 



O Presidente 
da República: 

Faço saber que o Congresso 
Nacional decreta e eu sanciono a seguinte Lei: 


Art. 1º São abolidos os 
julgamentos por unanimidade e de consciência, de que tratam os artigos 103 e 105 
do Regimento Interno da Escola Naval. 

§ 1º Quando o julgamento da 
aptidão para o oficialato for feito em dois turnos, o segundo consistirá apenas 
em notas destinadas à classificação dos alunos. 

§ 2º Para os alunos do último 
ano dos diversos cursos só haverá a votação do segundo turno, na forma do 
parágrafo anterior. 


Art. 2º Embora secreto, o 
julgamento deverá ser motivado e dêle caberá, recurso para o Ministro da Marinha 
e o Presidente da República. 


Art. 3º Os julgamentos de 
aptidão para o oficialato, feitos a partir de 1946, deverão ser revistos, a fim 
de se ajustarem aos preceitos desta Lei, exceto para alunos que, mediante 
processo regular, tenham sido desligados por professarem ideologia contrária ao 
regime vigente do país. 


Art. 4º Esta Lei entrará, em 
vigor na data da sua publicação, revogadas as disposições em contrário. 

Rio de Janeiro, 28 de dezembro 
de 1948, 127º da Independência e 60º da República. 

EURICO G. DUTRA. 
Sylvio de Noronha. 


Este texto não substitui o
publicado no DOU de  4.1.1949

*

 

 

 

 

 

 

 
"
"601, de 28.12.48
Publicada no DOU de 29.12.1948";Estabelece normas de contabilidade para os Ministérios da Guerra, Marinha, Aeronáutica e para o Estado Maior Geral e dá outras providências.;1948;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos





LEI No 601, DE 28 DE DEZEMBRO DE
1948.


 


	Estabelece normas de contabilidade para os Ministérios da Guerra, Marinha, 
	Aeronáutica e para o Estado Maior Geral e dá outras providências.



O PRESIDENTE 
DA REPÚBLICA, 
faço saber que o CONGRESSO NACIONAL decreta e eu sanciono a seguinte Lei:


Art. 1º - Os Ministérios da Guerra, Marinha, Aeronáutica e o 
Estado Maior Geral, além da discriminação dos créditos constantes do respectivo 
Anexo do Orçamento Geral da União, terão orçamento analítico para fins 
administrativo-militares, aprovado pelo Presidente da República.

Parágrafo 
único. As alterações do orçamento analítico só poderão ser feitas mediante ato 
expresso do Presidente da República.


Art. 2º - Os créditos orçamentários e os adicionais 
destinados aos Ministérios da Guerra, Aeronáutica e Marinha serão 
automàticamente registrados pelo Tribunal de Contas e distribuídos às Diretorias 
de Intendência ou de Fazenda, e à Seção Administrativa, no caso do Estado Maior 
Geral.

Parágrafo 
único - As operações de distribuição interna, anulação e redistribuição dos 
créditos observarão as formalidades legais.


Art. 3º - O Ministério da Fazenda providenciará a abertura, 
no Banco do Brasil S. A., de conta especial para os Ministérios da Guerra, 
Marinha, Aeronáutica e para o Estado Maior Geral, na forma da legislação 
vigente.


Art. 4º - As quantias dos empenhos correspondentes a material 
encomendado, serviço ordenado ou executado em virtude de causas justificadas, a 
juízo do Ministério interessado, não satisfeitos dentro do ano financeiro, serão 
escrituradas como despesa efetiva e consideradas Restos a Pagar. Idêntico regime 
será aplicado às despesas de obras iniciadas mas não concluídas no exercício do 
empenho.

§ 1º - As 
quantias porventura retiradas do Banco do Brasil S. A. e não aplicadas no 
pagamento das despesas empenhadas, que constituírem, na forma dêste artigo, 
Restos a Pagar, deverão ser recolhidas ao mesmo Banco, na conta Receita da 
União, até a data do encerramento do exercício.

§ 2º - Diante 
da prova de que o material foi recebido, o serviço executado ou a obra concluída 
e aceita, e à vista das respectivas contas, registradas pelo Tribunal de Contas, 
serão efetuados os pagamentos sob o título Restos a Pagar, mediante requisição 
dos necessários suprimentos ao Tesouro Nacional, desde que a despesa não tenha 
incorrido em prescrição quinquenal.

§ 3º - Os 
Ministérios da Guerra, Marinha e Aeronáutica, ao findar o exercício e até 31 de 
março, remeterão ao Tribunal de Contas e à Contadoria Geral da República a 
relação das quantias consideradas Restos a Pagar, nas condições dêste artigo.


Art. 5º - As atividades financeiras patrimoniais e 
industriais dos Ministérios da Guerra, Marinha e Aeronáutica, na parte não 
regulada por esta Lei, obedecerão às disposições legais em vigor, concernentes à 
contabilidade da União.


Art. 6º - Junto à Seção Administrativa do Estado Maior Geral 
e às Diretorias de Intendência e de Fazenda nos Ministérios da Guerra, 
Aeronáutica e Marinha funcionará uma Contadoria Seccional, para a organização 
dos balanços mensais financeiros e patrimoniais e os respectivos balanços anuais 
destinados à Contadoria Geral da República.

§ 1º - Os 
títulos das contas nos livros das Contadorias Seccionais serão os do orçamento 
administrativo-militar, mas os balanços financeiros mensais destinados à 
Contadoria Geral da República discriminarão a despesa, de acôrdo com as 
especificações do Orçamento Geral da União.

§ 2º - Os 
inventários para os balanços patrimoniais serão organizados sob o contrôle das 
autoridades militares, e os bens serão divididos em duas categorias:

