lei;ementa;ano;inteiro_teor
"11.086, de 31.12.2004
Publicada no DOU de 31.12.2004 - Edição extra";Altera o inciso IV do § 4º do art. 7º, inclui os §§ 2º-A e 5º-A ao art. 19, altera o inciso III do § 1º do art. 29, acrescenta o § 4º ao art. 64 e o art. 100-A à Lei nº 10.934, de 11 de agosto de 2004, que dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2005 e dá outras providências.;2004;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   






       LEI Nº 11.086, DE 31 DE DEZEMBRO DE 2004.
      












        Altera o inciso IV do § 4º do art. 7º , inclui os §§ 2º-A e 5º-A ao art. 19, altera o inciso III do § 1º do art. 29, acrescenta o § 4º ao art. 64 e o art. 100-A à Lei nº 10.934, de 11 de agosto de 2004, que dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2005 e dá outras providências.
       








     O PRESIDENTE DA REPÚBLICA
    
    Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei:
   

    Art. 1º A Lei nº 10.934, de 11 de agosto de 2004, passa a vigorar com as seguintes alterações:
   



      ""Art. 7º ...........................................................
     

      § 4º ...........................................................
     




       IV –
      
      despesas primárias que não impactam o resultado primário – 3."" (NR)
     

      ""Art. 19 ...........................................................
     

      ...........................................................
     




       § 2º-A
      
      No âmbito dos convênios, acordos, ajustes ou instrumentos congêneres, firmados com órgãos ou entidades de direito público ou privado, devem ser mantidos atualizados os dados referentes à execução física e financeira dos contratos cujo valor seja três vezes superior ao limite estabelecido no art. 23, inciso I, alínea ""a"", da Lei nº 8.666, de 21 de junho de 1993.
     

      ...........................................................
     




       § 5º-A
      
      O disposto no § 2º-A deste artigo será aplicado trinta dias após à homologação, pelo Poder Executivo, do módulo do Siasg que permitirá a digitação e tratamento dos dados dos contratos executados no âmbito dos convênios, acordos, ajustes ou instrumentos congêneres."" (AC)
     

      ""Art. 29. ...........................................................
     

      § 1º ...........................................................
     




       III –
      
      no inciso VI do caput, as despesas com assistência técnica e cooperação financeira aos Estados, ao Distrito Federal e aos Municípios, para modernização das suas funções de planejamento e administração, e aos respectivos Tribunais de Contas, com vistas ao fortalecimento institucional para cumprimento dos dispositivos e atribuições estabelecidas na Lei Complementar nº 101, de 2000, mediante a utilização de recursos oriundos de operações de crédito externas, bem como das ações de segurança pública nos termos do caput do art. 144 da Constituição;
     

      ........................................................... "" (NR)
     

      ""Art. 64. ...........................................................
     




       § 4º
      
      Considera-se como excesso de arrecadação, para fins do art. 43, § 3º , da Lei nº 4.320, de 1964, os recursos disponibilizados em razão das modificações efetivadas por força dos incisos I e III deste artigo."" (NR)
     




       ""Art. 100-A.
      
      Para fins de apreciação da proposta orçamentária, do acompanhamento e da fiscalização orçamentária a que se refere o art. 166, § 1º , inciso II, da Constituição, será assegurado ao órgão responsável o acesso irrestrito, para fins de consulta, aos seguintes sistemas, bem como o recebimento de seus dados, em meio digital:
     

      I - Sistema Integrado de Administração Financeira do Governo Federal – Siafi;
     

      II - Sistema Integrado de Dados Orçamentários – Sidor;
     

      III - Sistema de Análise Gerencial de Arrecadação – Angela, bem como as estatísticas de dados agregados relativos às informações constantes das declarações de imposto de renda das pessoas físicas e jurídicas, respeitado o sigilo fiscal do contribuinte;
     

      IV - Sistemas de Gerenciamento da Receita e Despesa da Previdência Social;
     

      V - Sistema de Informações Gerenciais e de Planejamento do Plano Plurianual – Sigplan;
     

      VI - Sistema de Informação das Estatais – Siest; e
     

      VII - Sistema Integrado de Administração de Serviços Gerais – Siasg."" (NR)
     



    Art. 2º Esta Lei entra em vigor na data de sua publicação.
   



    Brasília, 31 de dezembro de 2004; 183º da Independência e 116º da República.
   



    LUIZ INÁCIO LULA DA SILVA
    



     Bernard Appy
     
     Nelson Machado
     
     Amir Lando
    




    Este texto não substitui o publicado no D.O.U. de 31.12.2004 - Edição extra
   

"
"11.085, de 31.12.2004
Publicada no DOU de 31.12.2004 - Edição extra
Retificada no DOU de 11.1.2005";Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, de Transferências a Estados, Distrito Federal e Municípios, e de Operações Oficiais de Crédito, crédito especial no valor global de R$ 171.274.130,00, para os fins que especifica.;2004;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   






       LEI Nº 11.085, DE 31 DE DEZEMBRO DE 2004.
      












        Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, de Transferências a Estados, Distrito Federal e Municípios, e de Operações Oficiais de Crédito, crédito especial no valor global de R$ 171.274.130,00, para os fins que especifica.
       








     O PRESIDENTE DA REPÚBLICA
    
    Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte Lei:
   

    Art. 1º Fica aberto ao Orçamento Fiscal da União
    
     (Lei nº
     

     10.837, de 16 de janeiro de 2004),
    
    em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, de Transferências a Estados, Distrito Federal e Municípios, e de Operações Oficiais de Crédito, crédito especial no valor global de R$ 171.274.130,00 (cento e setenta e um milhões, duzentos e setenta e quatro mil, cento e trinta reais), para atender à programação constante do Anexo I desta Lei.
   

    Art. 2º Os recursos necessários à abertura do crédito de que trata o art. 1º decorrem de:
   

    I - excesso de arrecadação, no valor de R$ 166.358.860,00 (cento e sessenta e seis milhões, trezentos e cinqüenta e oito mil, oitocentos e sessenta reais), sendo:
   

    a) R$ 163.858.860,00 (cento e sessenta e três milhões, oitocentos e cinqüenta e oito mil, oitocentos e sessenta reais) de Recursos Ordinários; e
   

    b) R$ 2.500.000,00 (dois milhões e quinhentos mil reais) de Doações de Entidades Internacionais; e
   

    II - anulação parcial de dotações orçamentárias, no valor de R$ 4.915.270,00 (quatro milhões, novecentos e quinze mil, duzentos e setenta reais), conforme indicado no Anexo II desta Lei.
   

    Art. 3º Esta Lei entra em vigor na data de sua publicação.
   



