lei;ementa;ano;inteiro_teor
"11.399, de 30.12.1914
Publicado no DOU, de 31.12.1914";Approva e manda adoptar novas convenções para o balizamento dos canaes, portos e barras do Brazil;1914;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
11.399, DE 
30 DE 
DEZEMBRO
DE 1914.








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão




Approva e manda adoptar novas convenções para o balizamento dos canaes, portos e 
barras do Brazil





O Presidente da Republica dos Estados Unidos do Brazil, tendo em vista 
que se torna necessario systematizar o actual balizamento secco e illuminativo 
do Brazil, tornando-o mais conforme com o espirito das propostas da Conferencia 
Internacional de Washington de 1889, e com os usados por varias potencias 
maritmimas, e de accôrdo com o parecer do conselho do Almirantado, de 9 de 
novembro do corrente anno, resolve approvar e mandar adoptar para o balizamento 
dos canaes, portos e barras da Republica dos Estados Unidos do Brazil, as 
convenções que a este acompanham, revogadas as disposições em contrario.


Rio de Janeiro, 30 de dezembro de 1914, 93º da Independencia e 26º da Republica.


WENCESLÁO BRAZ PEREIRA GOMES.
Alexandrino Faria de Alencar.


Este texto não substitui o publicado 
no DOU, de 1.1.1915


*
 
 
 
 
 
 
 
"
"11.377, de 2.12.1914
Publicado no DOU, de 4.12.1914";Altera os arts. 66, 85 e 90 da ordenança para o serviço da Armada Brazileira approvada por decreto n. 8.290, de 11 de outubro de 1910, revogando as disposições em contrario;1914;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
11.377, DE 
2 DE 
DEZEMBRO
DE 1914.








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão



Altera os arts. 
66, 85 e 90 da ordenança para o serviço da Armada Brazileira approvada por 
decreto n. 8.290, de 11 de outubro de 1910, revogando as disposições em 
contrario





O Presidente da Republica dos Estados Unidos do Brazil, considerando que 
se torna necessario modificar as disposições da ordenança para o serviço da 
Armada Nacional relativas ao uso da flammula e do pavilhão, tornando-as mais 
harmonicas com as normas adoptadas nas outras marinhas, afim de que na execução 
das regras do Cerimonal Maritimo, que é internacional, não possa haver confusão 
e não surjam situações desagradaveis para os commandos dos navios e embarcações 
de umas ou outras nacionalidades, resolve, de accôrdo com o parecer do Conselho 
do Almirantado de 6 do corrente, alterar os arts. 66, 85 e 90 da ordenança para 
o serviço da Armada Brazileira approvada pelo decreto n. 
8.290, de 11 de outubro de 1910, os quaes passarão a ter a redacção que se 
segue, ficando revogadas as disposições em contrario:




		Art. 66. Sómente os officiaes generaes da Armada providos de nomeação de 
		commando de força poderão usar a insignia correspondente ao posto nos 
		navios que compuzerem essa força.


		§ 1º Sendo a insignia distinctivo de effectivo commando, só deve ser 
		arriada quando estiver o commandante em chefe da força a que pertencer o 
		navio.


		Art. 85. O uso da flammula nas embarcações só é permittido aos officiaes 
		superiores da Armada e aos commandantes, mesmo que sejam officiaes 
		subalternos.


		Art. 90. As insignias e a flammula só serão usadas nas embarcações 
		miudas que conduzirem officiaes uniformizados.




 Rio de Janeiro, 2 de dezembro de 1914, 93º da Independencia e 26º da Republica.


WENCESLÁO BRAZ PEREIRA GOMES.


Este texto não substitui o publicado 
no DOU, de 11.12.1914 e republicado em 15.12.1914


*
 
 
 
 
 
 
 
"
"11.366, de 14.11.1914
Publicado na CLBR , 31.12. 1914";Crêa um consulado em Le Mans;1914;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 11.366, de 14 de NOVEMBRO de 1914


    Crêa um consulado em Le Mans



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil, usando da autorização concedida pelo art. 6º da Nova Consolidação Consular,
   




    decreta:
   




    Artigo unico.
   

    Fica creado um consulado em Le Mans, com jurisdicção no Departamento de la Sarthe.
   



    Rio de Janeiro, 14 de Novembro de 1914, 93º da Independencia e 26º da Republica.
   



    HERMES R. DA FONSECA


    Lauro Müller


   Este texto não substitui o original publicado no CLBR, de 31.12.1914
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
"
"11.200, de 7.10.1914
Publicado no DOU de 9.10.1914";Publica a adhesão da Dinamarca á Convenção da União de Paris, de 20 de março de 1883, revista em Bruxellas a 14 de Dezembro de 1900 e em Washington a 2 de junho de 1911, para a protecção da Propriedade Industrial.;1914;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   



    DECRETO N° 11.200, 
	DE 7 DE OUTUBRO DE 1914
   



    Publica a
   


     adhesão
    


    da Dinamarca á Convenção da União de Paris, de 20 de março de 1883, revista 
	em
   


     Bruxellas
    

     a 14 de Dezembro de 1900 e em Washington a 2 de junho de 1911, para a
    



     protecção
    

     da Propriedade Industrial.
    








    O Presidente da Republica dos Estados Unidos do Brasil
   
   :
  




      Faz publica 
	a
     




     adhesão
    




      do Reino da Dinamarca á Convenção da União de Paris de 20 de março de 1883, 
	revista em
     




     Bruxellas
    



       a 14 de dezembro de 1900 e em Washington a 2 de junho de 1911, para a
      



     protecção
    



       da Propriedade Industrial. A referida
      



     adhesão
    



       da Dinamarca estende-se ás Ilhas
      



     Feroe
    



       , 
	mas não
      



     comprehende
    



       a
      



     Islanda
    



       , 
	a
      



     Groenlandia
    



       e as Antilhas
      



     Dinamarquezas
    



       conforme
      



     communicou
    



       ao
      



     Ministerio
    



       das Relações Exteriores a Legação
      



     Suissa
    



       em Nota de 28 de setembro ultimo, cuja
      



     traducção
    







     official
    



       a este acompanha.
      








      Rio de 
	Janeiro, 7 de outubro de 1914, 93º da
     




     Independencia
    




      e 26º da Republica.
     





    WENCESLAU BRAZ P. GOMES
    

     Lauro Müller
    




    Este texto não substitui o 
	publicado no DOU de 9.10.1914.
   

"
"11.142, de 16.9.1914
Publicado no DOU de 22.9.1914";Promulga a Convenção de Arbitramento entre o Brasil e a Republica do Paraguay.;1914;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   



    DECRETO N° 11.142, 
	DE 16 DE SETEMBRO DE 1914
   




     Promulga a Convenção de Arbitramento entre o Brasil e 
	a Republica do Paraguay.
    








    O Presidente da Republica dos Estados Unidos do Brasil
   
   :
  


    Tendo sanccionado pelo Decreto nº 2.581, de 17 de Junho de 1912, a Resolução 
	do Congresso Nacional, de 7 do mesmo mez e anno, que approvou a Concenção de 
	Arbitramento entre o Brasil e a Republica do Paraguay, concluida e assinada 
	em Assumpção, a 24 de Fevereiro de 1911, e havendo sido trocadas as 
	respctivas ratificãções na cidade do Rio de Janeiro aos sete dias do mez de 
	Setembro de mil novecentos e quatorze:
    
    Decreta que a mesma Convenção seja executada e cumprida tão inteiramente 
	como nella se contém.
   



    Rio de Janeiro, 16 de Setembro de 1914, 93° da Independencia e 26° da 
	Republica.
   



    HERMES R. DA FONSECA.
    

     Lauro Müller
    




    Este texto não substitui o publicado 
no DOU de 22.9.1914.
   

"
"11.088, de 19.8.1914
Publicado no DOU de 7.4.1914";Promulga o Convenio Especial, entre os Governos dos Estados Unidos do Brazil e da Republica Oriental do Uruguay , estabelecendo o trafego mutuo internacional das linhas ferreas.;1914;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   



    DECRETO N° 11.088, 
	DE 19 DE AGOSTO DE 1914
   



    Promulga o Convenio Especial, 
	entre os Governos dos Estados Unidos do
   


     Brazil
    


    e da Republica Oriental do
   


     Uruguay
    

     , 
	estabelecendo o trafego mutuo internacional das linhas
    



     ferreas.
    








    O Presidente dos Estados Unidos do Brasil
   
   :
  


    Tendo
   


     sanccionado
    


    , 
	pelo
    
     Decreto nº 2.838, de 24 de Dezembro de 1913
    
    , Resolução do Congresso 
	Nacional, de 22 do mesmo
   


     mez
    

     , que
    

     approvou
    

     os textos do 
	Convenio Especial,
    

     asssignados
    

     em 15 de Maio de 1913, entre os Governos dos Estados Unidos do Brasil e da 
	Republica Oriental do
    

     Uruguay
    

     , 
	estabelecendo o
    

     trafedo
    

     mutuo internacional das linhas
    

     ferreas
    

     , 
	entre a cidade de Sant'Anna do Livramento, em
    

     territorio
    

     brasileiro, e a de
    

     Rivera
    

     , em
    

     territorio
    



     Uruguayo
    

     , bem como das 
	linhas
    

     accessorias
    

     que partam
    

     daquellas
    

     cidades, e havendo sido trocadas as  respectivas ratificações na cidade do 
	Rio de Janeiro, aos doze dias do
    

     mez
    

     de Agosto de mil novecentos e quatorze;
    




    Decreta que o mesmo Convenio seja executado e 
	cumprido tão inteiramente como
   


     nelle
    


    se 
	contém.
   



    Rio de Janeiro, 19 de Agosto de 1914, 93° da
   


     Independencia
    


    e 
	26° da Republica.
   



    HERMES R. DA FONSECA.
   








      Lauro 
	Muller
     



      .
     





    Este texto não substitui o publicado 
no DOU de 7.4.1915
   



    *
   











"
"11.087, de 19.8.1914
Publicado no DOU de 25.9.1914";Promulga a convenção entre o Brasil e a Republica Oriental do Uruguay , modificando, no arroio S. Miguel, a fronteira estabelecida pelo Tratado de 15 de Maio de 1852,  e Accordo de 22 de Abril de 1853.;1914;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   



    DECRETO N° 11.087, 
	DE 19 DE AGOSTO DE 1914
   



    Promulga a convenção entre o 
	Brasil e a Republica Oriental do
   


     Uruguay
    


    , 
	modificando, no arroio S. Miguel, a fronteira estabelecida pelo Tratado de 
	15 de Maio de 1852,  e
   


     Accordo
    

     de 22 de Abril de 1853.
    








    O Presidente dos Estados Unidos do Brasil
   
   :
  


    Tendo 
	sanccionado pelo
    
     Decreto nº 2.812 de 23 de Outubro de 1913
    
    a Resolução do 
	Congresso Nacional, de 15 do mesmo mez, que approvou a Convenção entre o 
	Brasil e o Uruguay, assignada na cidade do Rio de Janeiro a 7 de Maio de 
	1913, modificando, no arroio  São Miguel, afronteira estabelecida pelo 
	Tratado de 15 de Maio de 1852, e o Accordo de 22 de Abril de 1853;
   



    E 
	havendo sido trocadas as respectivas ratificações na cidade do Rio de 
	Janeiro, aos doze dias do mez de Agosto de mil novecentos e quatorze;
   



    Decreta 
	a mesma Convenção seja executada e cumprida tão inteiramente como nella se 
	contém.
   



    Rio de 
	Janeiro, 19 de Agosto de 1914, 93° da Independencia e 26° da Republica.
   



    HERMES 
	R. DA FONSECA
    

     Lauro Müller
    




    Este texto não substitui o publicado 
no DOU de 25.9.1914
   



    *
   











"
"11.042, de 5.8.1914
Publicado no DOU de 16.8.1914";Promulga o Segundo protocollo assignado em Caracas a 9 Dezembro de 1905, com o fim de ultimar a demarcação das fronteiras determinadas no Tratado de 5 de Maio de 1859 entre o Brasil e Venezuela.;1914;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   



    DECRETO N° 11.042, 
	DE 5 DE AGOSTO DE 1914
   




     Promulga o Segundo protocollo assignado em Caracas a 9 
	Dezembro de 1905, com o fim de ultimar a demarcação das fronteiras 
	determinadas no Tratado de 5 de Maio de 1859 entre o Brasil e Venezuela.
    








    O Presidente da Repeblica dos Estados Unidos do Brasil,
   



    Tendo sanccionado pelo
    
     Decreto n. 1.768, de 6 de Novembro de 1907
    
    , a Resolução do Congresso 
	Nacional do dia 4 daquelle mesmo mez e anno que approvou os dous Protocollos 
	assignados em Caracas aos noves dias do mez de Dezembro de mil novecentos e 
	cinco, referentes á demarcação das fronteiras determinadas no Tratado de 5 
	de Maio de 1859 entre o Brasil e Venezuela, e, havendo sido trocadas na 
	referida cidade de Caracas aos vinte oito dias do mez de Julho ultimo as 
	ratificações do Segundo Protocollo, unico que exigia essa formalidade,
   



    Decreta que mesmo Segundo Protocollo seja executado tão inteiramente como 
	nelle se contém
   



    Rio de Janeiro, 5 de Agosto de 1914, 93° Independencia e 26° da Republica.
   



    HERMES R. DA FONSECA.
    

     Lauro Muller.
    




    Este texto não substitui o publicado 
no DOU de 16.8.1914.
   



    *
   











"
"10.988, de 13.7.1914
Publicado na CLBR , 31.12. 1914";Crea um Consulado em Argel;1914;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 10.988, de 13 de JULHO de 1914


    Crea um Consulado em Argel



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil;
    Usando da autorização concedida peIo art. 6º da Nova Consolidação Consular,
   




    Decreta:
   




    Artigo unico
   

    . Fica creado um Consulado em Argel, com jurisdicção em todo o departamento do Argel.


    Rio de Janeiro, 13 de Julho da 1914, 93º da Independencia e 26º da Republica.


    HERMES R. DA FONSECA


    Lauro Müller


   Este texto não substitui o original publicado no CLBR, de 31.12.1914
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
"
"10.933, de 10.6.1914
Publicado na CLBR , 31.12. 1914";Crea um Consulado em Bukarest;1914;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 10.933, de 10 de JUNHO de 1914 



    Crea um Consulado em Bukarest
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     





O Presidente da Republica dos Estados Unidos do Brasil, usando da autorisação que lhe é concedida pelo art. 6º, da Nova Consolidação das leis, Decretos e Decisões referentes ao Corpo Consular Brasileiro:
   




    Decreta:
   




    Artigo unico.
   

    Fica creado um Consulado em Bukarest, com jurisdicção em todo o Reino da Rumania.
   



    Rio do Janeiro, 10 de Junho de 1914, 93º da Independencia e 26º da Republica.
   



    HERMES R. DA FONSECA


    Lauro Müller


   Este texto não substitui o original publicado no CLBR, de 31.12.1914
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
"
