lei;ementa;ano;inteiro_teor
"5.823, de 30.12.1905
Publicado no DOU, de 10.1.1906";Crea mais uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na comarca de Lavras Diamantinas, no Estado da Bahia.;1905;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
5.823, DE 30 DE DEZEMBRO DE
1905.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea mais uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes 
	na comarca de Lavras Diamantinas, no Estado da Bahia.




O Presidente da republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896, decreta :


Artigo unico. Ficam creadas na Guarda Nacional da comarca de Lavras Diamantinas, 
no Estado da Bahia, mais uma brigada de infantaria e uma de cavallaria, aquella 
sob a designação de 123ª, que se constituirá de tres batalhões do serviço activo, 
ns. 367, 368 e 369, e um do da reserva, sob n. 123, e esta com a de 63ª, que se 
constituirá de dous regimentos, ns. 125 e 126, os quaes se organizarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Rio de Janeiro, 30 de dezembro de 1905, 17º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES.
J. J. Seabra.


Este texto não substitui o original 
publicado no DOU,, de 10.1.1906
*
 
 
 
 
 
 
 
"
"5.784, de 4.12.1905
Publicado no DOU, de 7.12.1905";Crea uma brigada de cavallaria de guardas nacionaes na comarca de Corrente, no Estado do Piauhy.;1905;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
5.784, DE 4 DE DEZEMBRO DE
1905.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de cavallaria de guardas nacionaes na comarca de Corrente, 
	no Estado do Piauhy.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896, decreta:


Artigo unico. Fica creada na guarda nacional da comarca de Corrente, no Estado 
do Piauhy, uma brigada de cavallaria com a designação de 10ª, a qual se 
constituirá de dous regimentos sob ns. 19 e 20, que se organizarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Rio de Janeiro, 4 de dezembro de 1905, 17º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES.
J. J. Seabra.


Este texto não substitui o original 
publicado no DOU,, de 7.12.1905
*
 
 
 
 
 
 
 
"
"5.751, de 6.11.1905
Publicado no DOU, de 11.11.1905";Crea mais uma brigada de cavallaria de guardas nacionaes no municipio de Cimbres, no Estado de Pernambuco.;1905;"
"
"5.705, de 5.10.1905
Publicado no DOU de 25.10.1905";Manda executar a Convenção Sanitaria Internacional, concluida em 12 de Junho de 1904 entre o Brasil e as Republicas Argentina, do Paraguay e Oriental do Uruguay.;1905;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO
No 5.705, DE 5 DE OUTUBRO DE 1905.



 



Manda 
	executar a Convenção Sanitaria Internacional, concluida em 12 de Junho de 
	1904 entre o Brasil e as Republicas Argentina, do Paraguay e Oriental do 
	Uruguay. 




     
O 
Presidente da Republica dos Estados Unidos do Brasil:

     Tendo o 
Congresso Nacional approvado pelo 
Decreto nº 1.391, de 5 de Outubro do corrente anno, a Convenção Sanitaria Internacional, concluida nó Rio de Janeiro em 12 de 
Junho de 1904 entre a Republica dos Estados Unidos do Brasil, a Argentina, a do 
Paraguay e a Oriental do Uruguay, e tendo sido trocadas as competentes 
ratificações em 21 de junho ultimo, decreta que seja observada e cumprida tão 
inteiramente como nella se contem.

     Rio de 
Janeiro, 5 de Outubro de 1905, 17º da Republica.

FRANCISCO DE 
PAULA RODRIGUES ALVES.
Rio-Branco.

Este texto não substitui o
publicado no DOU de 25.10.1905

Convenção 
Sanitaria Internacional entre as Republicas Argentina dos Estados Unidos do 
Brasil, do Paraguay e Oriental do Uruguay 

     Sua 
Excellencia o Presidente da Republica Argentina, Sua Excellencia o Presidente 
dos Estados Unidos do Brasil, Sua Excellencia o Presidente da Republica do 
Paraguay e Sua Excellencia o Presidente da Republica Oriental do Uruguay, 
desejando salvaguardar a saude publica, sem trazer inuteis obstaculos ás 
transações commerciaes e ao transito de viajantes, resolveram celebrar uma 
Convenção Sanitaria para firmar as bases de prophylaxia internacional tendentes 
a evitar a importação e disseminação nos seus respectivos paizes da peste 
levantina, da cholera asiatica e da febre amarella; e para esse fim nomearam 
seus Delegados, a saber:

     O Presidente 
da Republica Argentina, os doutores LUIZ AGOTE E PEDRO LAGAVERA;

     O Presidente 
da Republica dos Estados Unidos do Brasil, os doutores ANTONIO AUGUSTO DE 
AZEVEDO SODRÉ e OSWALDO GONÇALVES CRUZ;

     O Presidente 
da Republica do Paraguay, o doutor PEDRE PEÑA;

     O Presidente 
da Republica Oriental do Uruguay, os doutores FEDERICO SUSVIELA GUARCH E ERNESTO 
FERNANDEZ ESPIRO;

     Os quaes, 
com excepção do Sr. Dr. Federico Susviela Guarch, reunidós aos cinco dias do mez 
de junho de mil novecentos e quatro, no salão nobre do Ministerio da Justiça e 
Negocios Interiores, na cidade do Rio de Janeiro, tendo communicado seus plenos 
poderes, que foram encontrados em boa e devida fórma, convieram nas seguintes 
disposições:

TITULO I

DISPOSIÇÕES 
GERAES

     
Art.1 .º 
Cada um dos Governos contractantes se compromette a notificar immediatamente aos 
outros apparecimento dos primeiros casos de peste levantina, febre amarella ou 
cholera asiatica em seus respectivos territorios.

     A 
notificação será feita por via telegraphica, pela autoridade sanitaria do paiz 
contaminado ás autoridades sanitarias dos outros paizes, sem prejuizo das 
informações que possam transmitir os agentes diplomaticos ou consulares, devendo 
consignar os seguintes dados:

     Indicação da 
localidade em que appareça qualquer daquellas molestias, dara do seu inicio, 
origem certa ou provavel, numero de casos, fórma clinica, mortalidade e medidas 
postas em pratica para extinguir a molestia. Tratando-se de peste, indicar-se-ha 
si os primeiros casos foram ou não precedidos de mortandade insolita de ratos. 

     Art. 2º. A 
autoridade sanitaria do paiz contaminado enviará semanalmente ás dos outros 
paizes informações minuciosas sobre a marcha da epidemia, devendo consignar 
nella: o numero de casos e de obitos occorridos desde a ultima notificação; as 
medidas empregadas para evitar a disseminação da molestia e sua exportação para 
outros paizes contractantes. 

     Art. 3º. A 
autoridade sanitaria do paiz que se defende communicará á do paiz contaminado as 
medidas que houve tomado para o caso e a data em que comecem a vigorar. 

     Art. 
4º. Para facilitar a communicação entre as autoridades sanitarias, os Governos 
se compromettem a organizar um codigo telegraphico sanitario para uso exclusivo 
dellas. 

     Art. 
5º. Será considerada contaminada a localidade em que occorrem casos 
repetidos e não importados, de Cholera, febre amarella ou peste. 

     Art. 6º. O apparecimento dos primeiros casos em uma localidade não motivará a applicação de 
medidas de defesa contra as procedenncias della, salvo si as respectivas 
autoridades não tiverem tomado as necessarias providencias pra extinguir a 
molestia. 

     Art. 
7º. Será considerada suspeita toda localidade que, estando proxima ou em 
facil communicação com outra contaminada, não se premunir convenientemente par 
evitar a propria contaminação. 

     Art. 
8º. Nenhuma medida prophylatica deverá ser estabelecida contra as procedencias 
de localidades visinhas de uma contaminada, ou que com ella mantenham 
communicações faceis desde que tomem as necessarias providencias para evitar sua 
contaminação. 

     Art. 
9º. Deixará de ser considerada contaminada a localidade onde se tenham volvido 
dez dias depois do ultimo obito ou do apparecimento do ultimo caso de qualquer 
das tres referidas molestias, comtando que os doentes ainda existentes sejam 
convenientemente isolados. 

     Art. 10. As 
Altas Partes Contractantes poderão enviar ao paiz que considerem contaminado ou 
suspeito Delegados Sanitarios com o fim de colherem os elementos de juizo que 
reputem pertinentes, devendo as autoridades do paiz facilitar-lhes o desempenho 
de sua missão. 

     Art. 11. As 
Altas Partes Contractantes accordam em adoptar, como medidas mais efficazes, no 
tratamento prophylatico maritimo e terrestre, o isolamento dos doentes ou 
suspeitos, a desinfecção, a vigilancia asanitaria, a instituição dos Inspectores 
Sanitarios de Navio e as vaccinações preventivas, ficando, portanto, supprimidas 
dos seus processos de defesa hygienica as antigas, praticas quarentenarias e 
quaesquer outras medidas não determinadas explicitamente netsa Convenção. 

     Art. 
12. Deve ser entendido por vigilancia sanitaria a observação medica 
exercida pela autoridade sanitaria sobre os passageiros ou trauseuntes 
procedentes de localidades contaminadas ou suspeitas dentro de um prazo de tempo 
que não poderá exceder o do periodo de incubação de molestia que se quer evitar.

a) 
Sobre os passageiros de 1ª e 2ª classe a vigilancia sanitaria será exercida em 
terra, garantida a liberdade de locomoção delles, podendo a autoridade recorrer 
ao systema de passaportes sanitarios, exigir um prévio deposito em dinheiro, que 
será devolvido finda a vigilancia, ou lançar mão de outros recursos mais 
adequados para garantir a efficacia da observação medica;

b) 
Sobre os passageiros de 3ª classe a vigilancia sanitaria poderá ser exercida nos 
locaes e sob as restrições que a autoridade sanitaria julgar convenientes.

     Art. 13. A correspondencia postal será sempre admittida sem nenhuma restrição, podendo ser 
apenas submettidas ao conveniente expurgo as encommendas que contenham objectos 
usados susceptiveis de contaminação. 

     Art. 14. As 
Altas Partes Contractantes se obrigam a receber indistinctamente em seus 
estabelecimentos de assistencia e isolamento os doentes em transito, quaesquer 
que sejam seu destino ou procedencia.

TITULO II

PROPHYLAXIA 
TERRESTRE

     
Art. 15. Si 
a localidade contaminada for visinha das fronteiras terrestres dos paizes 
contractantes, medidas de defesa serão ahi executadas, obedecendo aos seguintes 
principios:

a) 
Em hypothese alguma serão interceptadas as communicações entre os paiz 
contaminado e os que não o sejam, ficando abolidos os cordões sanitarios e as 
quarentenas terrestres;

b) 
As Altas Partes Contractantes se reservam o direito de limitar o ponto das 
fronteiras por onde deve ser feito o transito de passageiros e mercadorias;

c) 
Os passageiros serão submettidos a exame medico, podendo a autoridade prohibir o 
transito aos doentes, aos suspeitos e aos convalescentes de alguma das referidas 
molestias;

d) 
Sobre os 
passageiros será exercida vigilancia sanitaria durante o tempo correspondente ao 
periodo de incubação da molestia cuja importação se procure evitar;

e) 
Quando se trate 
de cholera ou peste, as roupas em geral e todos os objectos susceptiveis de 
transmittir a molestia serão desinfectados.

TITULO III

PROPHYLAXIA 
MARITIMA E FLUVIAL

CAPITULO I

DISPOSIÇÕES 
GERAES

     
Art. 16. As 
Altas Partes Contratactantes accordam em não fechar seus portos, seja qual for o 
estado sanitario dos navios que os demandarem ou o das respectivas procedencias.

     Reservam-se, 
porém, o direito de limitar o numero dos portos habilitados para as operações 
commerciaes com os paizes contaminados. 

     Art. 17. Se 
a qual for a sua procedencia ou seu estado sanitario, nenhum navio poderá ser 
repellido toda a vez que se submetta ao tratamento prophylatico indicado nesta 
Convenção. 

     Art. 
18. Quando um navio fizer escalas em um porto contaminado ou suspeito, o 
tratamento applicado ás bagagens será limitado ás dos passageiros que ahi 
embarcarem, sempre que vierem acondicionadas em locaes distinctos e 
completamente isoladas.

CAPITULO 2º

CLASSIFICAÇÂO DE 
NAVIOS

     
Art. 19. As 
Altas Partes Contractantes accordam em reconhecer como:

a) navio 
indemme, 
aquelle que, embora, procedente de um porto contaminado ou suspeito, não tiver 
tido a bordo, quer antes da partida, quer durante a travessia, quer no momento 
da chegada, obtidos ou casos de pe te, cholera ou febre amarlla, nem tão pouco 
epizootas de ratos;

b) navio 
infectado, 
todos aquelle que, tocando em porto contaminado ou suspeito, tiver tido a bordo, 
antes da partida, durante a travessia ou no momento da chegada, obitos ou casos 
de peste, cholera, febre amarella ou epizootia de ratos.

     
Art. 20. 
Para gosarem das franquias e vantagens da presente Convenção todos os navios 
destinados ao transporte de passageiros deverão trazer a bordo, permanentemente, 
medico, apparelhos efficazes para desinfecção e para extincção de ratos, 
mosquiteiros, bem como dispor de provisão de medicamentos, de desinfectantes e 
de locaes apropriados ao isolamento dos doentes.

CAPITULO 3º

 INSPECTORES 
SANITARIOS DE NAVIO

     
Art. 21. As 
Altas Partes Contractantes accordam em instituir um Corpo de Inpectores 
Sanitarios de Navio com funcções internacionaes. 

     § 1.º Cada 
paiz se reserva a liberdade de marcar de accordo com as exigencias de sua 
navegação, o numero de inspectores, salvo o caso de não poder concorrer a esse 
serviço por circumstancias especiaes. 

     § 2.º Só 
podem ser Inpectores Sanitarios de Navio os medicos diplomados pelas Faculdades 
officiaes dos respectivos paizes. 

     § 3.º A 
nomeação dos Inpectores Sanitarios de Navio será feita mediante concurso ou após 
exame especial realizado de accordo com pragramma formulado pelo autoridade 
sanitaria de cada paiz. 

     § 4.º A 
nomeação de cada Inspector srá communicada ás autoridades sanitarias dos outros 
paizes, abrangendo essa communicação o nome por extenso, os seus titulos 
scientificos e a data do concurso ou exame. 

     § 5.º Os 
Inspectores de Navio deverão apresentar á autoridade sanitaria dos postos de 
escala e de destino um relatorio minucioso de todas as occurrencias de viagem, 
consignado nelle as medidas que forem executadas no porto de partida e durante a 
travessia. 

     § 6.º Serão 
válidas perante a autoridade sanitaria das Altas Partes Contractantes as 
declarações dos Inspectores, qualquer que seja a sua nacionalidade, devendo ser 
tomadas em consideração para applicação do tratamento definitivo. 

     Art. 
22. Demonstrado que o Inspector Sanitario de Navio foi negligente no desempenho 
de sua missão, será suspenso de suas funcções pelo prazo de um a tres mezes. Si 
se reconhecerem como falsas suas declarações, será exonerado do cargo. 

     Art. 23. O 
navio de passageiros que não conduzir Inspector Sanitario será submettido ao 
tratamento correspondente aos navios classificados no art. 19, lettra b, 
reservando-se a autoridade sanitaria em taes casos completar estas medidas com 
outras que lhe offereçam maior garantia.

CAPITULO 4º

TRATAMENTO DA 
PESTE LEVANTINA

Medidas a tomar 
no porto contaminado antes da partida

     
Art. 24. Os 
navios que tocarem em portos contaminados ou suspeitos tomarão as necessarias 
precauções para impedir a passagem dos ratos pelos cabosm amarradas, correntes e 
demais meios de communicação. 

     Art. 25. Os 
navios que partirem de portos contaminados ou suspeitos como ponto de origem 
serão, uma vez terminadas completamente as operações de carga, submettidos aos 
processos julgados mais efficazes para o exterminio dos ratos. 

     Art. 26. Os 
inspectores Sanitarios de Navio assistirão ao embarque dos passageiros no porto 
contaminado, devendo impedir a admissão a bordo ás pessoas que apresentarem 
signaes evidentes ou suspeitos de peste levantina.

     Quando 
julgarem conveniente poderão mesmo exigirm antes do embarque, a desinfecção das 
bagagens dos possageiros de terceira classe.

Providencias a 
tomar durante a travessia

     
Art. 27. 
Durante a travessia o Inpector Sanitario de Navio deverá proceder á vigilancia 
minuciosa sobre a saude dos passageiros ou tripolantes, indagar e verificar si 
appareceram ratos a bordo, recolhendo todos os elementos de juizo, necessarios 
para poder fixar, na fórma mais precisa possivel, o estado sanitario do navio. 

     Art. 28. No 
caso de apparecerem durante a travessia doentes de peste, a bordo, o Inspector 
Sanitario de Navio procederá ao isolamento rigoroso dos mesmos, em local 
apropriado, e á desinfecção dos objectos de uso delles.

     Procederá, 
outrosim, á soro-vaccinação dos demais passageiros e tripulantes, caso o 
consintam.

Providencias a 
tomar porto de destino

     
Art. 29. No 
porto de destino os navios indemnes serão submettidos ao seguinte tratamento:

     Os navios 
que no ultimo porto contaminado ou suspeito forem submettidos ás medidas 
indicadas nos arts. 24, 25 e 26 e que não tiverem durante a travessia nenhum 
contacto contaminado ou suspeito, serão recebidos em livre pratica, devendo os 
passageiros e tripolantes ser submettidos a uma vigilancia sanitaria, que não 
poderá exceder de cinco dias contados deste o ultimo porto ou contacto 
contaminado ou suspeito. 

     Art. 30. Nos 
navios em que não forem tomadas as preaucações indicadas no art. 24, ou que não 
tiverem sido submettidos ás medidas indicadas no art. 25, permittir-se-ha o 
desembarque dos passageiros, levando em conta o determinado no art. 29, 
procedendo-se antes da descarga ao exterminio dos ratos que possam conter. 

     Art. 31. Os 
navios infectados serão submettidos ao seguinte tratamento:     

 a) 
Os doentes serão desembarcados e isolados

b) 
Os demais passageiros serão desembarcados após prévia sôro-vaccinação e 
submettidos á vigilancia sanitaria, que não excederá de cinco dias, contados da 
hora do desembarque;

c) 
Os passageiros que não acceitem a sôro-vaccinação serão submettidos á vigilancia 
sanitaria, nos logares, e sob as restricções que a autoridade sanitaria 
designar, durante o periodo determinado no paragrapho anterior;

d) 
Os tripolantes 
não poderão desembarcar sem prévia sôro-vaccinação, devendo ser submettidos á 
mesma vigilancia sanitaria ordenada no paragrapho anterior;

e)

Depois do desembarque dos passageiros o navio será desinfectado, procedendo-se 
ao exterminio dos ratos antes da descarga. Essas operações serão effectuadas com 
o apparelho Claytonou qualquer outro systema que a juizo das Altas Partes 
Contractantes reuna as condições deste;

f) 
As roupas e 
demais objectos de uso pessoal dos passageiros e tripolantes serão 
convenientemente desinfectados.

     Art. 32. Os 
navios de carga procedentes de um porto contaminado ou suspeito serão 
submettidos ás medidas indicadas no art. 31, lettra e, qualquer que haja sido o 
tratamento no porto de partida ou no ultimo contaminado ou suspeito. Terminadas 
taes operações, as cargas, seja qual for sua natureza, serão recebidas sem 
restrição alguma.

CAPITULO 5º

TRATAMENTO DA 
FEBRE AMARELLA

Providencias a 
tomar no porto contaminado antes da partida

     
Art. 33. Os 
navios que tocarem em portos contaminados ou suspeitos deverão tomar as 
necessarias precauções para evitar sejam invalidos pelos mosquitos de terra. 

     Art. 34. Os 
navios que partirem de portos contaminados ou suspeitos como ponto de origem, 
uma vez terminadas as operações de carga, serão submettidos ao tratamento 
julgado mais efficaz pela autoridade sanitaria para o exterminio dos mosquitos. 

     Art. 35. Os 
Inspectores Sanitarios de Navio deverão assistir ao embarque dos passageiros no 
porto contaminado, devendo impedir a admissão a bordo das pessoas que 
apresentarem signaes evidentes ou suspeitos de febre amarella.

Providencias a 
tomar durante a travessia

     
Art. 36. 
Durante a travessia o Inspector Sanitario de Navio deverá proceder a uma 
minuciosa vigilancia sobre a saude dos passageiros e tripolantes; indagar e 
verificar a existencia de mosquitos, larvas ou nymphas a bordom lançando mão dos 
meios necessarios para destruil-os; recolher, emfim, todos os elementos de juizo 
para poder fixar da fórma mais precisa possivel o estado sanitario do navio. 

     Art. 37. Si 
durante a travessia apparecerem casos suspeitos ou confirmados de febre amarella, 
o Inspector Sanitarios de Navio procederá ao isolamento delles por meio de 
mosquiteiros adequados, evitando de todos os modos que os doentes sejam picados 
por mosquitos, sem prejuizo de outras medidas prophylaticas que entender 
opportuno executar.

Medidas a 
tomar no porto de destino

     
Art. 38. No 
porto de destino, os navios procedentes de portos contaminados ou suspeitos de 
febre amarella soffrerão o seguinte tratamento:

a) 
Os navios 
indemnes que no portos contaminado tiverem tomando as precauções indicadas no 
art. 33 ou soffrido o tratamento constante do artigo 34, serão recebidos em 
livre pratica, devendo os passageiros e tripolantes ser submettidos á vigilancia 
sanitariam que não poderá exceder de seis dias, contados do ultimo porto ou 
contacto contaminados. As roupas e objectos de uso pessoal dos passageiros 
poderão ser submettidos a medidas prophylaticas especiaes, a juizo da autoridade 
sanitaria;

b) 
Os navios 
indemnes que não tiverem tomado as precauções indicadas no art. 33 ou soffrido o 
tratamento prescripto no art. 34, serão igualmente recebidos em livre pratica, 
observando-se todas as prescripções do paragrapho antecedente, procedendo-se 
antes da descarga ao exterminio dos mosquitos que possam conter.

     Art. 39. Os 
navios infectados serão submettidos ás seguintes prescripções: 

a) 
Os doentes serão desembarcados em conducção prova de mosquitos e 
convenientemente isolados;

b) 
Os demais 
passageiros desembarcarão, ficando submettidos á vigilancia sanitaria que não 
excederá de seis dias, contados do momento do desembarque;

c) 
Depois do desembarque dos passageiros proceder-se-ha ao exterminio dos 
mosquitos, larvas e nymphas, a bordo, podendo, a juizo da autoridade sanitaria, 
ser executadas medidas prophylaticas com relação ás roupas e objectos de uso 
pessoal dos passageiros.

      Art. 
40. A carga, qualquer que seja sua natureza e a classificação sanitaria do navio 
que a trouxer, será recebida sem restricção alguma.

CAPITULO 6º

TRATAMENTO DA 
CHOLERA ASIATICA

Medidas a 
tomar no porto contaminado antes da partida

     
Art. 41. Os 
navios que tocarem em portos contaminados ou suspeitos de cholera asiatica 
evitarão que os passageiros em transito e tripolantes baixem á terra, salvo para 
as operações imprescindiveis do serviço. 

     Art. 42. Os 
navios que partam de um porto contaminado ou suspeito como ponto de origem 
procederão antes da partida á limpeza e desinfecção dos depositos de agua, 
provendo-se deste elemento em condições de pareza, a juizo da autoridade 
sanitaria. 

     Art. 43. Os 
Inpectores Sanitarios de Navio assistirão ao embarque dos passageiros no porto 
contaminado, devendo impedir a admissão a bordo ás pessoas que apresentarem 
signaes evidentes ou suspeitos de cholera; deverão igualmente exigir a 
desinfecção prévia das bagagens dos passageiros bem como a dos tripulantes antes 
da partida. Medida a tomar durante a travessia 

     


Art. 44. Durante a travessia o Inspector Sanitario de Navio deverá proceder a uma minuciosa vigilancia sobre a 
saude dos passageiros e tripolantes e colher todos os elementos de juizo para 
poder fixar da forma mais precisa possivel o estado sanitario do navio. 

     Art. 45. Si 
durante a travessia apparecerem doentes suspeitos ou confirmados de cholera 
asiatica, o Inspector Sanitario do Navio procederá ao isolante delles e á 
desinfecção rigorosa dos dejectos das roupas e dos objectos de uso pessoal dos 
mesmos.

 Medidas a 
tormar no porto do destino

     
Art. 46. No 
porto do destino os navios procedentes de portos contaminados ou suspeitos de cholera asiatica sofrerão o seguinte tratamento:

a) 
Os navios indemmes, que no porto contaminado tiverem tomado as precauções 
indicadas no art. 41 ou soffrido o tratamento prescripto nos artigos 42 e 43, 
serão recebidos em livre pratica, submettendo-se os passageiros e tripolantes á 
vigilancia sanitaria, que não poderá exceder de cinco dias, contados do ultimo 
porto ou contacto contaminado;

b) 
Os navios 
indemnes, que não tiverem soffrido o tratamento prescripto nos arts. 42 e 43 só 
terão livre pratica depois da desinfecção das bagagens dos passageiros e 
tripolantes;

c) 
Os passageiros e 
tripolantes serão submettidos á vigilancia sanitaria durante um prazo, que não 
poderá exceder cinco dias, contados do momento de desembarque.

     Art. 47. Os 
navios infectados serão submettidos ás seguintes prescripções:

 a)

Observancia das determinações da autoridade sanitaria no sentido de evitar a 
contaminação das aguas do porto;

b) 
Os enfermos serão 
desembarcados e isolados convenientemente;

c) 
Depois do 
desembarque dos passageiros, será o navio descarregado e submetido a rigorosa 
desinfecção;

d) 
As roupas e 
demais objectos de uso pessoal dos passageiros e tripolantes soffrerão 
conveniente expurgo;

e) 
Os demais 
passageiros serão desembarcados e submetidos a vigilancia sanitaria, que não 
excederá de cinco dias contados do momento de desembarque;

f) 
A carga, qualquer 
que seja sua natureza soffrerá tratamento algum.

TITULO VI

DISPOSIÇÕES 
COMPLEMENTARES

     
Art. 48. As 
Altas Partes Contractantes reconhecem, como validas, as medidas que se 
applicarem aos navios em qualquer dos quatro paizes, sempre que forem 
acreditadas por documentos official. 

     Art. 49. As 
Altas Partes Contractantes conveem em tomar providencias sanitarias contra os 
navios procedentes de portos infectados e de paizes alheios a esta Convenção, de 
accordo com os principios nella consagrados. 

     Art. 
50. Caso dos progressos scientificos resultem novos elemntos de prophylaxia, 
julgados efficazes, as autoridades sanitarias das Altas Partes Contractantes 
poderão de comum accordo incorporal-os a esta Convenção. 

     Art. 51. A 
duração da presente Convenção será de quatro annos e, desde que não seja 
denunciada, seis mezes antes do seu termino, por qualquer das Altas Partes 
Contractantes, será prorogada por mais quatro annos. 

     Art. 52. A 
presente Convenção entrará em vigor immediatamente depois de ratificadas pelas 
Altas Partes Contractantes. 

     Art. 53. A 
presente Convenção deverá ser ratificada na cidade de Montevideo, dentro dos 
seis mezes contados da data em que é firmada.

     Os delegados 
firmam quatro exemplares em duplicata da presente Convenção.

     Cidade do 
Rio de Janeiro, aos doze dias do mez de junho de mil novecentos e quatro.

LUIZ AGOTE. 
PEDRO LACAVERA. 
PEDRO PEÑA. 
ANTONIO AUGUSTO DE AZEVEDO SODRÉ. 
GONÇALVES CRUZ. 
E. FERNANDEZ ESPIRO.

*

 

 

 

 

 
"
"5.669, de 4.9.1905
Publicado no DOU, de 7.9.1905";Crea uma brigada de cavallaria de guardas nacionaes na comarca do Rio S. Francisco, no Estado da Bahia;1905;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
5.669, DE 4 DE SETEMBRO DE
1905.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de cavallaria de guardas nacionaes na comarca do Rio S. 
	Francisco, no Estado da Bahia




O Presidente da República dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1893, decreta:


Artigo unico. Fica creada na guarda nacional da comarca do Rio S. Francisco, no 
Estado da Bahia, uma brigada de cavallaria com a designação de 49ª, a qual se 
constituirá de dous regimentos, sob. ns. 97 e 98, que se organizarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Rio de Janeiro, 4 de setembro de 1905 17º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES.
J. J. Seabra.


Este texto não substitui o original 
publicado no DOU,, de 7.9.1905
*
 
 
 
 
 
 
 
"
"5.621, de 1.8.1905
Publicado no DOU, de 5.8.1905";Crea uma brigada de cavallaria de guardas nacionaes no município de Panellas, no Estado de Pernambuco;1905;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
5.621, DE 1 DE AGOSTO DE
1905.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de cavallaria de guardas nacionaes no município de Panellas, 
	no Estado de Pernambuco




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896, decreta:


Artigo único. Fica creada na guarda nacional do município de Panellas, no Estado 
de Pernambuco, uma brigada de cavallaria com a designação de 38ª, a qual se 
constituirá de dous regimentos ns. 75 e 76, os quaes se organizarão com os 
guardas qualificados nos districtos do referido município; revogadas as 
disposições em contrario.


Rio de Janeiro, 1 de agosto de 1905, 17º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES.
J. J. Seabra.


Este texto não substitui o original 
publicado no DOU,, de 5.8.1905
*
 
 
 
 
 
 
 
"
"5.593, de 13.7.1905
Publicado na CLBR de 1905";Crea um Consulado em Francfort sobre o Meno;1905;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 5.593, de 13 de JULHO de 1905 




    Crea um Consulado em Francfort sobre o Meno
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     






     O Presidente da Republica dos Estados Unidos do Brazil:
    




    Usando da autorização concedida no
    
     art. 3º da lei n. 322, de 8 de novembro de 1895
    
    ,
   





      Decreta:
     





    Artigo unico
   

    . Fica creado um Consulado em Francfort sobre o Meno.
   



    Rio de Janeiro, 13 de Julho de 1905, 17º da Republica.
   



    FRANCISCO DE PAULA RODRIGUES ALVES.
   



    Rio-Branco.
   



   Este texto não substitui o original publicado no CLBR, de 31.12.1905


.
 
 
 
 


    



   includeHTML();
  

   Não remover
  
"
"5.591, de 13.7.1905
Publicado no DOU de 19.7.1905";Promulga a adhesão do Brazil ao Accordo concluido em Paris entre varias Potencias em 18 de maio de 1904, para a repressão do trafico de mulheres brancas.;1905;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"5.574, de 27.6.1905
Publicado no DOU de 2.7.1905";Estende ao Consulado não remunerado a jurisdicção dos Consulados Geraes de carreira.;1905;"
"
"5.536-A, de 25.5.1905
Publicado no DOU de 29.5.1905";Publica a adhesão da colonia da Nova Zelandia ao acto addicional de Bruxellas, de 14 de dezembro de 1900 e a accessão da colonia de Ceylão á Convenção para a protecção da propriedade industrial de 20 de março de 1883;1905;"
"
