lei;ementa;ano;inteiro_teor
"6.792, de 20.12.1907
Publicado no DOU, de 25.12.1907";Transfere da comarca da capital para a de Brotas a séde da 124ª brigada de infantaria e da 36ª brigada de cavallaria da Guarda Nacional do Estado de S. Paulo;1907;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
6.792, DE 20 DE DEZEMBRO DE
1907.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Transfere da comarca da capital para a de Brotas a séde da 124ª brigada de 
	infantaria e da 36ª brigada de cavallaria da Guarda Nacional do Estado de S. 
	Paulo




O Presidente da Republica dos Estados Unidos do Brazil, attendendo ao que 
representou o coronel commandante superior interino da Guarda Nacional do Estado 
de S. Paulo, decreta:


Artigo unico. Fica transferida da comarca da capital para a de Brotas, no Estado 
de S. Paulo, a séde da 124ª brigada de infantaria e da 36ª brigada de cavallaria 
da Guarda Nacional do mesmo Estado; revogadas as disposições em contrario.


Rio de Janeiro, 20 de dezembro de 1907, 19º da Republica.


AFFONSO AUGUSTO MOREIRA PENNA.
Augusto Tavares de Lyra.


Este texto não substitui o original 
publicado no DOU,, de 25.12.1907
*
 
 
 
 
 
 
 
"
"6.763, de 5.12.1907
Publicado no DOU, de 8.12.1907";Crêa mais uma brigada de cavallaria de Guardas Nacionaes na comarca de Alegrete, no Estado do Rio Grande do Sul;1907;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
6.763, DE 5 DE DEZEMBRO DE
1907.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crêa mais uma brigada de cavallaria de Guardas Nacionaes na comarca de 
	Alegrete, no Estado do Rio Grande do Sul




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896, decreta:


Artigo unico. Fica creada na Guarda Nacional da comarca de Alegrete, no Estado 
de Rio Grande do Sul, mais uma brigaria de cavallaria com a designação de 99ª, a 
qual se constituirá de dous regimentos sob ns. 197 e 198, que se organizarão com 
os guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Rio de Janeiro, 5 de dezembro de 1907, 19º da Republica.


AFFONSO AUGUSTO MOREIRA PENNA.
Augusto Tavares de Lyra.


Este texto não substitui o original 
publicado no DOU,, de 8.12.1907
*
 
 
 
 
 
 
 
"
"6.717, de 7.11.1907
Publicado na CLBR de 1907";Publica a adhesão do Protectorado inglez de Ouganda ao accôrdo relativo ao Trafico de Mulheres Brancas, assignado em Pariz em 18 de maio de 1904.;1907;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   



    DECRETO Nº 6717, DE 7 DE NOVEMBRO DE 1907
   




   Publica a adhesão do Protectorado inglez de Ouganda ao accôrdo relativo ao Trafico de Mulheres Brancas, assignado em Pariz em 18 de maio de 1904.
  





      Texto compilado
     

      Texto atualizado
     



      Texto para 
	impressão
     



      Ver mais ..
     



      Ocultar
     





    O Presidente da Republica dos Estados Unidos do Brazil
   
   faz publica a adhesão do Protectorado inglez de Ouganda ao accôrdo relativo ao Trafico de Mulheres Brancas, assignado em Pariz em 18 de maio de 1904, segundo communicou a Legação da Republica Franceza em nota de 25 de setembro do corrente anno ao Ministerio das Relações Exteriores, cuja traducção official a este acompanha.
  

   Rio de Janeiro, 7 de novembro de 1907, 19º da Republica.
  

   Affonso augusto moreira penna.
  

   Rio-Branco.
  

   Este texto não substitui o publicado na CLBR de 1907
  

   Traducção.
  

   Legação da Republica Franceza no Brazil.
  

   Petropolis, 25 de setembro de 1907.
  

   Sr. Ministro.
  

