lei;ementa;ano;inteiro_teor
"9.277, de 28.12.1911
Publicado no DOU, de 30.12.1911";Dá nova redacção ao art. 184 da Ordenança para o serviço da Armada;1911;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
9.277, DE 28 DE DEZEMBRO DE
1911.





Revogado 
	pelo Decreto de 25.4.1991

Texto para impressão



	Dá nova redacção ao art. 184 da Ordenança para o serviço da Armada




O Presidente da Republica dos Estados Unidos do Brazil, attendendo ao que 
lhe expoz o ministro de Estado da Marinha e de conformidade com o parecer do 
Conselho do Almirantado emittido em consulta n. 1.433, de 14 do corrente, 
resolve dar nova redacção ao art. 184 da Ordenança para o serviço da Armada, 
pela fórma seguinte:

E' 
expressamente prohibido fazer continencia com a bandeira nacional, abatendo-a; 
todavia, si algum navio da Armada, encontrando-se com outro de guerra 
estrangeiro, este o saudar, arriando a respectiva bandeira, o navio brazileiro 
corresponderá a essa saudação pela, mesma fórma.


Paragrapho unico. A mesma regra se observará quando o encontro fôr com 
embarcação mercante nacional ou estrangeira.

Rio 
de Janeiro, 28 de dezembro de 1911, 90º da Independencia e 23º da Republica.


HERMES R. DA FONSECA.
Joaquim Marques Baptista de Leão.


Este texto não substitui o original publicado na 
CLBR, de 31.12.1911
*
 
 
 
 
 
 
 
"
"9.263, de 28.12.1911
Publicado na CLBR , 31.12. 1911";Reorganiza a Justiça do Districto Federal.;1911;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 9.263, DE 
28 DE DEZEMBRO
DE 1911.





	Revogado pelo Decreto nº 11, de 1991
Texto para impressão




	Reorganiza a Justiça do Districto Federal.





O Presidente 
da Republica dos Estados Unidos do Brazil, usando da autorização constante 
do art. 3º, n. III, da lei n. 2.356, de 31 de dezembro de 1910, e da attribuição 
que lhe confere o art. 48, n. 1, da Constituição Federal,



decreta:

TITULO I


Da administração da Justiça do Districto Federal

CAPITULO I


DAS AUTORIDADES E DOS FUNCCIONARIOS AUXILIARES

Art. 1º A Justiça 
civil e criminal do Districto Federal é exercida pelas seguintes autoridades:

Quinze pretores, 
sendo oito do civel e sete criminaes;

Dezeseis juizes 
de direito, sendo um da provedoria e de residuos, dous de orphãos e de ausentes, 
um dos feitos da Fazenda Municipal, seis do civel e seis criminaes;

Um Tribunal do 
Jury;

Uma Côrte de 
Apellação.

Paragrapho unico. 
Cada pretor tem tres supplentes.

Art. 2º Dentro do 
territorio do Districto, ninguem póde subtrahir-se á jurisdicção das sobreditas 
autoridades; sendo, porém, respeitadas as immunidades das legações, conforme o 
Direito das Gentes, e as isenções concedidas aos consules pelos tratados.

Art. 3º Os 
pretores do civel têm jurisdicção nas respectivas circumscripções, que 
comprehendem:

A 1ª, as 
freguezias de Paquetá, Candelaria e S. José;

A 2ª, as da ilha 
do Governador, Santa Rita e Sacramento;

A 3ª, as de Santo 
Antonio e SantAnna;

A 4ª, as da 
Gloria, Lagôa e Gavea;

A 5ª, as do 
Espirito Santo e Engenho Velho;

A 6ª, as de S. 
Christovão e Engenho Novo;

A 7ª, as de 
Inhaúma, Irajá e Jacarépaguá;

A 8ª, as de Campo 
Grande, Guaratiba e Santa Cruz.

Art. 4º Os 
pretores criminaes têm jurisdicção, respectivamente, nas circumscripções 
designadas no artigo antecedente; o 7º pretor, porém, exercerá suas funcções na 
7ª e 8ª circumscripções.

Art. 5º Os juizes 
de direito do civel, o da provedoria e de residuos e o dos feitos da Fazenda 
Municipal têm jurisdicção em todo o Districto, funccionando os do civel por 
distribuição pelo respectivo serventuario, na fórma do disposto no art. 168, § 
1º.

Art. 6º Os juizes 
de direito de orphãos e ausentes exercem suas funcções:

O da 1ª vara, nas 
circumscripções da 1ª, 3ª, 5ª e 7ª pretorias;

O da 2ª vara, nas 
circumscripções da 2ª, 4ª, 6ª e 8ª pretorias;

Art. 7º Os juizes 
de direito das varas criminaes exercem suas funcções:

O 1º, na 
circumscripção da 1ª pretoria;

O 2º, na 
circumscripção da 2ª pretoria;

O 3º, na 
circumscripção da 3ª pretoria;

O 4º, nas 
circumscripções da 4ª, 5ª e 8ª pretorias;

O 5º, nas 
circumscripções da 6ª e 7ª pretorias;

O 6º, como 
presidente do Tribunal do Jury.

Art. 8º O 
Tribunal do Jury compõe-se de 22 jurados, sorteados dentre os alistados para 
esse fim, e de um juiz de direito criminal como seu presidente. Dentre aquelles 
jurados, sete formarão o conselho de sentença, para cada sessão de julgamento.

Art. 9º A Côrte 
de Appellação compõe-se de 15 desembargadores, dos quaes um exerce as funcções 
de presidente, por eleição de seus pares, podendo ser reeleito.

§ 1º Tem 
jurisdicção em todo o Districto e divide-se em um conselho supremo e tres 
camaras com a designação de 1ª, 2ª e 3ª. O conselho supremo é constituido pelo 
presidente da Côrte e pelos dous desembargadores mais antigos, que serão 1º e 2º 
vice-presidentes do tribunal, e funccionará sob a presidencia daquelle. As 
camaras são presididas pelos desembargadores immediatos em antiguidade aos 
vice-presidentes. Compõe-se cada uma de tres desembargadores, além do 
presidente, pertencendo: á 1ª camara, os tres desembargadores que se seguirem em 
antiguidade ao presidente da 3ª camara; á 2ª, os immediatos aos desembargadores 
da 1ª; e á 3ª, os mais modernos.

