lei;ementa;ano;inteiro_teor
"14.400 de.29.12.1943
Publicado no DOU de 4.1.1944.";Autoriza o cidadão brasileiro Francisco Nunes Cavalcante a pesquisar ametista, scheelita, tantalita, quartzo, berilo, mica e minério de bismuto no município de Afonso Pena, do Estado do Ceará.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.400, DE 29 DE DEZEMBRO DE 1943







Revogado pelo 
	Decreto de 15.2.1991

Texto para impressão





Autoriza o cidadão brasileiro Francisco Nunes Cavalcante a pesquisar ametista, 
scheelita, tantalita, quartzo, berilo, mica e minério de bismuto no município de 
Afonso Pena, do Estado do Ceará.




O PRESIDENTE DA REPÚBLICA, usando da atribuição que lhe 
confere o artigo 74, letra a, da Constituição e nos têrmos do decreto-lei n. 
1.985, de 29 de janeiro de 1940 (Código de Minas),

DECRETA:

Art. 1º Fica autorizado o cidadão brasileiro 
Francisco Nunes Cavalcante a pesquisar ametista, scheelita, tantalita, quarzo, 
berilo, mica é minério de bismuto, numa área de quinhentos hectares (500 Ha), 
situada no lugar denominado Sítio Liso, distrito e município de Afonso Pena, do 
Estado do Ceará e delimitada por um retângulo tendo um vértice a dois mil e 
quinhentos metros (2.500m) no rumo quarenta e nove graus e trinta minutos 
nordeste (49º 30' NE) magnético da confluência dos riachos Liso e Maracajazinho 
e os lados que partem dêsse vértice cinco mil metros (5.000m), e rumo quarenta e 
nove graus e trinta minutos sudoeste (49º 30' SW) magnético, mil metros (1.000m) 
e rumo quarenta graus e trinta minutos sudoeste (40º 30' SE) magnético.

Art. 2º Esta autorização é outorgada nos 
têrmos estabelecidos no Código de Minas.

Art. 3º O título da autorização de pesquisa, 
que será uma via autêntica dêste decreto, pagará a taxa de cinco mil cruzeiros 
(Cr$ 5.000,00), e será transcrito no livro próprio da Divisão de Fomento da 
Produção Mineral do Ministério da Agricultura.

Art. 4º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 29 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS.
Apolônio Sales.


Este texto 
não 
substitui o publicado no DOU, de 4.1.1944


 

 
 
 
 
 
 
"
"14.373, de 28.12.1943
Publicado na CLBR, 31.12.1943";Regulamento da Estrutura dos Cursos de Formação do Ensino Comercial.;1943;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
14.373 DE 28 DE DEZEMBRO DE 1943.





Vide Decreto-Lei nº 7.938, 
	de 1945
Revogado pelo Decreto nº 99.678, de 
	1990
Texto para 
	impressão

Regulamento 
	da Estrutura dos Cursos de Formação do Ensino Comercial.





O Presidente da República, usando da atribuição que lhe 
confere o artigo 74, letra a, da Constituição, decreta o seguinte 

Regulamento da Estrutura dos 
Cursos de Formação do Ensino Comercial 

TÍTULO I


Do Curso 
Comercial Básico 


Art. 1. As disciplinas de cultura geral do curso comercial básico 
são as seguintes: 


1. Português. 

2. Francês.
3. Inglês. 

4. Matemática. 


5. Ciência naturais.
		
6. Geografia geral.
		
7. Geografia do Brasil.
		
8. História geral. 


9. História do Brasil.
		




Art. 2.° As disciplinas de cultura técnica do curso comercial 
básico são as seguintes: 



1. Caligrafia. 



2.
Desenho. 


3. Datilografia.


4. Estenografia.


5. Escrituração mercantil


6. Prática de escritório.



Art. 3.° As disciplinas 
constitutivas do Curso comercial básico terão a seguinte seriação: 




Primeira série: 1) Português. 2) 
		Francês. 3) Matemática. 4) Geografia geral. 5) Caligrafia 6) Desenho.

Segunda série: 1) Português. 2) 
		Francês. 3) Inglês 4) Matemática. 5) Geografia Geral. 6) História geral. 
		7) Datilografia. 8) Estenografia.

Terceira série: 1) Português. 2) 
		Francês. 3) Inglês 4) Matemática. 5) Ciências naturais. 6) Geografia do 
		Brasil. 7) História geral. 8) Datilografia. 9) Estenografia.

Quarta série: 1) Português. 2) Francês. 
		3) Inglês 4) Matemática. 5) Ciências naturais. 6) História do Brasil. 7) 
		Escrituração mercantil. 8) Prática de escritório.

Parágrafo único. Na terceira e na 
		quarta séries do cursos comercial básico, dar-se-á aos alunos do sexo 
		feminino o ensino de mais uma disciplina de cultura geral: a de economia 
		doméstica.



TÍTULO II

Dos Cursos 
Comerciais Técnicos 

CAPÍTULO I


DISPOSIÇÃO 
PRELIMINAR


Art. 4.° Os cursos comerciais técnicos, do segundo ciclo do 
ensino comercial, são os seguintes: 




1. Curso de comércio e propaganda. 




2. Curso 
		de administração. 


3. Curso 
		de contabilidade. 

4.Curso de estatística.
		

5. Curso de 
		secretariado. 



CAPÍTULO II


DISPOSIÇÕES 
COMUNS A TODOS OS CURSOS COMERCIAIS TÉCNICOS 


Art. 5.° Será ministrado. em cada um dos cursos comerciais 
técnicos, o ensino das seguintes disciplinas de cultura geral: 


1.
		Português. 
2. Francês ou inglês.
		
3. Matemática. 



4. 
		Física e química. 

5. 
		Biologia.

6. 
		Geografia humana do Brasil. 

7. 
		História administrativa e econômica do Brasil. 




Parágrafo único. No curso de secretariado, é obrigatório o estudo 
tanto do francês como do inglês.

CAPÍTULO III


DO CURSO DE 
COMÉRCIO E PROPAGANDA 


Art. 6.° As disciplinas de cultura técnica do curso de comércio e 
propaganda são as seguintes: 


1.
		Orgenização e técnica 
		comercial. 
2. Merccologia. 


3. Comércio de exportação 
		e importação. 
4. Técnica. da compra, 
		venda, armazenamento e distribuição 
5. Desenho técnico.
		
6. Mecanografia. 


7. Técnica 
		da propaganda.
8.
		Contabilidade geral.
9. Contabilidade 
		aplicada.
10. Elementos de 
		estatísticaEIC!mentos de economia. 
11. Elementos de 
		economia.
12. Direito usual.




Art. 7.° As disciplinas de cultura geral e de cultura técnica 
constitutivas do curso de comércio propaganda terão a seguinte seriação: 





		Primeira série: 1) Português 2) Francês. 3) Matemática. 4) Física e 
		química. 5) Elementos de economia. 6) Contabilidade geral. 7) 
		Mecanografia. 8) Desenho técnico.


		Segunda série: 1) Português. 2) Francês. ou inglês. 3) 3) Matemática. 4) 
		Biologia. 5) Merceologia. 6) Contabilidade aplicada. 7) Organização e 
		técnica comercial. 8) Desenho técnico. 


		Terceira série: 1) Português. 2) Geografia humana do Brasil. 3) História 
		administrativa e econômica do Brasil. 4) Elementos de estatística. 5) 
		Técnica da compra, venda, armazenamento e distribuição. 6) Comércio de 
		exportação e importação. 7) Técnica da propaganda. 8) Direito usual.



CAPÍTULO IV


DO CURSO DE 
ADMINISTRAÇÃO 


Art. 8.° As disciplinas de cultura técnica do curso de 
administração são as seguintes: 


1.
		Elementos de administração.
		
2. 
Organizaçiio dos 
		serviços públicos . 

3. 
		Organização das emprêsas. 

4. 
		Administração de pessoal. 

5. 
		Administração de material. 

6. 
		Mecanografia. 

7. 
		Contabilidade geral. 

8. 
		Contabilidade aplicada. 
9.
		Elementos de estatística.
		
10. Elementos de 
		economia. 
11. Elementos de 
		finanças. 
12. Direito usual. 






Art. 9.° As disciplinas de cultura geral e de cultura técnica 
constitutivas do curso de administração terão n seguinte seriação: 





		Primeiro série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Física e química. 5) Elementos de administração. 6) Contabilidade geral. 
		7) Mecanografia. 


		Segunda série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Biologia. 5) Elementos de economia. 6) Organização dos serviços 
		públicos. 7) Organização das ernprêsas. 8) Contabilidade aplicada.
		

		Terceira série: 1) Português. 2) Geografia humana do Brasil. 3) História 
		administrativa e econômica do Brasil. 
4) 
Elementos de estatística. 5) Administração de pessoal. 6) 
		Administração de material, 7) Elementos de finanças. 8) Direito usual.
		



CAPÍTULO V


DO CURSO DE 
CONTABILIDADE 


Art. 10. As disciplinas de cultura técnica do curso de 
contabilidade são as seguintes: 


1.
		Contnbilidade geral. 


2. Contabilidade 
		comercial. 
3. Contabilidade 
		bancária. 
4. 
Contabilidade 
		industrial. 

5. 
		Contabilidade pública. 
6.
		Mecanografia. 
7. Elementos de 
		estatística. 
8. Elementos de economia.
		
9. 
Organização e técnica 
		comercial. 
10.
		Merceologia. 
11. Prática jurídica 
		geral e comercial. 




Art. 11. As disciplinas de cultura geral e de cultura técnica 
constitutivas do curso de contabilidade terão a seguinte seriação: 





		Primeira série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Física e química. 5) Contabilidade geral. 6) Mecanografia. 7) Elementos 
		de economia. 


		Segunda série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Biologia. 5) Organização e técnica comercia!. 6) Contabilidade 
		comercial. 7) Merceologia 8) Prática jurídica geral e comercial. 


		Terceira série: 1) Português. 2) Geografia humana do Brasil. 3) História 
		administrativa e econômica do Brasil. 4) Elementos de estatística. 5) 
		Contabilidade industrial. 6) Contabilidade bancária. 7) Contabilidade 
		pública. 8) Prática jurídica geral e
comercial.



CAPÍTULO VI


DO CURSO DF. 
ESTATÍSTICA


Art. 12. As disciplinas de cultura técnica do curso de 
estatística são as seguintes: 


1.
		Estatística geral. 

2. Estatística aplicada.
		
3. Complementos de 
		matemática e cálculos estatí~ticos. 
4. Desenho técnico.
		
5. Mecanografia. 


6. Elcmentos de 
		contabilidade. 
7. Ciências sociais.
		




Art. 13. As disciplinas de cultura geral e de cultura técnica 
constitutivas do curso de estatística terão a seguinte seriação: 




		Primeira série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Física e química. 5) Estatística geral. 6) Elementos de contabilidade. 
		7) Desenho técnico.


		Segunda série: 1) Português. 2) Francês ou inglês. 3) Matemática. 4) 
		Biologia. 5) Ciências sociais. 6) Estatística geral. 7) Desenho técnico.


		Terceira série: 1) Português. 2) Geografia humana do Brasil. 3) História 
		administrativa e econômica do Brasil. 4) Ciências sociais. 5) 
		Estatística aplicada. 6) Mecanografia. 7) Complementos de matemática e 
		cálculos estatísticos.



CAPÍTULO VII


DO CURSO DE 
SECRETARIADO 


Art. 14. As disciplinas de cultura técnica do curso de 
secretariado são as seguintes: 



1. 
		Datilografia.
2.
		Estenogrofia. 

3. Mecanografia 


4. Biblioteconomia e 
		arquivística.

5. Elementos de 
		contabilidade.

6. Organização e técnica 
		comercial.

7. Estudos Sociais.

8. Direito usual.

9. Psicologia das 
		relações humanas.



Art 15. As disciplinas de 
cultura geral e de cultura técnica constitutivas do curso de secretariado terão 
a seguinte seriação: 



Primeira série: 1) 
		Português. 2) Francês. 3) Inglês. 4) Matemática. 5) Física e química. 6) 
		Datilografia. 7) Estenografia. 8) Elementos de contabilidade.

Segunda série: 1) 
		Português. 2) Francês. 3) Inglês. 4) Matemática. 5) Biologia. 6) 
		Estenografia. 7) Mecanografia. 8) Biblioteconomia e arquivística.

Terceira série:  1) 
		Português. 2) Inglês. 3) Geografia humana do Brasil. 4) História 
		administrativa e econômica do Brasil. 5) Organização e técnica 
		comercial. 6) Estudos sociais. 7) Direito usual. 8) Psicologia das 
		relações humanas. 



 TITULO 
IV 

Disposições 
Finais 


Art. 16. Serão expedidos pelo Ministro da Educação os programas 
de ensino das disciplinas de cultura geral e de cultura técnica constitutivas 
dos cursos de formação e bem assim os das práticas educativas obrigatórias para 
os alunos dos mesmos cursos. 


§ 1º Os programas de instrução prelimitar e as diretrizes para 
sua execução serão expedidos no têrmos da legislção especial sôbre a matéria.


§ 2º Os programas de ensino de religião serão fixados pela 
autoridade eclesiática.


Art. 17. O presente decreto entrará em vigor na data de sua 
publicação.


Rio de Janeiro, República. 28 de dezembro de 1943, 122.~ da 
Independência c 55.° da República.

GETÚLIO VARGAS.

Gustavo 
Capanema 
Este texto não substitui o publicado 
na Coleção de Leis do Brasil 31/12/1943.
*
 
 
 
 
 
 
 
 
 
 
 
 
 
"
"14.350 de.24.12.1943
Publicado no DOU de 31.12.1943";Autoriza o cidadão brasileiro David Wille Lupion a pesquisar carvão mineral e associados no município de Tomasina, do Estado do Paraná.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.350, DE 24 DE DEZEMBRO DE 1943








	Sem efeito pelo Decreto nº 17.328, de 1944

Texto para impressão





Autoriza o cidadão brasileiro David Wille Lupion a pesquisar carvão mineral e 
associados no município de Tomasina, do Estado do Paraná.




O PRESIDENTE DA REPÚBLICA, usando da atribuïção que lhe 
confere o artigo 74, letra a, da Constituïção e nos têrmos do decreto-lei nº 
1985, de 29 de janeiro de 1940 (Código de Minas),

DECRETA:

Art. 1º Fica autorizado o cidadão brasileiro 
David Wille Lupion a pesquisar carvão mineral e associados numa área de 
quatrocentos e quarenta e um hectares e oitenta e três ares (441,83 ha), 
situada, na fazenda da Boa Vista, distrito e município de Tomasina do Estado do 
Paraná e delimitada por uma linha poligonal que tem um vértice a novecentos 
metros (900 m) no rumo oitenta e cinco graus e trinta minutos sudeste (85º 30' 
SE) magnético, da foz do córrego Água dos Maroni, afluente do ribeirão do Poção, 
e os lados a partir dêsse vértice com os seguintes comprimentos e rumos 
magnéticos: dois mil oitocentos e noventa metros (2.890 m) e quatorze graus: 
trinta minutos noroeste (14º 30' NW), mil trezentos e dez metros (1.310 m) e 
oitenta e três graus e trinta minutos nordeste (83º 30' NE), quatro mil duzentos 
e cinco metros (4.205 m) e doze graus e quinze minutos sudeste (12º 15' SE), mil 
oitocentos e noventa metros (1.890 m) e cinqüenta e um graus e quarenta e cinco 
minutos noroeste (51º 45' NW).

Art. 2º Esta autorização é outorgada nos 
têrmos estabelecidos no Código de Minas.

Art. 3º O título da autorização de pesquisa, 
que será uma via autêntica dêste decretro, pagará a taxa de dois mil duzentos e 
dez cruzeiros (Cr$ 2.210,00) e será transcrito no livro próprio da Divisão de 
Fomento da Produção Mineral do Ministério da Agricultura.

Art. 4º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 24 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Apolônio Sales


Este texto 
não 
substitui o publicado no DOU, de 31.12.1943


 

 
 
 
 
 
 
"
"14.300 de.15.12.1943
Publicado no DOU de 20.12.1943";Autoriza a Sociedade de Mineração Magnesita S.A. a pesquisar argila refratária e associados no município de Belo Horizonte, do Estado de Minas Gerais.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos





DECRETO No 
14.300, DE 15 DE DEZEMBRO DE 1943








Revogado pelo 
Decreto de 15.2.1991

Texto para impressão




Autoriza a Sociedade de Mineração Magnesita S.A. a pesquisar argila refratária e 
associados no município de Belo Horizonte, do Estado de Minas Gerais.




O PRESIDENTE DA REPÚBLICA, usando da atribuição que lhe 
confere o art. 74, letra a, da Constituição e nos têrmos do decreto-lei nº 
1.985, de 29 de janeiro de 1940 (Código de Minas),

DECRETA: 

Art. 1º Fica autorizada a Sociedade de 
Mineração Magnesita S. A. a pesquisar argila refratária e associados numa área 
de sete hectares, sessenta e um ares e vinte centiares (7,6120 Ha), situada no 
distrito e município de Belo Horizonte, do Estado de Minas Gerais e delimitada 
por uma linha poligonal que tem um vértice a cento e quinze metros (115 m), no 
rumo setenta e um graus e dez minutos nordeste (71º10' NE) magnético, do 
quilômetro oitocentos e oitenta e nove (Km 889) da Rede Mineira de Viação na 
linha entre Belo Horizonte e Divinópolis e cujos lados, a partir dêsse vértice, 
têm os seguintes Comprimentos e rumos magnéticos: duzentos e noventa e cinco 
metros (295 m), seis graus e quarenta e cinco minutos noroeste (6º45' NW), 
duzentos e quarenta e oito metros (248 m), oitenta e quatro graus e quinze 
minutos sudeste (84º15' SE); trezentos e oitenta e cinco metros (385 m), sul 
(S); duzentos e quarenta metros (240 m), sessenta e um graus e quinze minutos 
noroeste (61º15' NW).

Art. 2º Esta autorização é outorgada nos 
têrmos estabelecidos no Código de Minas.

Art. 3º O título da autorização de pesquisa, 
que será uma via autêntica dêste decreto, pagará a taxa de trezentos cruzeiros 
(Cr$ 300,00), e será transcrito no livro próprio da Divisão de Fomento da 
Produção Mineral do Ministério da Agricultura.

Art. 4º Revogam-se as disposições em 
contrário.

Rio de janeiro, 15 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Apolônio Sales


Este texto 
não 
substitui o publicado no DOU, de 20.12.1943


 

 
 
 
 
 
 
"
"14.250 de.10.12.1943
Publicado no DOU de 10.12.1943";Eleva à categoria de Embaixada a Legação do Brasil no Canadá.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.250, DE 10 DE DEZEMBRO DE 1943








	 




Eleva à categoria de Embaixada a Legação do Brasil no Canadá.




O PRESIDENTE DA REPÚBLICA, usando da atribuição que lhe 
confere o art. 74, letras a e c da Constituïção, e nos têrmos do art. 13 do 
decreto-lei nº 791, de 14 de outubro de 1938,

DECRETA:

Artigo único. Fica elevada à categoria de Embaixada a Legação do 
Brasil no Canadá.

Rio de Janeiro, 10 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Osvaldo Aranha


Este texto 
não 
substitui o publicado no DOU, de 10.12.1943

 

 
 
 
 
 
 
"
"14.202, de 7.12.1943
Publicado na CLBR, 31.12.1943";"Declara de utilidade pública a ""Liga Espiritossantense Contra a Tuberculose"", com sede em Vitória, Estado do Espírito Santo.";1943;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
14.202 DE 7 DE DEZEMBRO DE 1943.




Revogado pelo 
	Decreto de 27 de maio de 1992.
Texto para 
	impressão

 Declara de utilidade 
	pública a ""Liga Espiritossantense Contra a Tuberculose"", com sede em 
	Vitória, Estado do Espírito Santo.



    O 
Presidente da República, atendendo ao que requereu a ""Liga 
Espiritossantense Contra a Tuberculose"", com sede em Vitória, Estado do Espírito 
Santo, a qual satisfez as exigências legais, e usando da atribuïção que lhe 
confere o art. 2º da lei n. 91, de 28 de agôsto de 1935, 
    decreta:
    Artigo 
único. E' declarada de utilidade pública, nos têrmos do art. 1º da mencionada 
lei n. 91, de 28 de agôsto de 1935, a ""Liga Espiritossantense Contra a 
Tuberculose"", com sede em Vitória, Estado do Espírito Santo.
    Rio 
de Janeiro, 7 de dezembro de 1943, 122º da Independência e 55º da República.
GETÚLIO VARGAS
Alexandre Marcondes Filho
Este texto não substitui o publicado 
na Coleção de Leis do Brasil 31/12/1943.
 
"
"14.200 de.7.12.1943
Publicado no DOU de 9.12.1943";Estabelece medidas gerais para o regime escolar do Instituto Nacional de Surdos-Mudos, e da outras providências.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.200, DE 7 DE DEZEMBRO DE 1943










	Revogado pelo Decreto nº 99.678, de 1990

Texto para impressão




Estabelece medidas gerais para o regime escolar do Instituto Nacional de 
Surdos-Mudos, e da outras providências.




O PRESIDENTE DA REPÚBLICA, usando da atribuïção que lhe 
confere o artigo 74, letra a, da Constituïção,

DECRETA:

Art. 1º O ensino no Instituto Nacional de 
Surdos-Mudos terá caráter eminentemente objetivo e se regerá pelas normas gerais 
vigentes para o ensino comum, respeitadas as condições especiais dos educandos e 
o disposto neste decreto.

Art. 2º Haverá no I. N. S. M. alunos internos, 
semi-internos e externos, contribuintes e gratuitos, gozando todos os mesmos 
direitos e vantagens.

Art. 3º A capacidade escolar do I. N. S. M. 
será fixada pelo Diretor, com aprovação do Ministro da Educação e Saúde.

Art. 4º As matrículas no I. N. S. M. serão 
abertas e encerradas em data fixada pelo Diretor, de acôrdo com a regulamentação 
geral do ensino, podendo candidatar-se menores de ambos os sexos, com a idade 
compreendida entre 3 e 14 anos, referidos êsses limites à data do encerramento 
das matrículas.

Parágrafo único. A idade 
referida neste artigo poderá ser excedida para a aprendizagem exclusivamente 
profissional.

Art. 5º As matrículas serão concedidas pelo 
Diretor, mediante o preenchimento de fórmulas próprias, com a assinatura dos 
pais ou responsável.

Parágrafo único. Para 
efeito de matrícula é indispensável a apresentação dos seguintes documentos:

I - certidão de idade;

II - atestado de vacina;

III - atestado de sanidade e capacidade física fornecido pela S. 
C. P. do I. N. S. M.;

IV - atestado de pobreza, firmado por autoridade competente, no 
caso de matrícula gratuita; e

V - 4 fotografias.

Art. 6º Os alunos contribuintes ficarão 
obrigados ao pagamento das taxas constantes da tabela em vigor e à indenização 
das despesas com medicamentos.

Parágrafo único. A tabela 
de taxas será revista anualmente pelo Diretor e submetida à aprovação do 
Ministro de Estado.

Art. 7º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 7 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Gustavo Capanema


Este texto 
não 
substitui o publicado no DOU, de 9.12.1943

 

 
 
 
 
 
 
"
"14.150 de.1º.12.1943
Publicado no DOU de 8.12.1943";Autoriza o cidadão brasileiro João Coelho de Carvalho a pesquisar quartzo e associados no município de Afonso Pena, do Estado do Ceará.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.150, DE 1º DE DEZEMBRO DE 1943








Revogado pelo 
	Decreto de 15.2.1991

Texto para impressão




Autoriza o cidadão brasileiro João Coelho de Carvalho a pesquisar quartzo e 
associados no município de Afonso Pena, do Estado do Ceará.




O PRESIDENTE DA REPÚBLICA, usando da atribuïção que lhe 
confere o artigo 74, letra a, da Constituïção, e nos têrmos do decreto-lei n. 
1.985, de 29 de janeiro de 1940 (Código de Minas),

DECRETA:

Art. 1º Fica autorizado o cidadão brasileiro 
João Coelho de Carvalho a pesquisar quarzo e associados em terrenos da Fazenda 
Liso, situada no distrito e município de Afonso Pena do Estado do Ceará, numa 
área de setenta e seis hectares e trinta e seis ares (76,36 Ha), delimitada por 
um quadrilátero irregular tendo um vértice à distância de quatrocentos e quinze 
metros (415 m), no rumo magnético cinqüenta e um graus noroeste (51º NW), da 
confluência dos rinchos do Negro e Mela Bode e os lados, a partir dêsse vértice 
com os seguintes comprimentos e rumos magnéticos: mil e cem metros (1.100 m), 
quarenta e seis graus noroeste (46º NW); mil cento e setenta metros (1.170 m), 
trinta e cinco graus sudoeste (35º SW); trezentos e oitenta e cinco metros (385 
m), setenta e um graus sudeste (71º SE); mil cento e quarenta metros (1.140 m) 
setenta e quatro graus nordeste (74º NE), até o ponto de partida.

Art. 2º Esta autorização é outorgada nos 
têrmos estabelecidos no Código de Minas.

Art. 3º O título da autorização de pesquisa, 
que será uma via, autêntica dêste decreto, pagará a taxa de setecentos e setenta 
cruzeiros (Cr$ 770,00) e será transcrito no livro próprio da Divisão de Fomento 
da Produção Mineral do Ministério da Agricultura.

Art. 4º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 1 de dezembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Apolônio Sales


Este texto 
não 
substitui o publicado no DOU, de 8.12.1943

 

 
 
 
 
 
 
"
"14.100 de.27.11.1943
Publicado no DOU de 30.11.1943";Suprime cargos extintos.;1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.100, DE 27 DE NOVEMBRO DE 1943








Revogado pelo Decreto nº 99.999, 
	de 1991

Texto para impressão




Suprime cargos extintos.




O PRESIDENTE DA REPÚBLICA, usando da atribuïção que lhe 
confere o artigo 74, letra a, da Constituïção e nos têrmos do artigo 1º, alínea 
n, do decreto-lei n. 3.195, de 14 de abril de 1941,

DECRETA:

Art. 1º Ficam suprimidos dois (2) cargos da 
classe D da carreira de Datilógrafo do Quadro Suplementar do Ministério da 
Agricultura, vagos em virtude das exonerações de Maria Antonieta Nunes Cavassoni 
e de Marília Machado Gônzaga, devendo a dotação correspondente ser levada a 
crédito da Conta Corrente do Quadro Permanente do referido Ministério. 

Art. 2º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 27 de novembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Apolônio Sales


Este texto 
não 
substitui o publicado no DOU, de 30.11.1943

 

 
 
 
 
 
 
"
"14.050 de.19.11.1943
Publicado no DOU de 25.11.1943";"Aprova, com modificações, os novos estatutos da ""A Fortaleza"" - Companhia Nacional de Seguros, e o aumento do seu capita, deliberados pelas assembléias gerais extraordinárias de acionistas, realizadas a 2 de dezembro de 1942 e 21 de janeiro de 1943.";1943;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.050, DE 19 DE NOVEMBRO DE 1943








Revogado 
	pelo Decreto de 25.4.1991

Texto para impressão




Aprova, com modificações, os novos estatutos da ""A Fortaleza"" - Companhia 
Nacional de Seguros, e o aumento do seu capita, deliberados pelas assembléias 
gerais extraordinárias de acionistas, realizadas a 2 de dezembro de 1942 e 21 de 
janeiro de 1943.




O PRESIDENTE DA REPÚBLICA, usando da atribuïção que lhe 
confere o art. 74, letra a, da Constituïção,

DECRETA:

Art. 1º Ficam aprovados os novos estatutos da 
""A Fortaleza"", Companhia Nacional de Seguros, com sede nesta cidade do Rio de 
Janeiro, autorizada a funcionar em operações de seguros e resseguros dos ramos 
elementares, a que se refere o art. 40 do decreto-lei n. 2.063, de 7 de março de 
1940, e contra riscos de acidentes do trabalho, pelo decreto n. 440, de 20 de 
novembro de 1935, conforme foram adotados por deliberação da assembléia geral 
dos seus acionistas realizada a 2 de dezembro de 1942, bem como o aumento do 
capital social de Cr$ 2.000.000,00 para Cr$ 2.500.000,00, deliberado pela 
referida assembléia e pela efetuada a 21 de janeiro de 1943, mediante as 
condições abaixo:

I - Os estatutos são aprovados com a seguinte alteração: no 
parágrafo único do art. 21, substituam-se as palavras finais ""pelo tempo 
restante"" por ""até a primeira reünião da assembléia geral, que deliberará em 
definitivo a respeito"".

I - A alteração consignada na cláusula precedente deverá ser 
aprovada em assembléia geral extraordinária dos acionistas, dentro do prazo de 
60 (sessenta) dias, contados da data da publicação dêste decreto.

Art. 2º Continuará a referida sociedade 
integralmente sujeita às leis e regulamentos vigentes, ou que vierem a vigorar, 
sôbre o objeto das autorizações a que alude o presente decreto.

Art. 3º Revogam-se as disposições em 
contrário.

Rio de Janeiro, 19 de novembro de 1943, 122º da Independência e 
55º da República.

GETÚLIO VARGAS
Alexandre Marcondes Filho


Este texto 
não 
substitui o publicado no DOU, de 25.11.1943




Observação: O 
anexo está publicado no D.O. de 25/11/1943, p. 17280 a 17284.

 

 
 
 
 
 
 
"
