lei;ementa;ano;inteiro_teor
"715, de 29.12.92
Publicado no DOU de 30.12.92";Delega aos Ministros de Estado do Trabalho e da Indústria, do Comércio e do Turismo competência para aprovar os orçamentos das entidades que menciona.;1992;"








Presidência
      da RepúblicaCasa CivilSubchefia para Assuntos Jurídicos




DECRETO Nº 715,  DE 29 DE DEZEMBRO DE
  1992.


 

Delega aos
      Ministros de Estado do Trabalho e da Indústria, do Comércio e do Turismo competência
      para aprovar os orçamentos das entidades que menciona. 




Delega aos Ministros de Estado do Trabalho e da 
		Indústria, Comércio Exterior e Serviços competência para aprovar os 
		orçamentos das entidades que menciona.         
		
(Redação dada pelo Decreto nº 9.029, de 2017)


        O PRESIDENTE DA REPÚBLICA 


, no uso da atribuição que lhe confere o art. 84, inciso
  IV, da Constituição, e tendo em vista o disposto no art. 13 da Lei n° 2.613, de 23 de
  setembro de 1955, e no art. 12 do Decreto-Lei n° 200, de 25 de fevereiro de 1967, 


       
  DECRETA:
       
  
Art. 1° Fica delegada ao Ministro de Estado do Trabalho
  competência para aprovar os orçamentos gerais do Serviço Social da Indústria (Sesi),
  do Serviço Social do Comércio (Sesc), do Serviço Nacional de Aprendizagem Industrial
  (Senai) e do Serviço Nacional de Aprendizagem Comercial (Senac). 

       
Art. 1º Fica delegada ao 
Ministro de Estado do Trabalho competência para aprovar os orçamentos gerais do 
Serviço Social da Indústria (Sesi) do Serviço Social do Comércio (Sesc), do 
Serviço Nacional de Aprendizagem Industrial (Senai), do Serviço Nacional de 
Aprendizagem Comercial (Senac) e do Serviço Nacional de Aprendizagem Rural (Senar).            
(Redação dada pelo Decreto nº 824, de 1993)
       
Art. 1° Fica delegada ao 
Ministro de Estado do Trabalho competência para aprovar os orçamentos gerais do 
Serviço Nacional de Aprendizagem Industrial (Senai), do Serviço Nacional de 
Aprendizagem Comercial (Senac), do Serviço Nacional de Aprendizagem Rural (Senar), do Serviço Social do Transporte (Sest) e 
		do Serviço Nacional de Aprendizagem do Transporte (Senat).             
(Redação dada pelo Decreto nº 1.120, 1994)
       
Art. 1o  Fica
      delegada ao Ministro de Estado do Trabalho e Emprego competência para aprovar os
      orçamentos gerais do Serviço Nacional de Aprendizagem Industrial (SENAI), do Serviço
      Nacional de Aprendizagem Comercial (SENAC), do Serviço Nacional de Aprendizagem Rural
      (SENAR), do Serviço Social do Transporte (SEST), do Serviço Nacional de Aprendizagem do
      Transporte (SENAT) e do Serviço Nacional de Aprendizagem do Cooperativismo
      (SESCOOP).            
(Redação dada pelo Decreto nº 3.284, 1999)
        
Art. 1o
   Fica delegada ao Ministro de Estado do Trabalho e Emprego competência para aprovar
  os orçamentos gerais do Serviço Social da Indústria (SESI), do Serviço Social do
  Comércio (SESC), do Serviço Nacional de Aprendizagem Industrial (SENAI), do Serviço
  Nacional de Aprendizagem Comercial (SENAC), do Serviço Nacional de Aprendizagem Rural
  (SENAR), do Serviço Social do Transporte (SEST), do Serviço Nacional de Aprendizagem do
