lei;ementa;ano;inteiro_teor
"14.585 de 30.12.1920
Publicado no DOU, de 2.1.1921";Altera o art. Do regulamento que baixou com o decreto n. 14.085 de a de março de 1920;1920;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
14.585, DE 30 DE DEZEMBRO DE 1920.








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão




Altera o art. Do regulamento que baixou com o decreto n. 14.085 de a de março de 
1920





O Presidente da Republica dos Estados Unidos do Brasil:

Considerando que o art. 54 do Regulamento que baixou com o 
decreto n. 12.008, de 29 de março de 1906 (1é edição) estabelecia para os 
officiaes da tropa um periodo de quatro semanas de férias:

Considerando que na Segunda edição foi alterado o referido artigo 
estabeleccendo-se que as férias seriam reguladas pelas leis em vigor art. 29 do 
decreto n. 4.031, de 16 de janeiro de 1920);

Considerando que o regulamento approvado por decreto n. 14.157, 
de 5 de maio seguinte preceitua no art. 24 que as suas disposições são 
extensivas aos militares de terra e mar, no que lhes fôr applicavel sem prejuizo 
das leis e regulamentos especiaes:

Considerando que este regulamento contrariou as leis e 
regulamentos anteriores, como se verifica do mencionado art. 54 daquelle 
regulamento (1ª edição) no qual o periodo de férias era justamente de quatro 
semanas para os officiaes e de duas para os aspirantes e sargentos:

Resolve alterar naquelle regulamento 2ª edição approvado por
decreto n. 14.085, de 3 de março findo o artigo 54, que 
fica assim redigido:

Depois das manobras annuaes, e, na falta destas, depois do ultimo 
exame da instrucção os officiaes do Exercicito terão direito a uma dispensa de 
serviço de quatro semanas, que será regulado por turmas, e os aspirantes e 
sargentos a duas semanas, de modo a não prejudicar as necessidades do serviço. 
Esta dispensa poderá ser gosada em qualquer logar, comtanto que o tempo gasto 
nas viagens de ida e volta fique comprehendido no periodo das férias, devendo o 
official ou praça apresentar-se a seu corpo ou repartição no dia seguinte 
áquelle em que ellas terminaram.

Rio de Janeiro, 30 de dezembro de 1920, 99º da Independencia e 
32º da republica.

EPITACIO PESSÔA
João Pandiá Calogeras


Este texto não substitui o publicado 
no DOU, de 1.1.1921

 
 
 
 
.
 
 
"
"14.526, de 9.12.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em Malaga;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14.526, de 9 de DEZEMBRO de 1920


    Crêa um Consulado em Malaga



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida no 
	art. 4º, lettra a, do decreto n. 14.058, de 11 de Fevereiro de 1920,



    DECRETA:


    Artigo Unico
   

    . Fica creado um Consulado honoraio em Malaga, na Hespanha.


    Rio de Janeiro, 9 de dezembro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques



   includeHTML();
  

   Não remover
  


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 

"
"14.463, de 8.11.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em Dusseldorf;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14..463, de 8 de NOVEMBRO de 1920


    Crêa um Consulado em Dusseldorf



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida pelo 
	art. 4º, lettra a, do decreto n. 14.058, de 11 de fevereiro de 1920


    ;


DECRETA:


    Artigo unico.
   

    Fica creado um consulado honorario em Dusseldorf, na Allemanha.


    Rio de Janeiro, 8 de novembro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
  
"
"14.447, de 30.10.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em Swansea;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14.447, de 30 de OUTUBRO de 1920


    Crêa um Consulado em Swansea



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida pelo art. 
	4º, lettra a 
	do decreto n. 14.058, de 11 de Fevereiro de 1920,



    DECRETA:


    Artigo unico.
   

    Fica creado um
   



    consulado honorario em Swansca, na Grã-Bretanha.


    Rio de Janeiro, 30 de Outubro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
  
"
"14.441, de 20.10.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em São Francisco da California;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14..441, de 28 de OUTUBRO de 1920


    Crêa um Consulado em São Francisco da California



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida pelo art. 4º lettra a do decreto n. 14.058, de 11 de Fevereiro de 1920,



    DECRETA:


    Artigo único.
   

    Fica creado um consulado honorario em São Francisco da California nos Estados Unidos da America do Norte.


    Rio de Janeiro, 28 de Outubro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
  
"
"14.398, de 11.10.1920
Publicado na CLBR , 31.12. 1920";Supprime o Consulado em Iquique;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14.398, de 11 de OUTUBRO de 1920


    Supprime o Consulado em Iquique



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da attribuição que lhe confere o art. 34 da Nova Consolidação de Leis, Decretos e Decisões, referentes ao Corpo Consular Brasileiro, approvada pelo  
	decreto n. 10.384, de 6 de agosto de 1913,



    DECRETA:


    Artigo unico.
   

    Fica supprimido o Consulado honorario em Iquique, na Republica do Chile; revogadas as disposições em contrario.


    Rio de Janeiro, 11 de outubro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
  
"
"14.395, de 9.10.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em Colonia;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14..395, de 9 de OUTUBRO de 1920


    Crêa um Consulado em Colonia



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida pelo 
	art. 4º, lettra a, do decreto n. 14.058, de 11 de fevereiro de 1920,



    DECRETA:


    Artigo unico.
   

    Fica creado um Consulado honorario em Colonia, na Allemanha.


    Rio de Janeiro, 9 de Outubro de 1920, 99º da Independencia e 32º da Republica.


    EPITACIO PESSÔA


    J. M. de Azevedo Marques


   Este texto não substitui o original publicado no CLBR, de 31.12.1920
 
 
 
 
 
 
 




   includeHTML();
  

   Não remover
  
"
"14.394, de 9.10.1920
Publicado na CLBR , 31.12. 1920";Crêa um Consulado em Durban;1920;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 14.394, de 9 de OUTUBRO de 1920


    Crêa um Consulado em Durban



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993




O Presidente da Republica dos Estados Unidos do Brasil:
    Usando da autorização concedida pelo 
	art. 4º, lettra a. do decreto n. 14.058, de 11 de fevereiro de 1920,



    DECRETA:


    Artigo unico.
   

