lei;ementa;ano;inteiro_teor
"17.615, de 30.12.1926
Publicado no DOU, de 31.12.1926";Fixa nova distribuição do pessoal subalterno da Marinha de Guerra, de accôrdo com as necessidades do serviço, e dá outras providencias;1926;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
17.615, DE 30 DE DEZEMBRO DE 1926








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão




Fixa nova distribuição do pessoal subalterno da Marinha de Guerra, de accôrdo 
com as necessidades do serviço, e dá outras providencias






O Presidente da Republica dos Estados Unidos do 
Brasil, usando da attribuição contida no art. 48, n. 1, da Constituição 
Federal,


DECRETA:

Art. 1º O pessoal subalterno da Marinha de 
Guerra fica distribuido pelos differentes ramos de Serviços de Convéz, Serviço 
Geral de Aviação Naval e Serviço Geral de Machinas, conforme o quadro annexo ao 
presente decreto.



Art. 2º Os praticantes de qualquer especialidade provirão tanto dos marinheiros 
de 2ª classe sem especialidade, como dos de 3ª.



Art. 3º Os marinheiros classificados carvoeiros e aprendizes artifices mediante 
estagio serão incluidos na 2ª classe, continuando, entretanto, com os 
vencimentos e vantagens actualmente correspondentes, e com os effectivos 
constantes do mappa annexo no presente decreto.



Art. 4º Emquanto existirem cabos em excesso na companhia de 
praticantes-foguistas, nenhum marinheiro nacional de 1ª classe será promovido a 
cabo praticante-machinista.

§ 1º As vagas de cabo praticantes-machinistas serão preenchidas 
pelos cabos praticantes-foguistas, mediante um curso especial de seis mezes, 
regulado por instrucções do ministro da Marinha.

§ 2º Nesse curso serão matriculados os que o requererem, e em 
falta destes serão designados, obrigatoriamente, pela Directoria do Pessoal, os 
cabos praticantes-foguistas mais modernos.



Art. 5º Excepcionalmente, no anno de 1927, emquanto não estiverem completos os 
effectivos das varias companhias, o ministro da Marinha poderá permittir, no 
interesse do serviço, a transferencia de uma companhia para outra, mediante 
exame, dos marinheiros de 2ª classe que o requeiram; e admittir segundos 
sargentos artifices, na fórma do art. 5º do decreto n.17.105.



Art. 6º Os sub-officiaes e inferiores da especialidade de telegraphia, que o 
requeiram, até 15 dias da data deste decreto, poderão ser transferidos para a de 
eletricidade, do Serviço Geral de Machinas, si approvados em exame, e por 
conveniencia do serviço; reduzindo-se a 18 mezes o prazo do art. 12 do decreto 
n. 17.105, de 4 de novembro de 1925.


Paragrapho 
unico. Os transferidos nessas condições, ficarão collocados em 
ultimo logar na escala da sua graduação.



Art. 7º Serão immediatamente designados para estagio nas diversas companhias de 
especialidade ainda desfalcadas, tanto no Serviço de Convés como no Serviço 
Geral de Machinas, todos os marinheiros nacionaes sem especialidade de 2ª classe 
e de 3ª que excederem os effectivos fixados no art. 1º deste decreto para a 
Companhia de Sem Especialidade.

§ 1º A Directoria do Pessoal fará obrigatoriamente essa 
designação, e a classificação nas especialidades obedecerá ás nórmas do aviso do 
Ministerio da Marinha n. 3.246 A, de 31 de julho de 1926.

§ 2º O facto da praça ser impossibilitada de continuar o estagio 
para uma dada companhia, por incidir no disposto no mesmo aviso, não impede que 
seja designada para estagio em outra qualquer especialidade nas mesmas 
condições.



Art. 8º Os effectivos fixados no presente decreto serão completados em janeiro e 
fevereiro pelo voluntariado, devendo ser alistados tantas novas praças quantas 
sejam necessarias para equilibrar os claros das differentes graduações.



Art. 9º Revogam-se as disposições em contrario.

Rio de Janeiro, 30 de dezembro de 1926, 105º da Independencia e 
38º da Republica.

WASHINGTON LUIS P. DE SOUZA
Arnaldo Siqueira Pinto da Lu




Este texto 
não substitui o publicado no DOU, de 31.12.1926 e republicado em 6.1.1927




Observação: A 
tabela referente ao presente decreto encontra-se publicada no D.O.U de 
31/12/1926, pág. 2449 e republicada no D.O.U de 6/01/1927, pág. 319.

 
 
 
 
 
 
 
 
"
"17.576, de 2.12.1926
Publicado no DOU, de 4.12.1926";Approva e manda executar o regulamento para a Escola de Auxiliares, especialistas da Marinha de Guerra;1926;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
17.576, DE 2 DE DEZEMBRO DE 1926








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão




Approva e manda executar o regulamento para a Escola de Auxiliares, 
especialistas da Marinha de Guerra





O Presidente da Republica dos Estados Unidos do Brasil, 
usando da autorização contida no art. 13, da lei n. 4.015, de 9 de janeiro da 
1920 revigorado pelo art. 11, da lei n. 4.895, de 3 de dezembro de 1924:

Resolve approvar e mandar executar o regulamento para a Escola de 
Auxiliares-especialistas da Marinha de Guerra, que a este acompanha assignado 
pelo contra-almirante Arnaldo Siqueira Pinto da Luz, Ministro de Estado dos 
Negocios da Marinha; revogadas as disposições em contrario.

Rio de Janeiro, 2 de dezembro de 1926, 105º da Independencia e 
38º da Republica.

WASHINGTON LUIS P. DE SOUZA
Arnaldo Siqueira Pinto da Luz




Este texto 
não substitui o publicado no DOU, de 4.12.1926 e republicado em 9.12.1926



REGULAMENTO 
PARA A ESCOLA DE AUXILIARES ESPECIALISTAS DA MARINHA DE GUERRA

CAPITULO I


DA ESCOLA E 
SEUS FINS

    Art. 1º A Escola de Auxiliares 
Especialistas (E. AE.) tem por fim preparar os cabos das differentes companhias 
do Corpo de Marinheiros Nacionaes para exercerem, nas diversas especialidades 
