lei;ementa;ano;inteiro_teor
"3.186, de 31.12.1898
Publicado na CLBR, 31.12.1898";Abre ao Ministerio da Justiça e Negocios Interiores o credito de £ 1.098-19-2, para occorrer á despeza com a indemnisação dos prejuizos causados pela occurrencia havida em Santos, com o vapor inglez Stanmore.;1898;"
"
"3.185, de 31.12.1898
Publicado na CLBR, 31.12.1898";Abre ao Ministerio da Industria, Viação e Obras Publicas o credito supplementar de 7:200$, para pagamento dos vencimentos, no corrente exercicio, dos empregados addidos á Repartição dos Telegraphos, em virtude da lei n. 490, de 16 de dezembro de 1897.;1898;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
3.185, DE 
31 DE 
DEZEMBRO DE 1898





Revogado pelo Decreto nº 99.999, 
	de 1991

Texto para impressão

Abre ao 
Ministerio da Industria, Viação e Obras Publicas o credito supplementar de 
7:200$, para pagamento dos vencimentos, no corrente exercicio, dos empregados 
addidos á Repartição dos Telegraphos, em virtude da lei n. 490, de 16 de 
dezembro de 1897.





O Presidente da Republica dos Estados Unidos do Brazil, usando da 
autorisação concedida pelo decreto legislativo n. 562, de 31 do corrente, 
resolve abrir ao Ministerio da Industria, Viação e Obras Publicas o credito de 
7:200$, supplementar á rubrica - Repartições e logares extinctos - do referido 
Ministerio, para pagamento, com corrente exercicio, dos vencimentos dos 
empregados addidos á Repartição Geral dos Telegraphos, em virtude da execução da 
lei n. 490, de 16 de dezembro de 1897.

Capital Federal, 31 de dezembro de 1898, 10º da Republica.


M. Ferraz de Campos Salles.
Severino Vieira.

Este texto não substitui o
publicado na CLBR de 
31.12.1898

*
 
 
 
 
 
 
 
 
"
"3.149, de 14.12.1898
Publicado na CLBR, 31.12.1898";Crea um Consulado em Milão;1898;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 3.149, de 14 de DEZEMBRO de 1898
   




    Crea um Consulado em Milão
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     






     O Presidente da Republica dos Estados Unidos do Brazil,
    
    usando da autorisação que lhe é concedida pelo art. 3º da lei n. 322, de 8 de novembro de 1895,
   





      decreta:
     





    Artigo unico.
   

    Fica creado um Consulado em Milão.
   



    Capital Federal, 14 de dezembro de 1898, 10º da Republica.
   



    M. Ferraz DE Campos Salles.
   



    Olyntho de Magalhães.
   




     Este texto 
	não substitui o original publicado na CLBR, de 31.12.1898

    
  

    
  

    
  

    
  

    
  

    
  

    
  



   includeHTML();
  

   Não remover
  
"
"3.119, de 12.11.1898
Publicado na CLBR, 31.12.1898";Annulla a creação do Consulado em Munich;1898;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 3.119, de 12 de NOVEMBRO de 1898
   




    Annulla a creação do Consulado em Munich
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     






     O Presidente da Republica dos Estados Unidos do Brazil decreta:
    




    Artigo unico.
   

