lei;ementa;ano;inteiro_teor
"1.232-F, de 31.12.1890
Publicado na CLBR, 31.12.1890";Manda vigorar no anno de 1891 os decretos ns. 26 e 27 de 30 de novembro de 1889.;1890;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos





DECRETO Nº 1.232-F, DE 
31 DE DEZEMBRO DE
1890.


Revogado 
	pelo Decreto nº 99.999
Texto para 
	impressão



Manda vigorar no anno de 1891 os decretos ns. 
	26 e 27 de 30 de novembro de 1889.



O 
Chefe do Governo Provisorio da Republica dos Estados Unidos do Brazil, para 
a execução dos arts. 3º e 4º do decreto n. 4824 de 22 de novembro de 1871,


          DECRETA:

Artigo 
unico. Emquanto não se estabelecerem definitivamente as pretorias e tribunaes 
creados pela lei n. 1030 de 14 de novembro do corrente anno, continuam em vigor 
no anno de 1891 os decretos ns. 26 e 27 de 30 de novembro de 1889, que 
designaram a ordem de substituição dos juizes de direito desta capital, e a em 
que os juizes substitutos deverão cooperar com os de direito e substituir-se 
reciprocamente.

O 
Ministro e Secretario de Estado dos Negocios da Justiça assim o faça executar.

Sala das 
sessões do Governo Provisorio, 31 de dezembro de 1890, 2º da Republica.


MANOEL DEODORO DA FONSECA.


M. Ferraz de Campos Salles.
Este texto não 
substitui o publicado na CLIBR, de 1890

*
 
 
 
 
 
 
"
"1.036A, de 14.11.1890
Publicado na CLBR, 31.12.1890";Supprime a cadeira de direito ecclesiastico dos cursos juridicos do Recife e S. Paulo.;1890;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 1.036-A, DE 14 DE NOVEMBRO DE
1890.


Revogado 
	pelo Decreto nº 99.999
Texto para 
	impressão


Supprime a cadeira de direito 
	ecclesiastico dos cursos juridicos do Recife e S. Paulo.


        
O Chefe do 
Governo Provisorio da Republica dos Estados Unidos do Brasil, constituido pelo 
Exercito e Armada, em nome da Nação, considerando que, decretada a separação da 
igreja e do Estado, teem desapparecido os motivos que determinavam o estudo do 
direito ecclesiastico, resolve supprimir a cadeira daquella disciplina nos 
cursos juridicos do Recife e de S. Paulo.
        O Ministro 
e Secretario de Estado dos Negocios da Instrucção Publica, Correios e 
Telegraphos assim o faça executar.
        Palacio do 
Governo Provisorio, 14 de novembro de 1890, 2º da Republica.
Manoel Deodoro da Fonseca
Benjamin Constant Botelho de Magalhães
Este texto não 
substitui o publicado na CLIBR, de 1890

*
 
 
 
 
 
 
"
