lei;ementa;ano;inteiro_teor
"7.761, de 23.12.1909
Publicado no DOU, de 28.12.1909";Crea mais brigada de infantaria de guardas nacionaes na comarca de Passos, no Estado de Minas Geraes;1909;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
7.761, DE 23 DE DEZEMBRO DE
1909.





Revogado pelo Decreto 
	de 10.5.1991

Texto para impressão



	Crea mais brigada de infantaria de guardas nacionaes na comarca de Passos, 
	no Estado de Minas Geraes




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896, decreta:


Artigo unico. Fica creada na Guarda Nacional da comarca de Passos, no Estado de 
Minas Geraes, mais uma brigada de infantaria, com a designação de 210ª, a qual 
se constituirá de tres batalhões do serviço activo ns. 628, 629 e 630 e um do da 
reserva sob n. 210, que se organizarão com os guardas qualificados nos 
districtos da referida comarca; revogadas as disposições em contrario.


Rio de Janeiro, 23 de dezembro de 1909, 88º da Independencia e 21º da Republica.


NILO PEÇANHA
Esmeraldinho O. T. Bandeira



Este texto não substitui o original publicado no DOU, de 28.12.1909
*
 
 
 
 
 
 
 
"
"7.751, de 23.12.1909
Publicado no DOU de 11.1.1910";Approva o regulamento expedido em virtude do art. 32 da lei n. 2.083, de 30 de julho de 1909, para execução dos serviços da Administração Geral da Fazenda Nacional.;1909;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO
No 7.751, DE 23 DE DEZEMBRO DE 1909.






Revogado pelo 
	Decreto de 25 de abril de 1991
Texto para impressão

Approva o 
	regulamento expedido em virtude do art. 32 da lei n. 2.083, de 30 de julho 
	de 1909, para execução dos serviços da Administração Geral da Fazenda 
	Nacional. 






     O Presidente da 
		Republica dos Estados Unidos do Brazil, usando da autorização 
		contida no art. 32 da lei n. 2.083, de 30 de julho de 1909,

     Decreta: 

		     Art. 1º Os serviços da Administração Geral da Fazenda Nacional 
		serão regidos pelo regulamento que a este acompanha, assignado pelo 
		Ministro de Estado dos Negocios da Fazenda. 

		     Art. 2º O referido regulamento entrará em vigor a 1 de fevereiro de 
		1910.

		Rio de Janeiro, 23 de dezembro 1909, 88º da Independencia e 21º da 
		Republica.

		NILO PEÇANHA. 
		Leopoldo de Bulhões.

REGULAMENTO PARA OS SERVIÇOS DA ADMINISTRAÇÃO GERAL DA FAZENDA 
		NACIONAL, A QUE SE REFERE O DECRETO N. 7.751, DESTA DATA

TITULO I

		DA ADMINISTRAÇÃO GERAL DA FAZENDA PUBLICA

		DISPOSIÇÕES PRELIMINARES

		     Art. 1º A administração da Fazenda Publica é centralizada no 
		Ministerio da Fazenda, que superintende todo pessoal della incumbido e 
		regula a discriminação, distribuição e applicação do material á mesma 
		attinente.

		     Art. 2º A administração geral da Fazenda Publica comprehende:

		     1) o tombamento, a gestão, a exploração do patrimonio nacional e a 
		sua alienação, quando autorizada em lei;

		     2) a apuração e arrecadação da receita publica;

		     3) a applicação da receita publica arrecadada á despeza autorizada;

		     4) a modelação e a execução da contabilidade geral da Republica;

		     5) a rescisão dos contractos e a caducidade das concessões, levada 
		a effeito administrativamente, quando estipuladas, de modo preciso em 
		clausulas que importam, não uma pena convencional, antes uma medida 
		assecuratoria do exito e execução do serviço publico, pactuada, com 
		mutuo consenso dos contractantes, ou acceita como condição do acto da 
		concessão.

		     Art. 3º Os serviços discriminadamente indicados no art. 2º ficam a 
		cargo dos departamentos da administração geral da Fazenda Publica e sob 
		a jurisdicção do Ministerio da Fazenda.

		     Art. 4º Os departamentos a que se refere o art. 3º, são:

		     1) o Thesouro Nacional e suas delegações na Republica e no 
		estrangeiro;

		     2) as directorias e secções de contabilidade dos diversos 
		ministerios, quaesquer que sejam suas denominações e organizações, como 
		ramificações da contabilidade geral da Republica;

		     3) as Alfandegas, Mesas de Rendas e Collectorias;

		     4) a Recebedoria da Districto Federal;

		     5) a Casa da Moeda;

		      6) a Caixa de Amortização;

		     7) a Caixa de Conversão;

		     8) a Imprensa Nacional;

		     9) O Laboratorio Nacional de Analyses;

		     10) a Inspectoria de Seguros;

		     11) a Estatistica Commercial.

		     Art. 5º A defesa da Fazenda Publica federal, nos casos previstos no 
		n. 5 do art. 2º, será promovida pela Procuradoria Geral da Fazenda 
		Publica.

		     Art. 6º Quando a apuração dos direitos e interesses da Fazenda 
		Publica, resultantes de contractos ou concessões, dever ser feita 
		perante os tribunaes judiciarios, por figurar nelles a Fazenda Publica 
		como entidade de direito privado, a Procuradoria limitará sua acção a 
		proporcionar elementos instructivos ou esclarecimentos aos procuradores 
		da Republica e promover as diligencias, que os mesmos requisitarem, nas 
		repartições federaes.

		     Art. 7º Sempre que a verificação dos direitos e interesses a que se 
		refere o artigo antecedente affectar a Fazenda Publica federal, como 
		entidade de direito publico, caberá á Procuradoria Geral da Fazenda 
		promover administrativamente a solução de qualquer collisão, de 
		conformidade com as clausulas das concessões ou dos contractos, onde se 
		houver estipulado que a apuração independa de acto judicial.

		     Art. 8º O gabinete do Ministro da Fazenda imprimirá ao apparelho 
		administrativo da Fazenda Publica a direcção que resolver dar-lhe o 
		ministro e centralisará os elementos que possam influenciar os actos da 
		gestão financeira da Republica.

		CAPITULO I

		DO MINISTRO DA FAZENDA

		     Art. 9º O Ministro da Fazenda é o chefe dos serviços a cargo do 
		respectivo ministerio: superintende-os e resolve a expedição dos mesmos, 
		quer por meio de resoluções tomadas por sua unica deliberação, quer 
		ouvindo os directores do Thesouro e o Procurador Geral da Fazenda 
		Publica, singular ou collectivamente.

		     Art. 10. A direcção dos serviços a cargo do Ministro da Fazenda 
		consiste na pratica de actos, nas resoluções e deliberações que tenham 
		por objecto:

		     1) uniformizar e dirigir o serviço da contabilidade geral da União, 
		exercendo fiscalização sobre todas as repartições, dependentes ou não do 
		mesmo ministerio, que tenham a seu cargo escripturar receita e despeza;

		     2) centralizar e harmonizar, alterando ou reduzindo, os orçamentos 
		parciaes dos demais ministerios, para o fim de organizar, annualmente, a 
		proposta do orçamento da União, que deve ser apresentada á Camara dos 
		Deputados;

