lei;ementa;ano;inteiro_teor
"410, de 30.12.91
Publicado no DOU de 31.12.91";Dispõe sobre as condições de suprimento de álcool etílico para as indústrias alcoolquímicas da Região Nordeste.;1991;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
410, DE 
30 DE 
DEZEMBRO
DE 1991.


Vide 
	Decreto nº 2.213, de 1997
Vide Decreto nº 2.590, de 1998

Dispõe 
	sobre as condições de suprimento de álcool etílico para as indústrias 
	alcoolquímicas da Região Nordeste.



O 
PRESIDENTE DA REPÚBLICA, 
no uso das atribuições que lhe confere o art. 84, inciso IV, da Constituição,

DECRETA:

Art. 
1º As indústrias alcoolquímicas localizadas na Região Nordeste, que utilizem 
álcool etílico hidratado como matéria-prima para produção de derivados 
alcoolquímicos que possam ser obtidos através de rota petroquímica alternativa, 
terão, até 31 de dezembro de 1994, tratamento especial de preço da referida 
matéria-prima.

Art. 1° As
    indústrias alcoolquímicas localizadas na Região Nordeste, que utilizem álcool etílico
    hidratado como matéria-prima para produção de derivados alcoolquímicos que possam ser
    obtidos através de rota petroquímica alternativa, terão até 31 de dezembro de 1996,
    tratamento especial de preço da referida matéria-prima.      
(Redação dada pelo Decreto nº 1.407, de 1995)

§ 
1º O tratamento especial de preço de que trata este artigo consiste na 
compensação da diferença entre o valor de paridade de um litro de álcool etílico 
hidratado a 93,8º INPM no Estado da Federação onde foi adquirido e a importância 
equivalente a, no mínimo, 180% (cento e oitenta por cento) do preço do litro da 
nafta petroquímica.

§ 
2º O valor de paridade do álcool e o preço da nafta petroquímica serão 
estabelecidos em portarias do Ministério da Economia, Fazenda e Planejamento.

§ 
3º Observado o percentual mínimo definido no § 1º, o Departamento Nacional de 
Combustíveis - DNC poderá fixar outros percentuais incidentes sobre o preço da 
nafta para cada indústria e cada produto, em função dos custos de produção 
dessas indústrias, da receita resultante da comercialização dos mencionados 
derivados alcoolquímicos e dos preços, internos e externos, dos seus similares 
petroquímicos.

§ 
4º O DNC autorizará, mensalmente, a compensação do produto da diferença, apurada 
na forma dos parágrafos anteriores, pelos volumes de álcool efetivamente 
consumidos, respeitada a capacidade prevista nos projetos aprovados pelo extinto 
Conselho de Desenvolvimento Industrial.

Art. 
2º Os recursos destinados a atender ao disposto no artigo anterior serão 
provenientes da arrecadação proporcionada por parcela específica integrante dos 
preços do álcool e, quando necessário, dos preços dos derivados de petróleo.

Art. 
3º Entende-se por indústria alcoolquímica o ramo da indústria química onde o 
álcool etílico é transformado em outros produtos orgânicos derivados.

Art. 
4º Este Decreto entra em vigor na data de sua publicação.

Art. 
5º Ficam revogados os Decretos nº 96.021, de 9 de maio de 1988, e 
91.657, de 17 
de setembro de 1985, e demais disposições em contrário.

Brasília, 
30 de dezembro de 1991; 170º da Independência e 103º da República.

FERNANDO COLLOR


Simá Freitas de Medeiros

Este texto não substitui o
publicado no D.O.U. de 31.12.1991
"
"409, de 30.12.91
Publicado no DOU de 31.12.91";Dispõe sobre a discriminação de receitas nas faturas de fornecimento de energia elétrica e dá outras providências.;1991;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
409, DE 
30 DE 
DEZEMBRO
DE 1991.




Dispõe 
