lei;ementa;ano;inteiro_teor
"32.000, de 26.12.1952
Publicado no DOU de 7.1.1953";Aprova alterações introduzidas nos Estatutos, inclusive aumento de capital, da Companhia de Seguros Marítimos e Terrestres Confiança.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
32.000, DE 
26 DE DEZEMBRO DE 1952.







Revogado 
	pelo Decreto de 25.4.1991
Texto para impressão    



	Aprova alterações introduzidas nos Estatutos, inclusive aumento de capital, 
	da Companhia de Seguros Marítimos e Terrestres Confiança.






O PRESIDENTE DA REPÚBLICA, 

usando da atribuição que lhe confere o artigo 87, inciso I, da Constituição e 
nos têrmos do Decreto-lei nº 2.063. de 7 de março de 1940,


DECRETA:

Art. 1º Ficam aprovadas as alterações 
introduzidas nos Estatutos, inclusive aumento do capital social de Cr$ 
4.000.000,00 (quatro milhões de cruzeiros) para Cr$ 10.000.000,00 (dez milhões 
de cruzeiros), da Companhia de Seguros Marítimos e Terrestres Confiança, com 
sede nesta Capital, autorizada a funcionar pelo Decreto nº 4.920, de 30 de março 
de 1872, conforme deliberação das Assembléias Gerais Extraordinárias realizadas 
em 22 de abril e 12 de agôsto de 1952, mediante as seguintes condições:

I - inclusão no art. 9º, entre as expressões ""as ações"" e 
""poderão"" do vocábulo ""sòmente"";

II - substituição, no § 2º do artigo 17, dos dizeres referentes a 
remuneração dos diretores pelos seguintes:


""a remuneração mensal e fixa dos diretores será, a seguinte: Cr$ 
	18.000,00 ao diretor-presidente; Cr$ 18.000,00 ao diretor-superintendente e 
	Cr$ 22.000,00 ao diretor-gerente"".


III - As alterações consignadas nas cláusulas precedentes deverão 
ser aprovadas em Assembléia Geral Extraordinária dentro do prazo de sessenta 
(60) dias, contados da data da publicação dêste Decreto.

Art. 2º A sociedade continuará integralmente 
suspeita às leis e regulamentos vigentes, ou que venham a vigorar, sôbre o 
objeto da autorização a que alude aquêle Decreto.

Rio de Janeiro, 26 de dezembro de 1952; 131º da Independência e 
64º da República.

GETÚLIO VARGAS
Segadas Viana

Este texto não substitui o publicado no D.O.U. de 7.1.1953
 
 
 
 
 
 
 
"
"31.950, de 18.12.1952
Publicado no DOU de 22.12.52";Declara de utilidade Pública, o Instituto Paulista de Pesquisar sôbre o Câncer, com sede na cidade de São Paulo.;1952;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
31.950, DE 
18 DE DEZEMBRO DE 1952.






Revogado pelo 
	Decreto de 27 de maio de 1992 
Texto para impressão    


Declara de utilidade Pública, o 
	Instituto Paulista de Pesquisar sôbre o Câncer, com sede na cidade de São 
	Paulo.



    O 
PRESIDENTE DA REPÚBLICA, atendendo ao que requereu o Instituto Paulista de 
Pesquisar sôbre o Câncer, com sede na Capital de São Paulo, o qual satisfez as 
exigências do artigo 1º, da Lei nº 91, de 28 de agôsto de 1935, e usando da 
atribuição que lhe confere o artigo 2º, da citada Lei,

    Declara:
    Artigo 
único. É declarada de utilidade pública, nos têrmos da mencionada Lei, O 
Instituto Paulista de Pesquisar sôbre o Câncer, sediado em São Paulo, Estado de 
São Paulo.
    Rio 
de Janeiro, em 18 de dezembro de 1952; 131º da Independência e 64º da República.

GETÚLIO VARGAS
Francisco Negrão de Lima

Este texto não substitui o publicado no D.O.U. de 22.12.1952
 
 
 
 
 
 
 
"
"31.932, de 17.12.1952
Publicado no DOU de 19.12.52";Altera a lotação de repartições atendidas pelos Quadros Permanentes e Suplementar do Ministério da Agricultura.;1952;"


    Presidência da República
    

    Secretaria-Geral
    
Subchefia para Assuntos Jurídicos
	



DECRETO Nº 31.932, 
	de 17 de DEZEMBRO de 1952

   Altera a lotação de repartições atendidas pelos Quadros Permanentes e 
	Suplementar do Ministério da Agricultura.


 Não 
		Remover
Texto compilado 
Texto atualizado 

Texto para impressão
		
Up
		
Down 


Revogado 
		pelo Decreto nº 99.621, de 1990



O PRESIDENTE DA REPÚBLICA, 
	usando da atribuição que lhe confere o  
	artigo 87, item I da Constituição,


decreta:

Art. 1º Fica alterada a lotação numérica de 
	repartições atendidas pelos Quadros Permanente e Suplementar do Ministério 
	da Agricultura, para efeito de ser transferido um cargo da carreira de 
	Agrônomo Biologista, com o respectivo ocupante, Raul
	
Edgard


Kalockmann, 
	da lotação permanente do Instituto de Ecologia e Experimentação Agrícolas, 
	do Serviço Nacional de Ensino e Pesquisas Agronômicas, para igual lotação do 
	Instituto Agronômico do Sul, do mesmo Serviço e Centro.

Art. 2º 
Êste Decreto entrará em vigor na data de 
	sua publicação.

Art. 3º Revogadas as disposições em contrário.
Rio de Janeiro, em 17 de dezembro de 1952; 131º da 
	Independência e 64º da República.
Getúlio Vargas
João Cleofas

Este texto não substitui o original publicado no 
D.O.U. de 19.12.1952

*

    

    

    

    

    

    




    includeHTML();
   

Não remover!



"
"31.916, de 12.12.1952
Publicado na CLBR de 1952";Cria o Consulado honorário do Brasil em Georgetown, na Guiana Britânica.;1952;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 31.916, DE 12 DE DEZEMBRO DE 1952


   Cria o Consulado honorário do Brasil em Georgetown, na Guiana Britânica.



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993



O PRESIDENTE DA REPÚBLICA, usando da atribuição que lhe confere o 
	
artigo 87, incisos I e VI, da Constituição e nos têrmos do  
	art. 16 do Decreto-lei nº 9.121, de 3 de abril de 1946,

DECRETA:

Art. 1º Fica criado o Consulado honorário do Brasil em Georgetown, na Guiana britânica, subordinado ao Consulado de carreira em Port-of-Spain.

Art. 2º O presente Decreto entrará em vigor na data de sua publicação.

    Art. 3º Revogam-se as disposições em contrário.

   Rio de Janeiro, em 12 de dezembro de 1952; 131º da Independência e 64º de República.

   GETÚLIO VARGAS
M. de Pimentel Brandão


   Este texto não substitui o original publicado no CLBR, de 31.12.1952

*
 
 
 
 
 
 
 


   includeHTML();
  

   Não remover
  


"
"31.900, de 5.12.1952
Publicado no DOU de 11.12.1952";Autoriza Andrea Salvini & Cia. Limitada a pesquisar calcário, mármore e associados, no município de Conceição de Mato Dentro, Estado de Minas Gerais.;1952;"









Presidência da RepúblicaCasa Civil

				Subchefia para Assuntos Jurídicos



DECRETO No 
	31.900 DE 5 DE DEZEMBRO DE 1952








Revogado 
	pelo Decreto de 15.2.1991
Texto para impressão




			Autoriza Andrea Salvini & Cia. Limitada a pesquisar calcário, 
			mármore e associados, no município de Conceição de Mato Dentro, 
			Estado de Minas Gerais.









O PRESIDENTE DA REPÚBLICA, usando da atribuição que lhe 
			confere o artigo 87, nº I, da Constituição e nos têrmos do 
			Decreto-lei nº 1.985, de 29 de janeiro de 1940 (Código de Minas),

DECRETA:

Art. 1º Fica autorizada Andréa Salvini & Cia. Ltda., a pesquisar 
			calcário, mármore e associados, em terrenos de José Cassiano 
			Rodrigues, Lourenço José Rodrigues e Rita Carolina de Oliveira, 
			situados no imóvel denominado Fazenda dos Inhames, no distrito de 
			Fechados, município de Conceição do Mato Dentro, Estado de Minas 
			Gerais, numa área de quatrocentos e cinqüenta hectares (450 ha.), 
