lei;ementa;ano;inteiro_teor
"20.877, de 30.12.1931
Publicada na CLBR , 31.12. 1931";Regula o exercício da farmácia no interior dos Estados pelos práticos licenciados;1931;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos





DECRETO Nº 20.877, DE 30 DE DEZEMBRO DE
1931.





Revogado pelo Decreto 
	de 10.5.1991.

Texto para impressão.
(Vide Decreto nº 23.540, de 1933)
Regula o 
	exercício da farmácia no interior dos Estados pelos práticos licenciados





O Chefe do Governo Provisório da República dos 
Estados Unidos do Brasil, de conformidade com art. 1º do decreto n. 19.398, de 
11 de novembro de 1930, 

decreta:


Art. 
1º Aos atuais práticos de farmácia que provarem ter sido estabelecidos por conta 
própria por mais de três anos e que ainda não foram licenciados pelos Estados, 
fica concedida a faculdade de se habilitarem para o exercício legal da profissão 
nos termos do presente decreto.


Art. 
2º Para esse fim, haverá duas únicas épocas de exames com intervalos de 6 meses, 
podendo o candidato reprovado na primeira inscrever-se na época seguinte.


Art. 
3º Os candidatos aprovados terão uma licença permanente, e que só será cassada 
mediante prova de responsabilidade criminal no exercício da sua atividade 
profissional.


Art.
4º As bancas examinadoras serão compostas por dois farmacêuticos, 
que sejam de preferência funcionários das repartições sanitárias estaduais, sob 
a presidência do diretor de Saude Pública dos Estados ou da autoridade sanitária 
por eles designada.


Art. 
5º Para os que ainda não tiverem prestado exames de português e aritmética serão 
estes exigidos como prova preliminar, limitando-se os candidatos, no de 
português, a escrever um trecho ditado e no de aritmética à resolução de dois 
problemas, de preferência sobre sistema métrico.


Parágrafo único. São válidos para dispensa desta 
prova os atestados de aprovação naquelas matérias, em exames de admissão ou do 
1º ano do curso ginasial, prestados em estabelecimentos de ensino secundário 
perante bancas examinadoras oficiais ou fiscalizadas por autoridades do ensino 
federal.


Esta prova não é eliminatória, influindo contudo a 
sua nota no julgamento final.


Art. 
6º A prova de farmácia será prático-oral, sobre ponto sorteado, podendo, 
entretanto, o candidato ser arguido sobre qualquer assunto relativo à prática 
farmacêutica.


Art. 
7º Para requerer exame de habilitação deverá o candidato apresentar:


a) a prova a que se refere o art.1º;


b) atestado de vacinação contra a varíola e de que 
não sofre de moléstia contagiosa, nem de defeito físico incompativel com o 
exercício da profissão;


c) certificado de bom comportamento;


d) certidão de idade ou documento equivalente 
provando ter mais do 21 anos de idade.


Art. 
8º As taxas de exame e do alvará de licença para o exercício da profissão serão 
determinadas pelas repartições sanitárias estaduais.


Art. 
9º Os práticos de farmácia que provarem ter sido estabelecidos por conta 
própria, por mais de dez anos, poderão continuar a exercer a profissão nos 
Estados, a juizo das autoridades sanitárias respectivas, independentemente de 
exame de habilitação, devendo, porem, apresentar os atestados a que se referem 
as alíneas b e c do art. 7º.


Art. 
10. Nas localidades onde em um raio de doze quilômetros não houver farmácia 
legalmente estabelecida, poderá ser concedida licença pela autoridade sanitária 
competente a um prático habilitado nos termos do presente decreto, para ter 
farmácia própria, desde que o requeira, apresentando os seguintes documentos:


a) atestado de aprovação nos exames prestados 
perante a repartição competente;


b) atestado do prefeito ou presidente da câmara do 
município, provando a não existência de farmácia estabelecida no raio de doze 
quilômetros.


Art. 
11. Requerida a licença nos termos do artigo anterior, será publicado no orgão 
oficial do Estado, oito vezes, consecutivas e à custa do interessado, um edital 
com o teor da petição e com a declaração de que, se quinze dias depois da última 
publicação não se apresentar profissional diplomado que queira abrir farmácia na 
localidade, será a autorização concedida ao prático.


§ 1º Na hipótese de apresentar-se profissional 
