lei;ementa;ano;inteiro_teor
"4.712, de 29.12.1902
Publicado no DOU, de 31.12.1902";Crea uma brigada de cavallaria de Guardas Nacionaes na comarca de Caçapava, no Estado de S. Paulo;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.712, DE 
29 DE DEZEMBRO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de cavallaria de Guardas Nacionaes na comarca de Caçapava, 
	no Estado de S. Paulo




O Presidente da Republica dos Estados Unidos do 
Brazil, para execução do decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Fica creada na Guarda Nacional da comarca de Caçapava, no Estado 
de S. Paulo, uma brigada de cavallaria, com a designação de 42ª, a qual se 
constituirá de dous regimentos, sob ns. 83 e 84, que se organizarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Capital Federal, 29 de dezembro de 1902, 14º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES
J. J. Seabra
Este texto não 
substitui o original publicado no DOU de 31.12.1902 
*
 
 
 
 
 
 
 
"
"4.688, de 1.12.1902
Publicado no DOU, de 5.12.1902";Crea mais uma brigada de infantaria de Guardas Nacionaes na comarca de Santa Maria da Bocca do Monte, no Estado do Rio Grande do Sul;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.688, DE 
1º DE DEZEMBRO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea mais uma brigada de infantaria de Guardas Nacionaes na comarca de Santa 
	Maria da Bocca do Monte, no Estado do Rio Grande do Sul




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


     Artigo unico. Fica creada na Guarda Nacional da comarca de Santa Maria da 
Bocca do Monte, no Estado do Rio Grande do Sul, mais uma brigada de infantaria 
com a designação de 57ª, a qual se constituirá de tres batalhões do serviço 
activo sob ns. 169, 170 e 171 e um do da reserva sob n. 57, os quaes se 
organisarão com os guardas qualificados nos districtos da referida comarca; 
revogadas as disposições em contrario.


Capital Federal, 1 de dezembro de 1902, 14º da Republica.


FRANCISCO DE PAULA RODRIGUES ALVES
J. J. Seabra
Este texto não 
substitui o original publicado no DOU,, de 5.12.1902 
*
 
 
 
 
 
 
 
"
"4.686, de 26.11.1902
Publicado no DOU, 28.11.1902";Designa o dia 18 de fevereiro proximo vindouro para a eleição do Vice-Presidente da Republica no periodo presidencial de 1902 a 1906.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.686, DE 
26 DE NOVEMBRO DE
1902.




Revogado 
	pelo Decreto nº 99,999, de 1991

Texto para impressão



Designa o dia 18 de fevereiro proximo vindouro 
	para a eleição do Vice-Presidente da Republica no periodo presidencial de 
	1902 a 1906.




O Presidente da Republica dos Estados Unidos do 
Brazil:


Resolve designar o dia 18 de fevereiro proximo 
vindouro para a eleição ao cargo de Vice-Presidente da Republica no periodo 
presidencial de 1902 a 1906.


Capital Federal, 26 de novembro de 1902, 14º da 
Republica.


Francisco de Paula Rodrigues Alves.
J. J. Seabra.
Este texto não 
substitui o original publicado no DOU de 28.11.1902 
*
 
 
 
 
 
 
 
"
"4.683, de 24.11.1902
Publicado na CLBR, 31.12.902";Crea um Consulado em Munich;1902;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 4.683, de 24 de NOVEMBRO de 1902
   




    Crea um Consulado em Munich
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     






     O Presidente da Republica dos Estados Unidos do Brazil:
    




    Usando da autorização que lhe é concedida pelo art. 6º da Consolidação das Leis, Decretos e Decisões referentes ao Corpo Consular Brazileiro,
   



    decreta:
   



    Artigo unico.
   

    Fica creado um Consulado em Munich.
   



    Capital Federal, 24 de novembro de 1902, 14º da Republica.
   



    Francisco DE Paula Rodrigues Alves.
   



    J. J. Seabra.
   



   Este texto não substitui o original publicado no CLBR, de 31.12.1902


.
 
 
 
 


    



   includeHTML();
  

   Não remover
  
"
"4.565, de 1.10.1902
Publicado no DOU, de 7.10.1902";Crea mais uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na comarca de S. Paulo de Muriahé, no Estado de Minas Geraes.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.565, DE 
1º DE OUTUBRO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão




	Crea mais uma brigada de infantaria e uma de cavallaria de Guardas 

	Nacionaes 
	na comarca de S. Paulo de Muriahé, no Estado de Minas Geraes.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Ficam creadas na Guarda Nacional da comarca de S. Paulo de Muriahé, 
no Estado de Minas Geraes, mais uma brigada de infantaria e uma de cavallaria 
aquella com a designação de 157ª, que se constituirá de tres batalhões do 
serviço activo, ns. 469, 470 e 471, e um do da reserva sob n. 157, e esta com a 
de 72ª, que se constituirá de dous regimentos, ns.143 e 144, os quaes se 
organisarão com os guardas qualificados nos districtos da referida comarca; 
revogadas as disposições em contrario.


Capital Federal, 1 de outubro de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior
Este texto não 
substitui o original publicado no DOU,, de 7.10.1902 
*
 
 
 
 
 
 
 
"
"4.534-A, de 9.9.1902
Publicado no DOU, de 26.9.1902";Crea mais uma brigada de cavallaria de Guardas Nacionaes na comarca de Itaporanga, no Estado de S. Paulo.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.534-A, DE 
9 DE SETEMBRO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea mais uma brigada de cavallaria de Guardas Nacionaes na comarca de 
	Itaporanga, no Estado de S. Paulo.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,

DECRETA:


Artigo unico. Fica creada na Guarda Nacional da comarca de Itaporanga, no Estado 
de S. Paulo, mais uma brigada de cavallaria com a designação de 40ª, a qual se 
constituirá de dous regimentos sob ns. 79 e 80, que se organisarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Capital Federal, 9 de setembro de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior.
Este texto não 
substitui o original publicado no DOU,, de 26.9.1902 
*
 
 
 
 
 
 
 
"
"4.534, de 9.9.1902
Publicado no DOU, de 13.9.1902";Crea uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na comarca de Pindamonhangaba, no Estado de S. Paulo.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.534, DE 
9 DE SETEMBRO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na 
	comarca de Pindamonhangaba, no Estado de S. Paulo.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Ficam creadas na Guarda Nacional da comarca de Pindamonhangaba, no 
Estado de S. Paulo, uma brigada de infantaria e uma de cavallaria, aquella com a 
designação de 114ª, que se constituirá de tres batalhões do serviço activo, ns. 
340, 341 e 342, e um do da reserva sob n. 114, e esta com a de 40ª, que se 
constituirá de dous regimentos sob ns. 79 e 80, os quaes se organisarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Capital Federal, 9 de setembro de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior.
Este texto não 
substitui o original publicado no DOU,, de 13.9.1902 
*
 
 
 
 
 
 
 
"
"4.495, de 2.8.1902
Publicado no DOU, de 6.8.1902";Crea duas brigadas de infantaria e uma de cavallaria de Guardas Nacionaes na comarca de S. Luiz, no Estado do Rio Grande do Sul.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.495, DE 
2 DE AGOSTO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea duas brigadas de infantaria e uma de cavallaria de Guardas Nacionaes na 
	comarca de S. Luiz, no Estado do Rio Grande do Sul.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


Decreta:


Artigo unico. Ficam creadas na Guarda Nacional da comarca de S. Luiz, no Estado 
do Rio Grande do Sul, duas brigadas de infantaria e uma de cavallaria, aquellas 
com as designações de 51ª e 52ª, que se constituirão de tres batalhões do 
serviço activo e um do da reserva, cada uma, sob ns. 151, 152, 153, 154, 155, 
156, 51 e 52, e esta com a de 53ª, que se constituirá de dous regimentos, ns. 
109 e 110, que se organisarão com os guardas qualificados nos districtos da 
referida comarca revogadas as disposições em contrario.


Capital Federal, 2 de agosto de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior.
Este texto não 
substitui o original publicado no DOU,, de 6.8.1902 
*
 
 
 
 
 
 
 
"
"4.447, de 3.7.1902
Publicado no DOU, de 8.7.1902";Crea uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na comarca do Rio Grande, no Estado do Rio Grande do Sul.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.447, DE 
3 DE JULHO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea uma brigada de infantaria e uma de cavallaria de Guardas Nacionaes na 
	comarca do Rio Grande, no Estado do Rio Grande do Sul.




O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Ficam creadas na Guarda Nacional da comarca do Rio Grande, no 
Estado do Rio Grande do Sul, uma brigada de infantaria e uma de cavallaria, 
aquella com a designação de 47ª, que se constituirá de tres batalhões do serviço 
activo, ns. 139, 140 e 141, e um do da reserva sob n. 47, e esta com a de 52ª, 
que se constituirá de dous regimentos, ns. 103 e 104, os quaes se organisarão 
com os guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Capital Federal, 3 de julho de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior.
Este texto não 
substitui o original publicado no DOU,, de 8.7.1902 
*
 
 
 
 
 
 
 
"
"4.420, de 7.6.1902
Publicado no DOU, de 24.6.1902";Crea mais duas brigadas de infantaria de Guardas Nacionaes na comarca de Palmas, no Estado do Paraná.;1902;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
4.420, DE 
7 DE JUNHO DE
1902.




Revogado 
	pelo Decreto de 10.5.1991

Texto para impressão



	Crea mais duas brigadas de infantaria de Guardas Nacionaes na comarca de 
	Palmas, no Estado do Paraná.




O Presidente da Republica dos Estados Unidos do 
Brazil, para execução do decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Ficam creadas na Guarda Nacional da comarca de Palmas, no Estado 
do Paraná, mais duas brigadas de infantaria, com as designações de 23ª e 24ª, as 
quaes se constituirão de tres batalhões do serviço activo e um do da reserva, 
cada uma, sob ns. 67, 68, 69, 70, 71, 72, 23 e 24, que se organisarão com os 
guardas qualificados nos districtos da referida comarca; revogadas as 
disposições em contrario.


Capital Federal, 7 de junho de 1902, 14º da Republica.


M. FERRAZ DE CAMPOS SALLES.
Sabino Barroso Junior.
Este texto não 
substitui o original publicado no DOU,, de 24.6.1902 
*
 
 
 
 
 
 
 
"
