lei;ementa;ano;inteiro_teor
"2.210, de 31.12.1895
Publicado na CLBR, 31.12.1895";Abre ao Ministerio da Justiça e Negocios Interiores um credito supplementar á verba - Soccorros Publicos, do exercicio de 1895, na importancia de 420:000$000.;1895;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
2.210, DE 
31 DE DEZEMBRO DE
1895




Revogado pelo Decreto nº 99.999, 
	de 1991
Texto para 
	impressão

Abre ao Ministerio da Justiça e Negocios Interiores um credito supplementar á 
verba - Soccorros Publicos, do exercicio de 1895, na importancia de 420:000$000.



O 
	Presidente da Republica dos Estados Unidos do Brazi, attendendo ao que expoz 
	o MInistro de Estado da Justiça e Negocios Interiores sobre a necessidade de 
	habilitar o respectivo MInisterio a solver compromissos provenientes de 
	despezas realizadas com os diversos serviços relativos á saude publica, 
	visto acharem-se exgottados o credito ordinario da verba - Socorros Publicos, 
	do exercicio de 1895 e o supplementar que a ella foi aberto pelo decreto n. 
	2062 de 1 de agosto ultimo, em virtudeda autorisação legislativa concedida 
	pelo decreto n. 286 da mesma data, resolve, usando da faculdade conferida 
	pelo art. 9º n. I da lei n. 266 de 24 de dezembro de 1894, combinado com o 
	disposto nos § 1º do art. 20 da de n. 3140 de 30 de outubro de 1882, abrir á 
	referida verba, por contado exercicio de 1895, outro credito supplementar, 
	na importancia de 420:000$000, que se torna imprescindivel para pagamento 
	das despezas constantes da demonstração junta.

Capital Federal, 31 de dezembro de 1895, 7º da Republica.


Prudente J. de Moraes Barros
Dr. Antonio Gonçalves Ferreira

Este texto não 
substitui o original publicado na CLB de 31.12.1895


*
 
 
 
 
 
 
 
 
 
"
"2.204, de 30.12.1895
Publicado na CLBR, 31.12.1895";Publica a adhesão dos protectorados britannicos de Zanzibar e da Africa Oriental á Convenção .;1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"2.194, de 16.12.1895
Publicado na CLBR, 31.12.1895";Estabelece regras para a execução do art. 3º da lei n. 322 de 8 de novembro de 1895.;1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"2.188, de 12.12.1895
Publicado na CLBR, 31.12.1895";Supprime o Consulado em Helsingfors;1895;"


    Presidência da República
   

    Secretaria-Geral
   

    Subchefia para Assuntos Jurídicos
   



DECRETO Nº 2.188, de 12 de DEZEMBRO de 1895
   




    Supprime o Consulado em Helsingfors
   





     Down
    

     Up
    


      Texto para impressão
     



      Texto atualizado
     

      Texto compilado
     



      Revogado pelo Decreto nº 1.018, de 1993
     






     O Presidente da Republica dos Estados Unidos do Brazil:
    




    Attendendo a que o Consulado em Helsingfors, presentemente vago, em consequencia da exoneração pedida pelo respectivo funccionario, não faz parte dos Consulados remunerados por lei; e
   



    Considerando dispensavel a sua continuação:
   



    Decreta:
   



    Fica supprimido o Consulado em Helsingfors, passando o respectivo districto para a jurisdicção do Consulado em S. Petersburgo.
   



    Capital Federal, 12 de dezembro de 1895, 7º da Republica.
   



    PRUDENTE J. DE MORAES BARROS.
   


   Carlos Augusto de Carvalho.
  



     Este texto 
	não substitui o original publicado na CLBR, de 31.12.189
    


    5
   


    
  

    
  

    
  

    
  

    
  

    
  

    
  

    
  

    
  

    
  

    
  





   includeHTML();
  

   Não remover
  
"
"2.146, de 7.10.1895
Publicado na CLBR, 31.12.1895";"Determina que os vencimentos do Corpo Diplomatico e Consular sejam pagos por mezes vencidos; que os dos empregados licenciados que vierem no Brazil ou os que ahi ficam em commissão sejam pagas em moeda.";1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"2.123, de 7.10.1895
Publicado na CLBR, 31.12.1895";Publica a adhesão do Governo do Paraguay á Convenção Postal Universal.;1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"2.106, de 26.9.1895
Publicado na CLBR, 31.12.1895";Publica a adhesão do Governo do Reino da Servia ao accordo de Vienna relativo ao serviço do vales postaes.;1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
"2.102, de 23.9.1895
Publicado na CLBR, 31.12.1895";Publica a adhesão da Republica do Salvador ao accordo relativo á intervenção do Correio nas assignaturas de jornaes e publicações periodicas.;1895;"
"
"2.074, de 19.8.1895
Publicado na CLBR, 31.12.1895";Publica a adhesão da Republica de Honduras á Convenção Postal Universal.;1895;"
"
"2.061, de 29.7.1895
Publicado na CLBR, 31.12.1895";Estabelece o distinctivo para o Curso Odontologico.;1895;"


    Presidência da República
   

    Casa Civil
   

    Subchefia de Assuntos Jurídicos
   

  ﻿
 "
