lei;ementa;ano;inteiro_teor
"10.465, de 8.10.1912
Publicado no DOU, de 10.10.1912";Crêa mais duas brigadas de infantaria de guardas nacionaes na Comarca de Curvello, no Estado de Minas Geraes;1912;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
10.465, DE 
8 DE 
OUTUBRO
DE 1913.








Revogado 
	pelo Decreto de 10.5.1991


Texto para impressão




	Crêa mais duas brigadas de infantaria de guardas nacionaes na Comarca de 
Curvello, no Estado de Minas Geraes





O Presidente da Republica dos Estados Unidos do Brazil, para execução do 
decreto n. 431, de 14 de dezembro de 1896,


DECRETA:


Artigo unico. Ficam creadas na Guarda Nacional da Comarca de Curvello, no Estado 
de Minas Geraes, mais duas brigadas de infantaria, com as designações de 241ª e 
242ª, as quaes se constituirão de tres batalhões do serviço activo sob ns. 721, 
722, 723, 724, 725 e 726, e de um do da reserva cada uma, sob ns. 241 e 242, que 
se organização com os guardas qualificados nos districtos da referida comarca; 
revogadas as disposições em contrario.


Rio de Janeiro, 8 de outubro de 1913, 92º da Independencia e 25º da Republica.


HERMES R. DA FONSECA
Herculano de Freitas


Este texto não substitui o publicado no DOU, de 
10.10.1913 


*
 
 
 
 
 
 
 
"
"9.957, de 21.12.1912
Publicado no DOU de 23.12.1912";Reorganiza a Procuradoria da Republica no Districto Federal;1912;"





Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 9.957, DE 
21 DE DEZEMBRO
DE 1912.






	Revogado pelo Decreto nº 11, de 1991
Texto para 
	impressão


Reorganiza a Procuradoria da 
	Republica no Districto Federal




 

O Presidente 
da Republica dos Estados Unidos do Brazil, usando da autorização constante 
da lettra m do art. 3º da lei n. 2.544, de 4 de janeiro de 1912 e da attribuição 
que lhe confere o art. 48, n. 1 da Constituição Federal,


Decreta:



TITULO I




Da Procuradoria da Republica no 
Districto Federal

CAPITULO I

DOS PROCURADORES E MAIS 
FUNCCIONARIOS


Art. 1º A 
Procuradoria da Republica no Districto Federal é composta de:

Quatro 
procuradores, sendo tres civeis, sob as denominações de 1º, 2º, 3º e um 
criminal;

Dous 
solicitadores sob as denominações de 1º e 2º;

Um secretario e 
tres avaliadores sob as denominações de 1º, 2º e 3º.

CAPITULO II

DA NOMEAÇÃO, TITULO, COMPRIMISSO, 
POSSE E EXERCICIO

Art. 2º A 
nomeação dos procuradores e mais funccionarios é feita pela fórma seguinte:

a) a dos 
procuradores pelo Presidente da Republica, por intermedio do Ministerio da 
Justiça Interiores, dentre os juristas com quatro annos pelo menos de pratica 
forense;

b) a dos 
solicitadores pelo Ministerio da Fazenda;

c) a do 
secretario pelo Ministério da Justiça e Negocios Interiores;

d) a dos 
avaliadores pelo Ministerio da Fazenda.

Art. 3º Serve de 
titulo o proprio decreto ou portaria de nomeação.

Art. 4º A posse 
deve ser precedida de compromisso, que poderá ser prestado por procurador, de 
bem servir o cargo, mas o acto só se considera completo para os effeitos legaes 
depois do exercicio.

Art. 5º Do 
compromisso e posse se lavrará termo em um livro e será assignado por quem o 
presta e por quem o tomar.

Art. 6º Os 
procuradores e demais funccionarios não podem entrar em exercicio de seus cargos 
sem apresentarem á autoridade competente, para lhes dar posse, o titulo de sua 
nomeação.

Art. 7º São 
competentes para tomar compromisso e dar posse:

a) o Procurador 
Geral da Republica aos quatro procuradores;

b) o Procurador 
da Republica mais antigo ao secretario;

