lei;ementa;ano;inteiro_teor
"24.300 de.31.12.1947
Publicado no DOU de 10.1.1948";Autoriza o cidadão brasileiro Saulo Paulo Vilela a pesquisar quartzo, mica, caulim e associados, no município de Juiz de Fora, Estado de Minas Gerais.;1947;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
24.300 DE 31 DE DEZEMBRO DE 1947








Revogado 
	pelo Decreto de 15.2.1991

Texto para impressão




Autoriza o cidadão brasileiro Saulo Paulo Vilela a pesquisar quartzo, mica, 
caulim e associados, no município de Juiz de Fora, Estado de Minas Gerais.





O Presidente da República, usando da atribuição que lhe confere o artigo 
87, nº I, da Constituição e nos têrmos do Decreto-lei nº 1.985, de 29 de janeiro 
de 1940 (Código de Minas) 


Decreta:




Art. 1º Fica autorizado o cidadão brasileiro Saulo Paulo Vilela a pesquisar 
quartzo, mica, caulim e associados, em terrenos de propriedade de Adeodato 
Vilela, na fazenda Santa Luíza, distrito e município de Juiz de Fora, do Estado 
de Minas Gerais, numa área de dezenove hectares (19 ha), delimitada por um 
trapézio que tem um vértice a mil metros .... (1.000m) no rumo magnético 
quarenta e nove graus e cinco minutos sudeste (49º 05' SE) da ponte em concreto 
armado, da rodovia Bicas - Juiz de Fora, sôbre o córrego Floresta, e os lados, a 
partir dêsse vértice, os seguintes comprimentos e rumos magnéticos: quinhentos e 
vinte metros (520m), cinqüenta e um graus e vinte e cinco minutos sudeste (51º 
25' SE) ; duzentos e cinqüenta e quatro metros (254m), quatro graus e trinta 
minutos sudoeste (4º 30' SW) ; quatrocentos e trinta e dois metros (432m) 
oitenta e três graus e quinze minutos sudoeste (83º 15' SW); seiscentos e trinta 
e dois metros (632m), quatro graus e trinta minutos nordeste (4º 30' NE).




Art. 2º O título de autorização de pesquisa, que será uma via autêntica dêste 
Decreto, pagará a taxa de trezentos cruzeiros (Cr$ 300,00) e será transcrito no 
livro próprio da Divisão de Fomento da Produção Mineral da Ministério da 
Agricultura.




Art. 3º Revogam-se as disposições em contrário.


Rio de Janeiro, 31 de dezembro de 1947, 126º da Independência e 59º da 
República.


EURICO G. DUTRA
Daniel de Carvalho



Este texto 
não 
substitui o publicado no DOU, de 10.1.1948

 
 
 
 
 
 
 
"
"24.250 de.23.12.1947
Publicado no DOU de 10.1.1948";Autoriza o cidadão brasileiro José Pacífico Homem a lavrar minério de ferro no Município de Brumadinho, Estado de Minas Gerais.;1947;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
24.250 DE 23 DE DEZEMBRO DE 1947









(Vide Decreto nº 43.445, de 1958)


(Vide Decreto nº 82.511, de 1978)

Revogado 
	pelo Decreto de 15.2.1991

Texto para impressão



Autoriza o 
cidadão brasileiro José Pacífico Homem a lavrar minério de ferro no Município de 
Brumadinho, Estado de Minas Gerais.





O Presidente da República usando da atribuição que lhe confere o artigo 
87, nº I, da Constituição e nos têrmos do Decreto-lei nº 1.985, de 29 de janeiro 
de 1940 (Código de Minas), 


Decreta:


Art. 1º Fica autorizado o cidadão brasileiro José Pacífico 
Homem a lavrar minério de ferro em terrenos situados na fazenda denominada Três 
Irmãos, no distrito de Piedade do Paraopeba, município de drumadinho, Estado de 
Minas Gerais, numa área de cinqüenta hectares (50 ha), definida por um polígono 
que tem um vértice localizado à distância de mil quatrocentos e noventa metros 
(1.490 metros) no rumo magnético setenta e um graus nordeste (71ºNE) da 
confluência dos córregos das Laranjeiras e do Feijão, e os lados, a partir dêsse 
vértice, os seguintes comprimentos e rumos magnéticos: duzentos e oitenta metros 
(280m), leste (E) ; duzentos e noventa metros (290 m) dez graus nordeste (10º 
NE) ; duzentos e sessenta metros (260 m), três graus e trinta minutos nordeste 
(3º 30' NE) ; seiscentos metros (600 m), dezessete graus nordeste (17º NE) ; 
quinhentos e trinta metros (530 m), norte (N) ; trezentos e vinte metros (320 
m), oeste (W) ; quinhentos e trinta metros (530 m), sul (S) ; mil cento e vinte 
e cinco metros (1.125 m), dez graus sudoeste (10º SW). Esta autorização é 
outorgada mediante as condições constantes do parágrafo único do art. 28 do 
Código de Minas e dos arts. 32, 33, 34 e suas alíneas, além das seguintes e de 
outras constantes do mesmo Código, não expressamente mencionadas neste Decreto.


Art. 2º O concessionário da autorização fica obrigado a 
recolher aos cofres públicos, na forma da lei os tributos que forem devidos à 
União, ao Estado e ao Município, em cumprimento do disposto no art. 68 do Código 
de Minas.


Art. 3º Se o concessionário da autorização não cumprir 
qualquer das obrigações que lhe incumbem, a, autorização de lavra será declarada 
caduca ou nula, na forma dos arts. 37 e 38 do Código de Minas.


Art. 4º As propriedades vizinhas estão sujeitas às servidões 
de solo e subsolo para os fins da lavra, na forma dos arts. 39 e 40 do Código de 
Minas.


Art. 5º O concessionário da autorização será fiscalizado pelo 
Departamento Nacional da Produção Mineral e gozará dos favores discriminados no 
art. 71 do mesmo Código,


Art. 6º A autorização de lavra terá, por título êste Decreto, 
que será transcrito no livro próprio da Divisão de Fomento da Produção Mineral 
do Ministério da Agricultura, após o pagamento da taxa de mil cruzeiros (Cr$ 
1.000,00) .


Art. 7º Revogam-se as disposições em contrário.


Rio de Janeiro, 23 de dezembro de 1947, 126º da Independência e 59º da 
República.


EURICO G. DUTRA.
Daniel de Carvalho.



Este texto 
não 
substitui o publicado no DOU, de 10.1.1948

 
 
 
 
 
 
 
"
"24.239, de 9.12.1947
Publicado no DOU de 24.12.47";Aprova o Regulamento para a cobrança e fiscalização do impôsto de renda.;1947;"
"
"24.230, de 18.12.1947
Publicado no DOU de 23.1.48";Concede à Compañia Mercantil Anónima “Ibéria” autorização para funcionar na República;1947;"


    Presidência da República
   

    Casa Civil
   

    Subchefia para Assuntos Jurídicos
   



    DECRETO Nº 24.230, DE 18 DE DEZEMBRO DE 1947
   




   Concede à Compañia Mercantil Anónima “Ibéria” autorização para funcionar na República
  





      Texto compilado
     

      Texto atualizado
     



      Texto para 
	impressão
     



      Ver mais ..
     



      Ocultar
     





    O Presidente da República
   
   , atendendo ao que requereu a Compañia Mercantil Anónima “Ibéria”,
  


    decreta:
   


   Artigo único.
   E’ concedida à Compañia Mercantil Anónima “Ibéria”, sociedade anônima com sede na cidade de Madrid, Espanha, autorização para funcionar na República, com o capital de Cr$ 100.000,00 (cem mil cruzeiros) destinados às suas operações no Brasil e com os estatutos que apresentou, mediante as cláusulas que êste acompanham, assinadas pelo Ministro de Estado do Trabalho, Indústria e Comércio, ficando a mesma sociedade obrigada a cumprir integralmente as leis e regulamentos em vigor ou que venham a vigorar, sôbre o objeto da referida autorização.
  

   Rio de Janeiro, 18 de dezembro de 1947, 126º da Independência e 59º da República.
  

   Eurico G. Dutra
  

   Morvan Figueiredo.
  

   Este texto não substitui o publicado no D.O.U. de 23.1.1948
  

   CLAUSULAS QUE ACOMPANHAM O DECRETO Nº 24.230, DESTA DATA
  

   I
  

   A Companhia Mercantil Anônima “Ibéria” é obrigada a ter permanentemente um representante geral no Brasil, com plenos e ilimitados poderes para tratar e definitivamente resolver as questões que se suscitarem, quer com o Govêrno, quer com particulares, podendo ser demandado e receber citação inicial pela sociedade.
  

   II
  

   Todos os atos que praticar no Brasil ficarão sujeitos unicamente às respectivas leis e regulamentos e à jurisdição de seus tribunais judiciários ou administrativos, sem que, em tempo algum, possa a referida sociedade reclamar qualquer exceção, fundada em seus estatutos, cujas disposições não poderão servir de base para qualquer reclamação concernente à execução das obras ou serviços a que êles se referem.
  

   III
  

   A sociedade não poderá, realizar no Brasil os objetivos constantes dos seus estatutos que são vedados a sociedades estrangeiras, e só poderá exercer os que dependem de prévia permissão governamental, depois desta obtida e sob as condições em que fôr concedida.
  


    IV
   



    Fica dependente de autorização do Govêrno qualquer alteração que a sociedade tenha de fazer nos respectivos estatutos. Ser-lhe-á cassada a autorização para funcionar na República se infringir esta cláusula.
   




   Clausula IV, fica dependente da autorização do 
	Governo qualquer alteração que a Sociedade tenha a fazer no respectivo 
	estatuto.
   
    (Redação dada pelo 
	Decreto nº 87.111, de 1982)
   



    V
   



    Fica entendido que a autorização é dada sem prejuízo do princípio de achar-se a sociedade sujeita às disposições de direito que regem as sociedades anônimas.
   




   Cláusula V, Ser-lhe-á cassada a autorização para 
	funcionamento no Brasil se infringir as cláusulas anteriores, as disposições 
	constantes do Artigo 6º do Acordo sobre transporte aéreo, firmado entre o 
	Brasil e a Espanha, em 28 de novembro de 1949, promulgado pelo
   
    Decreto nº 35.178, de 11 de março de 1954
   
   , 
	publicado no Diário Oficial da União do mesmo mês e ano, ou se, a juízo do 
	Governo brasileiro, a Sociedade exercer atividades contrárias ao interesse 
	público.
   
    (Redação dada 
	pelo Decreto nº 87.111, de 1982)
   



    VI
   



    A infração de qualquer das cláusulas para a qual não esteja cominada pena especial será punida com a multa de mil cruzeiros (Cr$ 1.000,00) a cinco mil cruzeiros (Cr$ 5.000,00) e, no caso de reincidência, com a cassação da autorização concedidas pelo decreto em virtude do qual baixam as presentes cláusulas.
   




   Cláusula VI - A inadimplência de qualquer das 
	cláusulas para a qual não exista cominação especial, e a prática de 
	infrações das tarifas de transporte aprovadas ou autorizadas pela Autoridade 
	brasileira competente, serão punidas com as multas estabelecidas pela 
	legislação interna. No caso de reincidência, poderá ser cassada a 
	autorização concedida.
   
    (Redação dada pelo Decreto nº 87.111, de 
	1982)
   




   Cláusula VII - Para o efeito do Artigo 8º do 
	Acordo sobre Transportes Aéreos, ser-lhe-ão aplicados as leis e regulamentos 
	brasileiros relativos à entrada, permanência ou saída de aeronaves, bem como 
	à entrada, permanência ou saída de passageiros, tripulações ou carga das 
	aeronaves.
   
    (Incluído pelo Decreto nº 87.111, de 1982)
   


   Rio de Janeiro, 18 de dezembro de 1947., Morvan Figueiredo.
  
















































"
"24.200 de.16.12.1947
Publicado no DOU de 18.12.1947";Declara de utilidade pública, para desapropriação pela Companhia Paulista de Estrada de Ferro, área de terra a ser atravessada por linha de transmissão.;1947;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
24.200 DE 16 DE DEZEMBRO DE 1947








Revogado 
	pelo Decreto de 15.2.1991

Texto para impressão




Declara de utilidade pública, para desapropriação pela Companhia Paulista de 
Estrada de Ferro, área de terra a ser atravessada por linha de transmissão.





O Presidente da República,  usando da atribuição que lhe confere o artigo 
87, número I, da Constituição e de acôrdo com o disposto nos artigos 3º e 5º, 
alíneas h e j, do Decreto-lei nº 3.365, de 21 de junho de 1941,  


Decreta:


Artigo único. Fica declarada de utilidade pública, para desapropriação 
pela Companhia Paulista de Estradas de Ferro, uma faixa de terra com área de 
127,80 m2, descrita e figurada na memória justificativa e na planta que com êste 
baixam, devidamente rubricadas, pertencente ao Sr. Ângelo Elias Razuk, situada 
no Distrito de Paz, Município e Comarca de Pederneiras, no Estado de São Paulo, 
e necessária à passagem da linha de transmissão de Pederneiras a Triagem, da 
eletrificação da linha Jaú a Bauru, prevista no plano decenal de melhoramentos e 
aquisições, daquela Companhia, aprovado pelo Decreto nº 21.363, de 1 de julho de 
1946.


Rio de Janeiro, 16 de dezembro de 1947; 126º da Independência e 59º da 
República.


EURICO G. DUTRA.

Clovis Pestana.



Este texto 
não 
substitui o publicado no DOU, de 18.12.1947

 
 
 
 
 
 
 
"
"24.181, de 9.12.1947
Publicado no DOU de 11.12.47";Declara de utilidade pública a Associação Cristã de Moços, com sede na Capital de São Paulo.;1947;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos





DECRETO Nº 24.181, DE 9 DE DEZEMBRO DE
1947



Revogado pelo 
	Decreto de 27 de maio de 1992 
Texto para impressão

Declara de 
	utilidade pública a Associação Cristã de Moços, com sede na Capital de São 
	Paulo. 


    O 
Presidente da República, atendendo ao que requereu a Associação Cristã de 
Moços, com sede na Capital do Estado de São Paulo, a qual satisfez as exigências 
do art. 1º da lei nº 91, de 28 de agôsto de 1935, e usando da atribuição que lhe 
confere o art. 2º da citada Lei, declara:
    Artigo 
único. É declarada de utilidade pública, nos têrmos da mencionada Lei, a 
Associação Cristã de Moços, sediada na Capital do Estado de São Paulo.
    Rio 
de Janeiro, 9 de dezembro de 1947, 126º da Independência e 59º da República.

Eurico G. Dutra 
Adroaldo Mesquita da Costa
Este texto não
substitui o publicado no DOU de 11.12.1947

"
"24.150 de.2.12.1947
Publicado no DOU de 26.12.1947";Concede reconhecimento ao curso ginasial do Ginásio Dr. Demóstenes Avelino, de Teresina.;1947;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
24.150, DE 2 DE DEZEMBRO DE 1947








Revogado 
	pelo Decreto de 25.4.1991

Texto para impressão




Concede reconhecimento ao curso ginasial do Ginásio Dr. Demóstenes Avelino, de 
Teresina.





O Presidente da República, usando da atribuição que lhe confere o artigo 
87, item I, da Constituição, e nos têrmos do artigo 72 da Lei Orgânica do Ensino 
Secundário, 


Decreta:




Art. 1º E' concedido reconhecimento, sob regime de inspeção permanente, ao curso 
ginasial do Ginásio Doutor Demóstenes Avelino, com sede em Teresina, no Estado 
do Piauí.




Art. 2º Revogam-se as disposições em contrário.


Rio de Janeiro, 2 de Dezembro de 1647,126º da independência e 59º da república.


EURICO G. DUTRA.
Clemente Mariani.



Este texto 
não 
substitui o publicado no DOU, de 26.12.1947

 
 
 
 
 
 
 
"
"24.100 de.21.11.1947
Publicado no DOU de 3.12.1947";Autoriza a Mineração Geral do Brasil Ltda. a pesquisar dolomita e associados no município de Brumadinho, Estado de Minas Gerais.;1947;"





	Presidência da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
24.100, DE 21 DE NOVEMBRO DE 1947








Revogado 
	pelo Decreto de 15.2.1991

Texto para impressão




Autoriza a Mineração Geral do Brasil Ltda. a pesquisar dolomita e associados no 
município de Brumadinho, Estado de Minas Gerais.





O Presidente da República, usando da atribuição que lhe confere o art. 
87, n.º I, e nos têrmos dos arts. 152 e. 153 da Constituição,


Decreta:


Art. 1º Fica autorizada a Mineração Geral do Brasil Ltda. a pesquisar dolomita e 
associados em terrenos de sua propriedade situados no lugar denominado Bocaina, 
no distrito e município de Brumadinho, Estado de Minas Gerais, numa área de 
quinze hectares (15 ha) delimitada por um retângulo que tem um vértice a cento e 
trinta e dois metros (132 m) no rumo magnético vinte e sete graus noroeste (27º 
NW) da confluência dos córregos Bocaina e Olhos d'Agua, êste afluente do rio 
Paraopeba e os lados divergentes do vértice considerado, têm: trezentos metros 
(300 m), rumo quarenta e sete graus e trinta minutos noroeste (47º 36' NW); 
magnético, quinhentos metros (500 m) rumo quarenta e dois graus e trinta minutos 
sudoeste (42º 30' SW); magnético.


Art. 2º O título da autorização de pesquisa, que será uma via autêntica dêste 
decreto, pagará a taxa de trezentos cruzeiros (Cr$ 300,00) e será transcrito no 
livro próprio da Divisão de Fomento da Produção Mineral do Ministério da 
Agricultura.


Art. 3º Revogam-se as disposições em contrário.


Rio de Janeiro, 21 de novembro de 1947, 126º da Independência e 59º da 
República.


EURICO G. DUTRA.
Daniel de Carvalho.



Este texto 
não 
substitui o publicado no DOU, de 3.12.1947

 
 
 
 
 
 
 
"
"24.071, de 18.11.1947
Publicado na CLBR de 1947";Cria e suprime Consulados honorários.;1947;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 24.071, DE 18 DE NOVEMBRO DE 1947

   Cria e suprime Consulados honorários.



     Down

     Up


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993



O Presidente da República, usando da atribuição que lhe confere o 
	
artigo 87, inciso I, da Constituição, e nos têrmos do 
	artigo 16 do Decreto-lei nº 9.121, de 3 de abril de 1946,

Decreta:

Art. 1º Ficam criados os Consulados honorários em Tegucigalpa ( Honduras), El Salvador (República de El Salvador), Valifax (Domínio do Canadá), Valência (Espanha e Singapura), (Estabelecimentos dos Estreitos).

Art. 2º Ficam suprimidos os Consulados honorários do Brasil em Aalsund e Aarrhus Noruega, Biarritz, Lille e Nice (França), Nagasaki (Japão), Galatz 
	(Romênia) e Monte Carlo (Principado de Mônaco)
  

Art. 3º O Presente Decreto entrará em vigor na data de sua publicação.

Art. 4º Revogam-se as 
disposições em contrário.

   Rio de Janeiro, 18 de novembro de 1947, 124º da Independência e 59º da 
República.

   EURICO G. DUTRA.
Raul Fernandes


   Este texto não substitui o original publicado no CLBR, de 31.12.1947

*
 
 
 
 
 
 
 


   includeHTML();
  

   Não remover
  


"
"24.070, de 18.11.1947
Publicado na CLBR de 1947";Cria e suprime Consulados de carreira e altera a categoria de diversas Repartições consulares.;1947;"


    Presidência da República

    Secretaria-Geral

    Subchefia para Assuntos Jurídicos



DECRETO Nº 24.070, DE 18 DE NOVEMBRO DE 1947

   Cria e suprime Consulados de carreira e altera a categoria de diversas 
	Repartições consulares.



     Down

     Up

Vigência


      Texto para impressão


      Texto atualizado
     

      Texto compilado


      Revogado pelo Decreto nº 1.018, de 1993



O Presidente da República, usando da atribuição que lhe confere o 
	
artigo 87, inciso I, da Constituição, e nos têrmos do 
	art. 16 do Decreto-lei número 9.121, de 3 de abril de 1946,

Decreta :

Art. 1º Ficam elevadas à categoria de Consulado Geral as repartições consulares em Liverpool (Grã-Bretanha), Nova-Orleans (Estados Unidos da América), Pôrto (Portugal) e Zurich (Suiça).

Art. 2º Fica criado o Consulado de Carreira em Toronto (Domínio do Canadá) .

Art. 3º Passam à categoria de Consulado as Repartições consulares em Miami (Estados Unidos da América e Changai) (China).

Art. 4º Ficam suprimidos os Consulados de Carreira de Danizig (Polônia), Colônia (Alemanha), Kaunas ((Lituânia) e Viena (Áustria).Art. 5º O presente Decreto entrará em vigor a 1º de janeiro de 1948.

Art. 6º Revogam-se as 
disposições em contrário.

   Rio de Janeiro, 18 de novembro de 1947, 126º da Independência e 59º da 
República.

   EURICO G. DUTRA
Raul Fernandes


   Este texto não substitui o original publicado no CLBR, de 31.12.1947

*
 
 
 
 
 
 
 


   includeHTML();
  

   Não remover
  


"
