lei;ementa;ano;inteiro_teor
"1.340, de 31.12.1936
Publicado no DOU de 8.1.1937";Concede auxílios relativos ao exercício de 1936 a varias instituições nos estados do Maranhão, Ceará, Bahia, São Paulo e Minas Gerais.;1936;"
"
"1.330, de 30.12.1936
Publicado no DOU de 7.1.1937";Concede auxílios relativos ao exercício de 1936, a varias instituições nos estados do Pará, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas, Sergipe, Bahia, Espírito Santo e Rio de Janeiro.;1936;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO No 
1.330, DE 30 DE DEZEMBRO DE 1936







Revogado pelo Decreto nº 99.999, 
	de 1991
Texto para impressão




Concede auxílios relativos ao exercício de 1936, a varias instituições nos 
estados do Pará, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas, 
Sergipe, Bahia, Espírito Santo e Rio de Janeiro.





O Presidente da Republica dos Estados Unidos do Brasil,


Resolve, na conformidade do disposto no art. 24 do decreto n. 20.351, de 31 de 
agosto de 1931, conceder auxilios, no corrente exercicio, ás instituições nos 
Estados do Pará, Ceará, Rio Grande do Norte, Parahyba, Pernambuco, Alagoas, 
Sergipe, Bahia, Espirito Santo e Rio de Janeiro, abaixo indicadas, devendo o 
pagamento do auxilio, no 2º semestre, ser feito nos termos do decreto n. 23.071, 
de 14 de agosto de 1933, e correr a despesa por conta da sub-consignação n. 1, 
da verba 21ª - Subvenções - art. 3º, annexo 5 da lei n. 115, de 13 de novembro 
de 1935.





		Associação das Irmãs Clarissas - Santarém - Pará 
		...............................


5:000$000




Internato 
		das Educandas Indigenas - Alto Tapajós - Pará .....................



		10:000$000




Santa 
		Casa de Misericordia - Belém - Pará 
		........................................



		60:000$000




Asylo de 
		Alienados ""São Vicente de Paulo"" - Porangaba - Ceará 
		............................................



		30:000$000





		Associação das Irmãs Terceiras Capuchinhas - Fortaleza - Ceará 
		..........................................



		10:000$000





		Associação Oswaldo Cruz - Fortaleza - Ceará 
		.........................................................................



		10:000$000





		Associação das Senhoras de Caridade - Crato - Ceará 
		...........................................................


5:000$000




Collegio 
		N. S. Auxiliadora - Baturité - Ceará 
		.............................................................................



		20:000$000




Collegio 
		Sant'Anna (Escola Normal) - Sobral - Ceará - (2º semestre) 
		.....................................



		10:000$000




Collegio 
		Salesiano ""Domingos Savio"" - Baturité - Ceará 
		..........................................................



		20:000$000





		Dispensario dos Pobres - Sobral - Ceará 
		.................................................................................



		10:000$000




Escola 
		Apostolica - Baturité - Ceará 
		.........................................................................................



		20:000$000




Escola 
