lei;ementa;ano;inteiro_teor
"1.199-A, de 31.12.1892
Publicado na CLBR, 31.12.1892";Declara extincto o Commissariado Executivo.;1892;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 1.199-A, DE 
31 DE DEZEMBRO DE
1892.




Revogado pelo Decreto nº 99.999, 
	de 1991
Texto para 
	impressão


Declara extincto o Commissariado 
	Executivo.



O Vice-Presidente da 
Republica dos Estados Unidos do Brazil, considerando que o Commissariado 
Executivo, creado pelo decreto n. 88 de 24 de dezembro de 1889 para a cobrança 
das multas impostas pelas autoridades sanitarias desta Capital, não póde 
substituir em face do decreto n. 1030 de 14 de novembro de 1890, que creou o 
Juizo dos Feitos da Fazenda Municipal, tendo este ficado com jurisdicção 
privativa para o julgamento das causas fiscaes que tiverem por objecto a 
cobrança da divida activa da Municipalidade, proveniente de multas; e

Attendendo a que a 
transferencia ao Governo Municipal do Districto Federal, dos serviços de hygiene 
e policia sanitaria a cargo da Inspectoria Geral de Hygiene, e de cujo acto 
dependia a exequibilidade da extincção do Commissariado, só verificou-se em 
virtude da lei n. 85 de 20 de setembro ultimo; e, portanto, passaram a ser 
municipaes as multas correspondentes, devendo, quanto ás que possam ser impostas 
pelas autoridades a quem compita o serviço sanitario não desligado da 
administração federal e especificado no n. IV do paragrapho unico do art. 58 da 
citada lei n. 85, ser a cobrança regulada pelas disposições já em vigor sobre o 
Executivo Fiscal, de que cogitou o decreto n. 848 de 11 de outubro de 1890, 
segundo o processo estabelecido para o recebimento das multas devidas á Fazenda 
Nacional:

         
Resolve:

Art. 1º 
E declarado extincto o Juizo do Commissariado Executivo com poderes especiaes 
para a cobrança das multas impostas pelas autoridades sanitarias, em cumprimento 
das disposições dos arts. 76 e 78 lettra C do decreto n. 1030 de 14 de novembro 
de 1890 e dos arts. 32 e 58 da lei n. 85 de 20 de setembro ultimo.

Art. 2º 
Os autos concernentes a processos, findos ou em andamento, serão, para os fins 
convenientes, enviados pelo juiz á Secretaria de Estado quando se referirem a 
infracções dos capitulos VI e VII do regulamento annexo ao decreto n. 169 de 18 
de janeiro de 1890; e á Prefeitura do Districto Federal, quando se tratar das do 
capitulo VIII do mesmo regulamento.

Art. 3º 
Ficam nesta data dispensados de suas funcções todos os empregados da Repartição 
ora exrincta.

Art. 4º 
Revogam-se as disposições em contrario.

Capital Federal, 31 de 
dezembro de 1892, 4º da Republica.

FLORIANO PEIXOTO.

Fernando 
Lobo


Este texto não 
substitui o publicado na CLBR, de 31.12.1892



*
 
 
 
 
 
 
 
 
 

"
"1.199, de 31.12.1892
Publicado na CLBR, 31.12.1892";Approva o regulamento para a Escola de Sargentos;1892;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 1.199, DE 
31 DE DEZEMBRO DE
1892.





Revogado pelo Decreto 
	de 10.5.1991

Texto para 
	impressão



Approva o regulamento para a 
	Escola de Sargentos



  O Vice-Presidente da Republica dos 
Estados Unidos do Brazil, usando a autorisação conferida pelo art. 19 da lei n. 
39 A, de 30 de janeiro do corrente anno, resolve approvar o regulamento para a 
Escola de Sargentos, que com este baixa, assignado pelo General de Brigada 
Francisco Antonio de Moura, Ministro de Estados dos Negocios da Guerra, que 
assim o tenha entendido e faça executar.


  Capital Federal, 31 de dezembro de 1892, 4º 
da Republica.



Floriano Peixoto.
Francisco Antonio de Moura.


Este texto não 
substitui o publicado na CLBR, de 31.12.1892


*
 
 
 
 
 
 
 
 
 

"
"1.195-D, de 31.12.1892
Publicado na CLBR , 31.12.1892";Dá instrucções para a execução do art. 14 da lei n. 126 B, de 21 de novembro do corrente anno.;1892;"
"
"1.157, de 2.12.1892
Publicado na CLBR, 31.12.1892";Regula o processo dos embargos ao accordão na Côrte de Appellação.;1892;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 1.157, DE 
2 DE DEZEMBRO DE
1892.



Revogado 
	pelo Decreto nº 11, de 1991
Texto para 
	impressão


Regula o processo dos embargos 
	ao accordão na Côrte de Appellação.




O Vice-Presidente da Republica dos Estados Unidos do Brazil: 
Usando da 
attribuição que lhe compete pelo 
art. 48, § 1º, da Constituição, resolve 
decretar:


Art. 1º Nos 
embargos aos accordãos da Côrte de Appellação serão guardados os termos do 
art. 
663 do decreto n. 737 de 25 de novembro de 1850.


Art. 2º Não são 
admissiveis segundos embargos, salvo os de declaração e de restituição in 
integrum.


Art. 3º Os 
accordãos podem ser embargados dentro do tempo de cinco dias, contados da data 
da intimação.


Art. 4º Cada uma 
das partes terá vista dos autos por 10 dias, para impugnação e sustentação.


Art. 5º Os 
embargos, sendo de nullidade da sentença, serão julgados pelas camaras reunidas 
(decreto n. 1.030, de 14 de novembro de 1890, art. 148).


Art. 6º Sendo os 
embargos infringentes do julgado, o julgamento se fará pelos mesmos juizes que 
proferiram o accordão embargado.


Art. 7º Si nos 
embargos se allegar cumulativamente nullidade e materia infringente da sentença, 
o julgamento não se scindirá, e será nos termos do art. 5º deste decreto.

Capital Federal, 
2 de dezembro de 1892, 4º da Republica.

FLORIANO PEIXOTO.
Fernando Lobo.


Este texto não 
substitui o publicado na CLBR, de 1892

Sr. Marechal 
Vice-Presidente da Republica  Da exposição que vos foi presente a 22 de março 
do corrente anno, e precedeu ao 
decreto n. 770, constam os motivos pelos quaes 
foi de mister abrir um credito extraordinario, visto não poder, em consequencia 
da disposição do 
art. 20, § 1º, da lei n. 3.140 de 30 de outubro de 1882, adoptar-se naquella época a providencia de um credito supplementar á verba  
Soccorros publicos,  a qual havia tido applicação logo depois de decorridos os 
primeiros mezes do exercicio, como sóe acontecer, attento o caracter imprevisto, 
sempre revestido pelas occurrencias administrativas, a que com tal verba tem de 
attender o Ministerio a meu cargo.

Além das 
providencias mencionadas no relatorio que vos dirigi a 22 de abril seguinte, 
executadas, como sabeis, outras que directa ou indirectamente se relacionavam 
com o possivel melhoramento das condições sanitarias desta Capital, felizmente 
obtido no decurso do anno, foi tambem prestado irrefragavelmente avultado 
auxilio á Municipalidade para attenuar os effeitos da crise produzida pela 
carestia dos generos alimenticios de primeira necessidade e adoptadas varias 
medidas com o intuito de prevenir a invasão do cholera-morbus que no meiado do 
anno se propagava por varios paizes da Europa, em facil e constante communicação 
com o nosso.

Foi por isso 
despendida quasi a totalidade da quantia do alludido credito, não obstante ter 
sido levada á conta do da verba  Soccorros publicos  a despeza que igualmente 
foi preciso effectuar em varios pontos do territorio nacional, especialmente no 
littoral de alguns Estados, como Pará, Pernambuco, Bahia e Rio Grande do Sul, 
para attender ao serviço sanitario maritimo custeado pela União; o que tudo se 
verifica pelas demonstrações juntas.

Ora, não podendo 
deixar de ser paga, até ao fim do exercicio, a despeza feita nos Estados, nem 
devendo ser adiadas algumas das medidas iniciadas nesta Capital, sob pena de 
improficuidade, neste ultimo caso, dos resultados promovidos com sacrificio dos 
cofres publicos, taes como: as que se referem a obras autorisadas e que estão em 
andamento nos lazaretos, hospitaes de isolamento, hospitaes maritimos, Hospicio 
de Alienados, ao serviço de irrigação das ruas desta cidade, emquanto não se 
verifica a sua transferencia para a Municipalidade, e a outras: cabe-me 
propor-vos, em conformidade do 
art. 1º, § 2º, da lei n. 36, de 26 de janeiro 
ultimo, combinada com a de
n. 3.140, de 30 de outubro de 1882, a abertura de um 
credito supplementar á referida verba  Soccorros publicos , na importancia de 
3.000:000$ afim de cobrir o excesso de despeza nella verificado e occorrer até 
ao encerramento do exercicio vigente a varios serviços urgentes, classificados 
no citado 
decreto n. 770 de 22 de março.

A vossa 
assignatura, tenho, pois, a honra de submetter o acto respectivo.

Capital Federal, 
de dezembro de 1892.  Fernando Lobo.


*
 
 
 
 
 
 
 
 
 

"
"1.063, de 30.9.1892
Publicado na CLBR, 31.12.1892";Manda executar-se os ajustes, concluídos em Vienna em 4 de julho de 1891 entre o Brazil e varios Estados.;1892;"
"
"936-B de 12.7.1892
Publicado na CLBR, 31.12.1892";Crea mais um batalhão de infantaria e um regimento de cavallaria de guardas nacionaes na comarca do Turvo (antiga Bom-Jardim), no Estado de Minas Geraes.;1892;"
"
"936-A de 12.7.1892
Publicado na CLBR, 31.12.1892";Crea um commando superior de guardas nacionaes em cada uma das comarcas de Carmo da Bagagem, Caratinga e S. Sebastião do Paraizo, e reorganiza a Guarda Nacional das de Lavras e Patrocinio, todas do Estado de Minas Geraes.;1892;"
"
"802, de 28.4.1892
Publicado na CLBR, 31.12.1892";Marca prazo aos empregados diplomaticos e consulares para partirem para seus destinos.;1892;"
"
"751, de 3.3.1892
Publicado na CLBR, 31.12.1892";Muda a categoria do Consulado Geral na Suecia e Noruega.;1892;"
"
"706, de 2.1.1892
Publicado na CLBR, 31.12.1892";Concede á Companhia Société des Mines d’Or de Faria autorisação para augmentar o seu capital e elevar o numero de seus directores.;1892;"
"
