lei;ementa;ano;inteiro_teor
"2.422, de 31.12.1896
Publicado na CLBR, 31.12.1896";Approva os estudos definitivos da 2ª e 3ª secções da Estrada de Ferro de Victoria a Peçanha.;1896;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
2.422, DE 
31 DE DEZEMBRO DE
1896




Revogado 
	pelo Decreto de 15.2.1991
Texto para 
	impressão

Approva os 
	estudos definitivos da 2ª e 3ª secções da Estrada de Ferro de Victoria a 
	Peçanha.



O Vice-Presidente da Republica dos Estados Unidos 
do Brazil, attendendo ao que requereu a Companhia Bahia e Minas, cessionaria 
da Estrada de Ferro de Victoria a Peçanha, decreta:

Artigo unico. Ficam approvados os estudos definitivos que com este baixam, 
rubricados pelo director geral da Directoria de Viação da Secretaria, de Estado 
dos Negocios da Industria, Viação e Obras Publicas, da 2ª e 3ª secções da linha 
ferrea de Victoria a Peçanha.

Capital Federal, 31 de dezembro de 1896, 8º da Republica.


Manoel Victorino Pereira.
Joaquim D. Murtinho.


Este texto não 
substitui o original publicado na CLB de 31.12.1896


*
 
 
 
 
 
 
 
 
 
"
"2.421, de 31.12.1896
Publicado na CLBR, 31.12.1896";Approva o regulamento para a cobrança do imposto de consumo de bebidas alcoolicas.;1896;"




Presidência
    da República
Casa Civil
Subchefia para Assuntos Jurídicos




DECRETO Nº 
2.421, DE 
31 DE DEZEMBRO DE
1896




Revogado 
	pelo Decreto de 25.4.1991
Texto para 
	impressão


Approva o regulamento para a 
	cobrança do imposto de consumo de bebidas alcoolicas.




O Vice-Presidente da Republica dos Estados Unidos 
do Brazil, usando da autorisação conferida ao Poder Executivo no n. 1º do 
art. 48 da Constituição da Republica, decreta:


Artigo unico. Fica approvado o regulamento que a 
este acompanha, para a cobrança do imposto de consumo de bebidas alcoolicas, 
expedido de accordo com a autorisação constante do n. 8º do art. 2º da lei n. 
428, de 10 de dezembro de 1896; revogadas as disposições em contrario.


Capital Federal, 31 de dezembro de 1896, 8º da 
Republica.


Manoel Victorino Pereira.
Bernardino de Campos.


Este texto não 
substitui o original publicado na CLB de 31.12.1896

Regulamento para cobrança 
do imposto de consumo de bebidas fabricadas no paiz, a que se refere o decreto 
n. 2421, desta data

CAPITULO I

DO IMPOSTO DE CONSUMO DE BEBIDAS

    Art. 1º O imposto de consumo de bebidas 
fabricadas no paiz será cobrado por meio de estampilhas e pelas taxas 
estabelecidas na tabella annexa a este regulamento.

    Paragrapho unico. Só serão sujeitas a imposto as bebidas constantes da mesma 
tabella.

    Art. 2º O imposto recae sobre a venda ou seja 
em logar determinado ou por mercador ambulante, qualquer que seja a fórma por 
que se realize, e não comprehende o alcool e a aguardente fabricados no paiz.

    Art. 3º O imposto é exigivel ao sahir o 
producto das fabricas para o consumo ou quando for exposto á venda.

    Art. 4º Para os effeitos deste regulamento, 
serão considerados fabricas os estabelecimentos em que forem preparadas bebidas 
por meio de machinismos, apparelhos, instrumentos ou vasilhame de qualquer 
especie.



CAPITULO II


DA ARRECADAÇÃO


    Art. 5º O 
imposto será cobrado por meio de estampilhas especiaes vendidas pela Recebedoria, 
na Capital Federal e pelas Alfandegas ou Delegacias, onde não houver essas 
repartições, Mesas de rendas e Agencias fiscaes - nos Estados.

    Art. 6º 
Haverá varios typos de estampilhas, cujo valor, formado e signaes 
caracteristicos serão determinados pelo Ministro da Fazenda.

    Art. 7º O 
deposito das estampilhas será na Casa da Moeda, nas Alfandegas ou Delegacias, 
mediante a administração do director, inspectores e delegados e sob a guarda dos 
thesoureiros.

    Art. 8º Da 
Casa da Moeda serão remettidas á Recebedoria, na Capital Federal e ás Alfandegas 
ou Delegacias, nos Estados, de conformidade com a requisição dos respectivos 
chefes, e ás Agencias fiscaes do Estado do Rio de Janeiro, exceptuados Nitheroy 
e S. Gonçalo, que ficam sob a jurisdicção da Recebedoria, mediante ordem da 
Directoria das Rendas Publicas.

    Nas mesmas Alfandegas e Delegacias far-se-ha a distribuição das estampilhas 
pelas outras estações fiscaes encarregadas da cobrança.

    Paragrapho unico. A disposição deste artigo não obsta a remessa directa das 
ditas estampilhas a qualquer das mesmas estações fiscaes, dando-se aviso á 
Alfandega ou Delegacia competente para debitar os responsaveis e tornar-lhes 
contas.

